ID TIME FPS
6 0.462 0.46
6 0.981 0.52
6 1.512 0.52
6 2.075 0.56
6 2.447 0.37
6 2.984 0.54
6 3.475 0.49
6 3.958 0.48
6 4.472 0.51
6 5.011 0.54
6 5.497 0.47
6 6.005 0.49
6 6.52 0.51
6 6.957 0.44
6 7.454 0.5
6 7.977 0.52
6 8.454 0.48
6 8.956 0.5
6 9.494 0.53
6 9.967 0.46
6 10.522 0.55
6 11.036 0.51
6 11.492 0.45
6 12.022 0.53
6 12.535 0.51
6 12.968 0.43
6 13.523 0.55
6 13.974 0.44
6 14.472 0.49
6 14.958 0.48
6 15.528 0.57
6 16.042 0.51
6 16.471 0.43
6 17.015 0.54
6 17.487 0.47
6 17.968 0.48
6 18.485 0.51
6 19.033 0.53
6 19.514 0.48
6 20.048 0.53
6 20.477 0.43
6 20.981 0.48
6 21.48 0.5
6 21.977 0.49
6 22.572 0.59
6 22.988 0.41
6 23.463 0.47
6 23.954 0.49
6 24.525 0.57
6 24.971 0.45
6 25.451 0.47
6 26.0 0.55
6 26.471 0.47
6 26.952 0.48
6 27.463 0.51
6 27.957 0.49
6 28.453 0.5
6 28.967 0.51
6 29.446 0.48
6 29.978 0.53
6 30.487 0.51
6 30.961 0.47
6 31.456 0.49
6 31.976 0.52
6 32.45 0.47
6 32.968 0.51
6 33.462 0.49
6 33.965 0.5
6 34.462 0.5
6 34.988 0.53
6 35.455 0.47
6 35.983 0.53
6 36.469 0.49
6 36.974 0.5
6 37.484 0.51
6 37.954 0.47
6 38.476 0.52
6 39.022 0.54
6 39.458 0.44
6 39.971 0.51
6 40.461 0.49
6 40.957 0.49
6 41.461 0.5
6 41.988 0.53
6 42.455 0.46
6 42.953 0.5
6 43.464 0.51
6 44.031 0.57
6 44.526 0.49
6 44.964 0.44
6 45.454 0.49
6 45.967 0.51
6 46.45 0.48
6 46.972 0.52
6 47.504 0.53
6 47.965 0.45
6 48.48 0.51
6 48.968 0.49
6 49.493 0.52
6 49.955 0.46
6 50.573 0.62
6 50.987 0.41
6 51.468 0.48
6 52.047 0.58
6 52.511 0.46
6 53.01 0.49
6 53.533 0.52
6 54.01 0.47
6 54.47 0.45
6 55.013 0.54
6 55.483 0.47
6 55.955 0.47
6 56.46 0.5
6 57.009 0.55
6 57.548 0.5
6 57.987 0.44
6 58.462 0.47
6 58.964 0.5
6 59.487 0.52
6 59.981 0.49
6 60.559 0.58
6 60.956 0.4
6 61.504 0.55
6 62.035 0.53
6 62.468 0.42
6 63.066 0.6
6 63.533 0.47
6 64.005 0.47
6 64.5 0.5
6 65.04 0.54
6 65.46 0.42
6 65.971 0.51
6 66.513 0.54
6 66.957 0.44
6 67.472 0.51
6 67.973 0.5
6 68.475 0.5
6 69.021 0.55
6 69.46 0.43
6 69.975 0.52
6 70.531 0.56
6 70.969 0.43
6 71.51 0.54
6 72.099 0.59
6 72.459 0.35
6 72.969 0.51
6 73.542 0.57
6 73.983 0.44
6 74.505 0.52
6 74.964 0.46
6 75.514 0.55
6 75.989 0.47
6 76.478 0.48
6 76.969 0.49
6 77.491 0.52
6 77.963 0.47
6 78.556 0.59
6 79.026 0.47
6 79.468 0.44
6 79.967 0.5
6 80.478 0.51
6 80.959 0.48
6 81.477 0.52
6 82.032 0.55
6 82.463 0.43
6 83.006 0.54
6 83.509 0.5
6 84.028 0.51
6 84.512 0.48
6 85.007 0.49
6 85.505 0.5
6 85.968 0.46
6 86.545 0.58
6 87.011 0.47
6 87.477 0.45
6 87.966 0.49
6 88.527 0.56
6 88.96 0.43
6 89.464 0.5
6 90.064 0.6
6 90.474 0.41
6 91.003 0.53
6 91.544 0.54
6 91.96 0.41
6 92.506 0.55
6 93.034 0.52
6 93.46 0.42
6 94.069 0.61
6 94.546 0.47
6 94.977 0.43
6 95.562 0.58
6 96.0 0.44
6 96.475 0.47
6 97.071 0.6
6 97.472 0.4
6 97.975 0.5
6 98.478 0.5
6 98.998 0.52
6 99.486 0.48
6 100.037 0.55
6 100.478 0.43
6 100.987 0.49
6 101.478 0.49
6 101.971 0.49
6 102.48 0.51
6 103.062 0.58
6 103.47 0.4
6 104.01 0.54
6 104.47 0.46
6 104.982 0.51
6 105.52 0.54
6 105.998 0.48
6 106.544 0.54
6 107.077 0.52
6 107.47 0.39
6 107.973 0.5
6 108.54 0.57
6 108.966 0.43
6 109.543 0.58
6 110.033 0.48
6 110.468 0.44
6 110.978 0.51
6 111.496 0.52
6 111.973 0.48
6 112.554 0.58
6 113.002 0.45
6 113.508 0.5
6 113.98 0.47
6 114.519 0.54
6 115.009 0.49
6 115.493 0.48
6 115.992 0.5
6 116.557 0.56
6 117.038 0.48
6 117.469 0.43
6 117.986 0.52
6 118.528 0.54
6 118.969 0.44
6 119.487 0.52
6 119.968 0.48
6 120.577 0.61
6 120.997 0.42
6 121.478 0.48
6 122.077 0.6
6 122.474 0.38
6 122.977 0.5
6 123.537 0.56
6 124.012 0.47
6 124.468 0.44
6 125.058 0.59
6 125.472 0.4
6 125.988 0.52
6 126.482 0.49
6 126.999 0.51
6 127.472 0.47
6 128.02 0.55
6 128.513 0.49
6 129.017 0.5
6 129.475 0.46
6 129.993 0.52
6 130.541 0.55
6 130.996 0.46
6 131.563 0.55
6 132.006 0.43
6 132.474 0.45
6 133.006 0.53
6 133.484 0.48
6 133.973 0.48
6 134.534 0.55
6 134.981 0.44
6 135.469 0.48
6 136.067 0.6
6 136.485 0.42
6 136.985 0.5
6 137.562 0.58
6 138.03 0.46
6 138.483 0.45
6 139.027 0.54
6 139.467 0.43
6 139.971 0.5
6 140.508 0.54
6 141.047 0.54
6 141.476 0.43
6 141.989 0.51
6 142.491 0.5
6 142.973 0.48
6 143.497 0.52
6 144.024 0.53
6 144.494 0.47
6 145.058 0.56
6 145.476 0.41
6 145.976 0.5
6 146.494 0.52
6 147.007 0.51
6 147.549 0.54
6 148.013 0.46
6 148.499 0.48
6 148.981 0.48
6 149.489 0.51
6 149.979 0.49
6 150.52 0.54
6 150.974 0.45
6 151.488 0.51
6 152.012 0.52
6 152.475 0.46
6 153.04 0.56
6 153.475 0.43
6 154.047 0.57
6 154.521 0.47
6 154.981 0.46
6 155.514 0.53
6 156.02 0.51
6 156.489 0.47
6 156.992 0.5
6 157.479 0.49
6 158.011 0.53
6 158.497 0.48
6 159.018 0.52
6 159.519 0.5
6 159.977 0.45
6 160.49 0.51
6 161.007 0.52
6 161.478 0.47
6 162.014 0.54
6 162.518 0.5
6 163.038 0.52
6 163.521 0.48
6 164.003 0.48
6 164.52 0.52
6 165.014 0.49
6 165.49 0.48
6 165.987 0.5
6 166.489 0.5
6 166.983 0.49
6 167.514 0.53
6 167.976 0.46
6 168.532 0.56
6 168.989 0.46
6 169.492 0.5
6 170.015 0.52
6 170.509 0.49
6 171.071 0.56
6 171.505 0.43
6 171.992 0.48
6 172.488 0.49
6 173.012 0.52
6 173.481 0.47
6 174.012 0.53
6 174.52 0.51
6 175.021 0.5
6 175.483 0.46
6 176.027 0.54
6 176.479 0.45
6 176.981 0.5
6 177.519 0.54
6 178.003 0.48
6 178.494 0.49
6 178.983 0.49
6 179.479 0.5
6 179.995 0.51
6 180.49 0.49
6 180.982 0.49
6 181.497 0.52
6 181.982 0.48
6 182.481 0.5
6 182.998 0.52
6 183.478 0.48
6 183.984 0.51
6 184.525 0.54
6 184.999 0.47
6 185.523 0.52
6 186.036 0.51
6 186.497 0.46
6 187.059 0.56
6 187.514 0.45
6 188.085 0.55
6 188.534 0.44
6 189.028 0.49
6 189.483 0.45
6 190.09 0.61
6 190.523 0.43
6 190.989 0.46
6 191.565 0.58
6 192.026 0.46
6 192.481 0.45
6 193.055 0.57
6 193.505 0.45
6 193.993 0.49
6 194.6 0.6
6 194.98 0.38
6 195.521 0.54
6 196.031 0.51
6 196.544 0.5
6 197.066 0.52
6 197.518 0.45
6 198.026 0.51
6 198.556 0.53
6 199.017 0.44
6 199.541 0.52
6 200.039 0.49
6 200.484 0.44
6 201.067 0.58
6 201.559 0.49
6 201.983 0.42
6 202.597 0.61
6 203.057 0.45
6 203.489 0.43
6 204.028 0.54
