120 tungsten red 171 217 187
120 tungsten blue 105 145 111
120 tungsten green 79 248 143
120 cloudy red 0 254 242
120 cloudy blue 102 10 78
120 cloudy green 41 244 155
120 fluorescent red 175 219 203
120 fluorescent blue 103 75 92
120 fluorescent green 74 207 139
120 tungsten red 170 217 195
120 tungsten green 79 236 140
120 tungsten blue 106 165 110
