108 tungsten red 70 35 174
108 tungsten blue 117 85 39
108 tungsten green 95 141 0
108 fluorescent red 52 34 196
108 fluorescent blue 99 85 59
108 fluorescent green 86 142 9
108 tungsten light_green 75 145 58
108 tungsten light_green 117 141 98
108 tungsten light_green 58 147 30
108 tungsten red 79 37 179
108 tungsten green 98 136 0
108 tungsten blue 121 62 14
