115 tungsten red 71 34 177
115 tungsten blue 122 76 24
115 tungsten green 102 145 0
115 cloudy red 47 9 240
115 cloudy blue 74 72 79
115 cloudy green 21 156 80
115 fluorescent red 50 30 192
115 fluorescent blue 95 77 47
115 fluorescent green 86 139 6
115 tungsten red 77 37 179
115 tungsten green 101 139 0
115 tungsten blue 123 64 14
