103 tungsten red 70 31 182
103 tungsten blue 99 71 40
103 tungsten green 92 141 10
103 cloudy red 47 6 240
103 cloudy blue 66 69 75
103 cloudy green 3 149 97
103 fluorescent red 50 28 198
103 fluorescent blue 81 70 58
103 fluorescent green 77 137 32
103 tungsten red 73 31 181
103 tungsten green 86 129 5
103 tungsten blue 92 58 32
