107 tungsten red 172 218 183
107 tungsten blue 103 163 109
107 tungsten green 78 254 143
107 fluorescent red 175 222 200
107 fluorescent blue 102 88 91
107 fluorescent green 74 229 137
107 tungsten light_green 56 97 119
107 tungsten light_green 54 165 152
107 tungsten light_green 59 186 146
107 tungsten red 171 218 187
107 tungsten green 79 253 136
107 tungsten blue 106 181 103
