103 tungsten red 172 209 182
103 tungsten blue 104 148 99
103 tungsten green 78 235 141
103 cloudy red 99 254 240
103 cloudy blue 17 30 75
103 cloudy green 40 248 149
103 fluorescent red 176 214 196
103 fluorescent blue 103 73 81
103 fluorescent green 72 194 137
103 tungsten red 171 209 181
103 tungsten green 79 243 129
103 tungsten blue 106 165 91
