115 tungsten red 172 204 177
115 tungsten blue 103 197 119
115 tungsten green 81 254 145
115 cloudy red 90 254 236
115 cloudy blue 117 24 80
115 cloudy green 46 219 156
115 fluorescent red 176 210 190
115 fluorescent blue 100 125 95
115 fluorescent green 77 240 139
115 tungsten red 171 201 179
115 tungsten green 81 254 139
115 tungsten blue 105 215 119
