107 tungsten red 65 25 183
107 tungsten blue 109 76 39
107 tungsten green 91 143 0
107 fluorescent red 49 22 202
107 fluorescent blue 92 78 60
107 fluorescent green 75 137 13
107 tungsten light_green 70 119 76
107 tungsten light_green 57 152 65
107 tungsten light_green 38 146 42
107 tungsten red 72 26 187
107 tungsten green 90 136 0
107 tungsten blue 103 62 29
