118 tungsten red 70 33 178
118 tungsten blue 111 77 36
118 tungsten green 95 139 0
118 cloudy red 41 6 236
118 cloudy blue 79 75 76
118 cloudy green 13 150 84
118 fluorescent red 50 31 194
118 fluorescent blue 93 77 51
118 fluorescent green 83 138 14
118 tungsten light_green 59 138 42
118 tungsten light_green 61 144 36
118 tungsten light_green 58 148 37
118 tungsten red 75 33 174
118 tungsten green 99 134 0
118 tungsten blue 116 60 17
