ID TIME pos
9 0.098 [0, 0] [-0.3940681724311217, -0.46474020112787506]
9 5.106 [0, 0] [-0.3940681724311217, -0.46474020112787506]
9 10.111 [0, 0] [-0.3940681724311217, -0.46474020112787506]
9 15.118 [0, 0] [-0.3940681724311217, -0.46474020112787506]
9 20.125 [0, 0] [-0.3940681724311217, -0.46474020112787506]
9 25.133 [0, 0] [-0.3940681724311217, -0.46474020112787506]
9 30.141 [0, 0] [-0.3940681724311217, -0.46474020112787506]
9 35.146 [-0.28054, -0.5128699999999999] [-0.3940681724311217, -0.46474020112787506]
9 40.154 [-0.28054, -0.5128699999999999] [-0.3940681724311217, -0.46474020112787506]
9 45.159 [-0.28054, -0.5128699999999999] [-0.3940681724311217, -0.46474020112787506]
9 50.173 [-0.28054, -0.5128699999999999] [-0.3940681724311217, -0.46474020112787506]
9 55.173 [-0.32602333333333333, -0.4829866666666666] [-0.3940681724311217, -0.46474020112787506]
9 60.179 [-0.3284733333333334, -0.48201333333333324] [-0.3940681724311217, -0.46474020112787506]
9 65.186 [-0.3284733333333334, -0.48201333333333324] [-0.3940681724311217, -0.46474020112787506]
9 70.193 [-0.33279333333333344, -0.4799566666666666] [-0.3940681724311217, -0.46474020112787506]
9 75.202 [-0.33279333333333344, -0.4799566666666666] [-0.3940681724311217, -0.46474020112787506]
9 80.208 [-0.3950167244826462, -0.4543486985017881] [-0.3940681724311217, -0.46474020112787506]
9 85.22 [-0.3938786209851253, -0.46626459871581843] [-0.3940681724311217, -0.46474020112787506]
9 90.224 [-0.3938371924136967, -0.46640459871581835] [-0.3940681724311217, -0.46474020112787506]
9 95.228 [-0.3938371924136967, -0.46640459871581835] [-0.3940681724311217, -0.46474020112787506]
9 100.234 [-0.3938371924136967, -0.46640459871581835] [-0.3940681724311217, -0.46474020112787506]
9 105.241 [-0.3938371924136967, -0.46640459871581835] [-0.3940681724311217, -0.46474020112787506]
9 110.244 [-0.39192879336198466, -0.46648902387634106] [-0.3940681724311217, -0.46474020112787506]
9 115.249 [-0.3856145769905343, -0.4645992900918845] [-0.3940681724311217, -0.46474020112787506]
9 120.258 [-0.38601003153598884, -0.46268565372824805] [-0.3940681724311217, -0.46474020112787506]
9 125.265 [-0.3858700315359888, -0.46248929009188444] [-0.3940681724311217, -0.46474020112787506]
9 130.269 [-0.38434169557465653, -0.46162268258422734] [-0.3940681724311217, -0.46474020112787506]
9 135.274 [-0.3852708622413232, -0.4605535159175607] [-0.3940681724311217, -0.46474020112787506]
9 140.287 [-0.3827961805304521, -0.45980401469313303] [-0.3940681724311217, -0.46474020112787506]
9 145.291 [-0.38045716763541987, -0.4598358707864806] [-0.3940681724311217, -0.46474020112787506]
9 150.398 [-0.3808457390639912, -0.4599451565007664] [-0.3940681724311217, -0.46474020112787506]
9 155.406 [-0.3806914533497055, -0.46033587078648075] [-0.3940681724311217, -0.46474020112787506]
9 160.502 [-0.38072145334970553, -0.46073087078648056] [-0.3940681724311217, -0.46474020112787506]
9 165.514 [-0.3813350247782769, -0.46152658507219485] [-0.3940681724311217, -0.46474020112787506]
9 170.519 [-0.38130216763541985, -0.4615308707864806] [-0.3940681724311217, -0.46474020112787506]
9 175.527 [-0.38130073906399126, -0.4615287279293378] [-0.3940681724311217, -0.46474020112787506]
9 180.536 [-0.3813014533497055, -0.46153087078648064] [-0.3940681724311217, -0.46474020112787506]
9 185.54 [-0.3813014533497055, -0.4615330136436234] [-0.3940681724311217, -0.46474020112787506]
9 190.547 [-0.3813014533497055, -0.4615330136436234] [-0.3940681724311217, -0.46474020112787506]
9 195.552 [-0.3813100247782769, -0.4615322993579092] [-0.3940681724311217, -0.46474020112787506]
9 200.559 [-0.38127216763541977, -0.4615230136436234] [-0.3940681724311217, -0.46474020112787506]
9 205.569 [-0.38127216763541977, -0.4615230136436234] [-0.3940681724311217, -0.46474020112787506]
9 210.574 [-0.38152573906399123, -0.4592587279293377] [-0.3940681724311217, -0.46474020112787506]
9 215.581 [-0.381525024778277, -0.4592587279293377] [-0.3940681724311217, -0.46474020112787506]
9 220.588 [-0.3815635962068483, -0.4593372993579092] [-0.3940681724311217, -0.46474020112787506]
9 225.595 [-0.38214002477827697, -0.45835015650076627] [-0.3940681724311217, -0.46474020112787506]
9 230.598 [-0.3821571676354198, -0.45840515650076624] [-0.3940681724311217, -0.46474020112787506]
9 235.604 [-0.3821571676354198, -0.45840515650076624] [-0.3940681724311217, -0.46474020112787506]
9 240.612 [-0.38217716763541976, -0.4583951565007663] [-0.3940681724311217, -0.46474020112787506]
9 245.619 [-0.38112668979305847, -0.4585254794007153] [-0.3940681724311217, -0.46474020112787506]
9 250.629 [-0.38122868979305846, -0.45851281273404865] [-0.3940681724311217, -0.46474020112787506]
9 255.638 [-0.38122802312639176, -0.45795281273404864] [-0.3940681724311217, -0.46474020112787506]
9 260.64 [-0.38125335645972513, -0.45790281273404865] [-0.3940681724311217, -0.46474020112787506]
9 265.645 [-0.38127002312639185, -0.4578568127340487] [-0.3940681724311217, -0.46474020112787506]
9 270.652 [-0.38127935645972516, -0.45785014606738195] [-0.3940681724311217, -0.46474020112787506]
9 275.661 [-0.38128935645972517, -0.4578628127340486] [-0.3940681724311217, -0.46474020112787506]
9 280.665 [-0.38124735645972513, -0.4578774794007153] [-0.3940681724311217, -0.46474020112787506]
9 285.675 [-0.3818726897930585, -0.45758414606738196] [-0.3940681724311217, -0.46474020112787506]
9 290.679 [-0.3818786897930585, -0.45759747940071527] [-0.3940681724311217, -0.46474020112787506]
9 295.684 [-0.3818786897930585, -0.45759747940071527] [-0.3940681724311217, -0.46474020112787506]
9 300.691 [-0.3818960231263918, -0.4575654794007153] [-0.3940681724311217, -0.46474020112787506]
9 305.697 [-0.3818960231263918, -0.4575654794007153] [-0.3940681724311217, -0.46474020112787506]
9 310.704 [-0.3819020231263918, -0.4575608127340486] [-0.3940681724311217, -0.46474020112787506]
9 315.714 [-0.3819066897930585, -0.4575568127340486] [-0.3940681724311217, -0.46474020112787506]
9 320.716 [-0.38192468979305855, -0.457536146067382] [-0.3940681724311217, -0.46474020112787506]
9 325.722 [-0.3819726897930585, -0.457458146067382] [-0.3940681724311217, -0.46474020112787506]
9 330.73 [-0.38203335645972525, -0.45762414606738194] [-0.3940681724311217, -0.46474020112787506]
9 335.741 [-0.38203335645972525, -0.45762414606738194] [-0.3940681724311217, -0.46474020112787506]
9 340.743 [-0.38203335645972525, -0.45762414606738194] [-0.3940681724311217, -0.46474020112787506]
9 345.748 [-0.3839533564597251, -0.45970614606738197] [-0.3940681724311217, -0.46474020112787506]
9 350.754 [-0.38490068979305847, -0.45982547940071516] [-0.3940681724311217, -0.46474020112787506]
9 355.762 [-0.38490402312639194, -0.4598234794007153] [-0.3940681724311217, -0.46474020112787506]
9 360.77 [-0.38490402312639194, -0.4598234794007153] [-0.3940681724311217, -0.46474020112787506]
9 365.776 [-0.38490402312639194, -0.4598234794007153] [-0.3940681724311217, -0.46474020112787506]
9 370.782 [-0.38490402312639194, -0.4598234794007153] [-0.3940681724311217, -0.46474020112787506]
9 375.79 [-0.38490402312639194, -0.4598234794007153] [-0.3940681724311217, -0.46474020112787506]
9 380.796 [-0.38490402312639194, -0.4598234794007153] [-0.3940681724311217, -0.46474020112787506]
9 385.802 [-0.3850493564597252, -0.46086281273404867] [-0.3940681724311217, -0.46474020112787506]
9 390.808 [-0.3850620231263919, -0.4608648127340486] [-0.3940681724311217, -0.46474020112787506]
9 395.816 [-0.3852313564597253, -0.460944146067382] [-0.3940681724311217, -0.46474020112787506]
9 400.826 [-0.3852926897930586, -0.4609288127340487] [-0.3940681724311217, -0.46474020112787506]
9 405.828 [-0.385294023126392, -0.4609341460673819] [-0.3940681724311217, -0.46474020112787506]
9 410.832 [-0.385294023126392, -0.4609341460673819] [-0.3940681724311217, -0.46474020112787506]
9 415.837 [-0.38558202312639195, -0.4606748127340486] [-0.3940681724311217, -0.46474020112787506]
9 420.844 [-0.3857280231263919, -0.46072881273404853] [-0.3940681724311217, -0.46474020112787506]
9 425.857 [-0.3857280231263919, -0.46072881273404853] [-0.3940681724311217, -0.46474020112787506]
9 430.859 [-0.38576135645972526, -0.46080081273404855] [-0.3940681724311217, -0.46474020112787506]
9 435.864 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 440.871 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 445.878 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 450.882 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 455.89 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 460.901 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 465.905 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 470.914 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 475.922 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 480.923 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 485.931 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 490.94 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 495.942 [-0.38576135645972526, -0.4608014794007152] [-0.3940681724311217, -0.46474020112787506]
9 500.948 [-0.38578202312639187, -0.46080547940071515] [-0.3940681724311217, -0.46474020112787506]
9 505.956 [-0.3858373564597252, -0.4608094794007151] [-0.3940681724311217, -0.46474020112787506]
9 510.964 [-0.3858373564597252, -0.4608094794007151] [-0.3940681724311217, -0.46474020112787506]
9 515.969 [-0.3858373564597252, -0.4608094794007151] [-0.3940681724311217, -0.46474020112787506]
9 520.977 [-0.3858373564597252, -0.4608094794007151] [-0.3940681724311217, -0.46474020112787506]
9 525.984 [-0.38593068979305845, -0.46078947940071513] [-0.3940681724311217, -0.46474020112787506]
9 530.991 [-0.38593068979305845, -0.46078947940071513] [-0.3940681724311217, -0.46474020112787506]
9 535.998 [-0.38593068979305845, -0.46078947940071513] [-0.3940681724311217, -0.46474020112787506]
9 540.998 [-0.38593068979305845, -0.46078947940071513] [-0.3940681724311217, -0.46474020112787506]
9 546.009 [-0.38593068979305845, -0.46078947940071513] [-0.3940681724311217, -0.46474020112787506]
9 551.018 [-0.38593068979305845, -0.46078947940071513] [-0.3940681724311217, -0.46474020112787506]
9 556.024 [-0.38614668979305844, -0.4606701460673818] [-0.3940681724311217, -0.46474020112787506]
9 561.031 [-0.38614668979305844, -0.4606701460673818] [-0.3940681724311217, -0.46474020112787506]
9 566.034 [-0.38614668979305844, -0.4606701460673818] [-0.3940681724311217, -0.46474020112787506]
9 571.046 [-0.38619468979305854, -0.46065014606738186] [-0.3940681724311217, -0.46474020112787506]
9 576.049 [-0.3863680231263918, -0.46039481273404853] [-0.3940681724311217, -0.46474020112787506]
9 581.055 [-0.3863840231263918, -0.46039481273404853] [-0.3940681724311217, -0.46474020112787506]
9 586.067 [-0.3863840231263918, -0.46039481273404853] [-0.3940681724311217, -0.46474020112787506]
9 591.07 [-0.3863840231263918, -0.46039481273404853] [-0.3940681724311217, -0.46474020112787506]
9 596.073 [-0.3871620231263918, -0.46052081273404855] [-0.3940681724311217, -0.46474020112787506]
