ID TIME pos
6 0.098 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 5.107 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 10.116 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 15.218 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 20.224 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 25.23 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 30.236 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 35.243 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 40.251 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 45.253 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 50.263 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 55.27 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 60.274 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 65.284 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 70.291 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 75.297 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 80.303 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 85.31 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 90.317 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 95.323 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 100.332 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 105.337 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 110.34 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 115.347 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 120.354 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 125.361 [0, 0] [0.4612953267791399, 0.48784784885369537]
6 130.367 [0.5626799999999998, 0.42337999999999987] [0.4612953267791399, 0.48784784885369537]
6 135.376 [0.5626799999999998, 0.42337999999999987] [0.4612953267791399, 0.48784784885369537]
6 140.381 [0.5626799999999998, 0.42337999999999987] [0.4612953267791399, 0.48784784885369537]
6 145.39 [0.5626799999999998, 0.42337999999999987] [0.4612953267791399, 0.48784784885369537]
6 150.497 [0.5761099999999999, 0.412065] [0.4612953267791399, 0.48784784885369537]
6 155.504 [0.575246, 0.411898] [0.4612953267791399, 0.48784784885369537]
6 160.51 [0.5752914285714285, 0.41194571428571425] [0.4612953267791399, 0.48784784885369537]
6 165.514 [0.5667622222222223, 0.4134744444444444] [0.4612953267791399, 0.48784784885369537]
6 170.523 [0.5655944444444443, 0.41390666666666664] [0.4612953267791399, 0.48784784885369537]
6 175.526 [0.55758, 0.4179566666666667] [0.4612953267791399, 0.48784784885369537]
6 180.532 [0.5568577777777777, 0.41824] [0.4612953267791399, 0.48784784885369537]
6 185.539 [0.5566977777777777, 0.41831222222222225] [0.4612953267791399, 0.48784784885369537]
6 190.547 [0.5598133333333334, 0.4183722222222222] [0.4612953267791399, 0.48784784885369537]
6 195.554 [0.5597366666666667, 0.4184255555555556] [0.4612953267791399, 0.48784784885369537]
6 200.56 [0.5600344444444444, 0.4184522222222222] [0.4612953267791399, 0.48784784885369537]
6 205.567 [0.5598233333333332, 0.41882555555555556] [0.4612953267791399, 0.48784784885369537]
6 210.575 [0.560087, 0.419867] [0.4612953267791399, 0.48784784885369537]
6 215.577 [0.5623118181818181, 0.4205081818181817] [0.4612953267791399, 0.48784784885369537]
