ID TIME cluster
11 1676748461.286 (-68052, 29861, 1676748466, 1, 10, 50000000000000000000, 40000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -68361, 29788) 1
11 1676748461.287 (-22327, -86899, 1676748466, 1, 10, 50937500000000000000, 40312500000000000000, 0, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -20443, -85577) 1
11 1676748461.288 (-66093, 32183, 1676748466, 1, 10, 52226562500000000000, 46914062500000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -66392, 32392) 1
11 1676748461.289 (43241, -39693, 1676743173, 2, 10, 50039062500000000000, 3750000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44171, -40093) 0
11 1676748461.29 (-14909, -79555, 1676748466, 1, 10, 49559461805555556000, 49559461805555556000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -14909, -79555) 1
11 1676748461.291 (-69147, 30014, 1676748466, 1, 10, 49498697916666668000, 43602430555555557000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -69162, 29983) 1
11 1676748461.291 (46033, -43969, 1676743383, 2, 10, 47655466338734568500, 2812500000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 45376, -42635) 0
11 1676748461.292 (-14839, -81481, 1676748466, 1, 10, 50879267939814815000, 50879267939814815000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -14839, -81481) 1
11 1676748461.293 (-15069, -85408, 1676748466, 1, 10, 52985915195794753400, 52985915195794753400, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -15069, -85408) 1
11 1676748461.294 (-63665, 32154, 1676748466, 1, 10, 52935715663580246500, 48683388792438271000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -63760, 32002) 1
11 1676748461.294 (42568, -42414, 1676743683, 2, 10, 48051779580868483600, 2109375000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43632, -41380) 0
11 1676748461.295 (-25982, 105939, 1676743711, 2, 10, 48765921049811387500, 5312500000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -26421, 105962) 0
11 1676748461.296 (-66381, 29898, 1676748466, 1, 10, 51737005288708853100, 51737005288708853100, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -66381, 29898) 1
11 1676748461.296 (-13372, -81131, 1676748466, 1, 10, 50271997438700275500, 50271997438700275500, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -13372, -81131) 1
11 1676748461.297 (-14291, -95362, 1676748466, 1, 10, 52142535813564360000, 46324606112668441000, 0, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -13676, -94833) 1
11 1676748461.297 (-3868, 68498, 1676748466, 1, 10, 50980879707028274600, 37478700860791990600, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, -5965, 68673) 1
11 1676748461.298 (-65272, 30511, 1676748466, 1, 10, 49374705289780523500, 46037890691979597500, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -65163, 30358) 1
11 1676748461.298 (45343, -43469, 1676744271, 3, 1, 1582031250000000000, 1582031250000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 45343, -43469) 0
11 1676748461.299 (43255, -41549, 1676744318, 3, 1, 1582031250000000000, 1582031250000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 43255, -41549) 0
11 1676748461.3 (-12423, -80801, 1676748466, 1, 10, 47689355920862268000, 41674968368886102000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -12410, -81087) 1
11 1676748461.3 (-64961, 29110, 1676748466, 1, 10, 49725227439847645000, 49725227439847645000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -64961, 29110) 1
11 1676748461.301 (45184, -42513, 1676744591, 3, 1, 1582031250000000000, 1582031250000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 45184, -42513) 0
