ID TIME pos
9 1.21 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
9 6.22 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 11.326 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 16.333 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 21.339 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 26.348 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 31.355 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 36.362 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 41.369 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 46.375 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 51.383 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 56.392 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [0, 0], [0.40443000000000007, 0.3288099999999998]]
9 61.399 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 66.406 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 71.413 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 76.42 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 81.427 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 86.435 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 91.443 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 96.45 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 101.458 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 106.466 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0.3738800000000002, -0.4442900000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 111.474 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0.3738800000000002, -0.4442900000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
9 116.481 [0, 0] [0.43040051765969406, -0.39352417524209293] [[0, 0], [0, 0], [0.3738800000000002, -0.4442900000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4046400000000001, 0.4122300000000001], [-0.39643000000000006, 0.44821], [-0.4075899999999999, 0.3327399999999998], [0.40443000000000007, 0.3288099999999998]]
