ID TIME pos
3 0.099 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 5.107 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 10.112 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 15.119 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 20.124 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 25.132 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 30.139 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 35.146 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 40.152 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 45.16 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 50.167 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 55.173 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 60.178 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 65.186 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 70.196 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 75.201 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 80.208 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 85.213 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 90.22 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 95.226 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 100.233 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 105.24 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 110.243 [0, 0] [-0.02561075381089324, -0.37442629993105103]
3 115.251 [-0.14699519595139987, -0.3663772156841247] [-0.02561075381089324, -0.37442629993105103]
3 120.258 [-0.14699519595139987, -0.3663772156841247] [-0.02561075381089324, -0.37442629993105103]
3 125.267 [-0.14699519595139987, -0.3663772156841247] [-0.02561075381089324, -0.37442629993105103]
3 130.271 [-0.14699519595139987, -0.3663772156841247] [-0.02561075381089324, -0.37442629993105103]
3 135.277 [-0.08376759797569994, -0.37020860784206233] [-0.02561075381089324, -0.37442629993105103]
3 140.283 [-0.08276759797569994, -0.3702686078420624] [-0.02561075381089324, -0.37442629993105103]
3 145.29 [-0.08276759797569994, -0.3702686078420624] [-0.02561075381089324, -0.37442629993105103]
3 150.296 [-0.08276759797569994, -0.3702686078420624] [-0.02561075381089324, -0.37442629993105103]
3 155.304 [-0.08276759797569994, -0.3702686078420624] [-0.02561075381089324, -0.37442629993105103]
3 160.31 [-0.08276759797569994, -0.3702686078420624] [-0.02561075381089324, -0.37442629993105103]
3 165.315 [-0.08276759797569994, -0.3702686078420624] [-0.02561075381089324, -0.37442629993105103]
3 170.321 [-0.08276759797569994, -0.3702686078420624] [-0.02561075381089324, -0.37442629993105103]
