ID TIME pos
9 0.096 [0, 0] [0.553113944727348, 0.346495505257127]
9 5.106 [0, 0] [0.553113944727348, 0.346495505257127]
9 10.111 [0, 0] [0.553113944727348, 0.346495505257127]
9 15.118 [0, 0] [0.553113944727348, 0.346495505257127]
9 20.124 [0, 0] [0.553113944727348, 0.346495505257127]
9 25.131 [0, 0] [0.553113944727348, 0.346495505257127]
9 30.141 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 35.147 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 40.155 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 45.158 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 50.171 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 55.27 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 60.278 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 65.285 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 70.294 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 75.298 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 80.305 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 85.314 [0.80294, 0.34848999999999997] [0.553113944727348, 0.346495505257127]
9 90.321 [0.765895, 0.37431499999999995] [0.553113944727348, 0.346495505257127]
9 95.325 [0.765895, 0.37431499999999995] [0.553113944727348, 0.346495505257127]
9 100.333 [0.7182166666666666, 0.37255999999999984] [0.553113944727348, 0.346495505257127]
9 105.339 [0.70985, 0.3601166666666667] [0.553113944727348, 0.346495505257127]
9 110.34 [0.7090633333333334, 0.3594366666666667] [0.553113944727348, 0.346495505257127]
9 115.347 [0.7090633333333334, 0.3594366666666667] [0.553113944727348, 0.346495505257127]
9 120.357 [0.7046433333333333, 0.3580333333333335] [0.553113944727348, 0.346495505257127]
9 125.363 [0.7024779999999999, 0.35678199999999993] [0.553113944727348, 0.346495505257127]
9 130.37 [0.703152, 0.35665800000000003] [0.553113944727348, 0.346495505257127]
9 135.375 [0.7097733333333333, 0.3560749999999999] [0.553113944727348, 0.346495505257127]
9 140.379 [0.7039166666666666, 0.35612666666666665] [0.553113944727348, 0.346495505257127]
9 145.389 [0.7026366666666665, 0.35603333333333337] [0.553113944727348, 0.346495505257127]
9 150.396 [0.7027771428571427, 0.3575842857142857] [0.553113944727348, 0.346495505257127]
9 155.405 [0.7002249999999999, 0.35806874999999994] [0.553113944727348, 0.346495505257127]
9 160.413 [0.6996212499999999, 0.35818249999999996] [0.553113944727348, 0.346495505257127]
9 165.521 [0.6991455555555556, 0.35805222222222216] [0.553113944727348, 0.346495505257127]
9 170.626 [0.6966655555555555, 0.3587566666666666] [0.553113944727348, 0.346495505257127]
9 175.632 [0.6931444444444443, 0.35821666666666657] [0.553113944727348, 0.346495505257127]
9 180.639 [0.692951, 0.358031] [0.553113944727348, 0.346495505257127]
9 185.64 [0.6924429999999999, 0.35836999999999997] [0.553113944727348, 0.346495505257127]
9 190.647 [0.692529, 0.358731] [0.553113944727348, 0.346495505257127]
9 195.657 [0.691858, 0.358317] [0.553113944727348, 0.346495505257127]
9 200.663 [0.6929681818181819, 0.35791272727272727] [0.553113944727348, 0.346495505257127]
9 205.666 [0.6921258333333334, 0.3580491666666667] [0.553113944727348, 0.346495505257127]
9 210.674 [0.6919875000000001, 0.357985] [0.553113944727348, 0.346495505257127]
9 215.68 [0.6921516666666667, 0.3576266666666667] [0.553113944727348, 0.346495505257127]
9 220.687 [0.6924446153846154, 0.35711923076923074] [0.553113944727348, 0.346495505257127]
9 225.693 [0.6926815384615386, 0.3567007692307692] [0.553113944727348, 0.346495505257127]
9 230.696 [0.6926838461538461, 0.35669769230769227] [0.553113944727348, 0.346495505257127]
9 235.704 [0.6926838461538461, 0.35669769230769227] [0.553113944727348, 0.346495505257127]
9 240.713 [0.6926838461538461, 0.35669769230769227] [0.553113944727348, 0.346495505257127]
9 245.719 [0.6926838461538461, 0.35669769230769227] [0.553113944727348, 0.346495505257127]
9 250.723 [0.6926838461538461, 0.35669769230769227] [0.553113944727348, 0.346495505257127]
9 255.732 [0.6926838461538461, 0.35669769230769227] [0.553113944727348, 0.346495505257127]
9 260.736 [0.6926838461538461, 0.35669769230769227] [0.553113944727348, 0.346495505257127]
9 265.743 [0.6926838461538461, 0.35669769230769227] [0.553113944727348, 0.346495505257127]
9 270.748 [0.6926838461538461, 0.35669769230769227] [0.553113944727348, 0.346495505257127]
9 275.753 [0.6922121428571428, 0.3564592857142857] [0.553113944727348, 0.346495505257127]
9 280.765 [0.6938192857142856, 0.35464071428571425] [0.553113944727348, 0.346495505257127]
9 285.768 [0.7055956992045843, 0.3555227480148682] [0.553113944727348, 0.346495505257127]
9 290.772 [0.7056576992045843, 0.3554854146815349] [0.553113944727348, 0.346495505257127]
9 295.78 [0.7053756992045844, 0.35548074801486823] [0.553113944727348, 0.346495505257127]
9 300.785 [0.7057003658712511, 0.3551774146815348] [0.553113944727348, 0.346495505257127]
9 305.792 [0.7057003658712511, 0.3551774146815348] [0.553113944727348, 0.346495505257127]
9 310.801 [0.7059176992045845, 0.35498208134820153] [0.553113944727348, 0.346495505257127]
9 315.806 [0.7059123658712511, 0.3549854146815348] [0.553113944727348, 0.346495505257127]
9 320.812 [0.705914365871251, 0.3549840813482014] [0.553113944727348, 0.346495505257127]
