ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
14 62.917 3 21.000000000000052694 40 0 4 0 0 0 None None False False
14 116.993 6 81.000001729420722509 0 0 17 0 3 0 None None False False
14 121.945 6 81.000001729420722509 0 0 17 0 3 0 None None False False
14 179.01 7 80.999999999999894494 0 0 17 0 0 0 None None False False
14 215.012 10 21.000003600398979874 0 0 23 0 10 0 None None False False
14 219.884 10 21.000003600398979874 0 0 23 0 10 0 None None False False
14 228.066 11 21.000003600398979874 0 0 24 0 23 0 None None False False
14 276.968 12 20.99999827057930314 0 0 24 0 26 0 None None True False
14 280.053 13 21.000008114572543322 0 0 24 0 26 0 None None True False
14 320.903 14 21.000008114572543322 0 0 24 0 26 0 None None True False
14 344.957 15 21.000008114572470638 0 80 24 2498231 36 23 None None False False
14 354.027 16 101.00000811457244942 20 0 24 2498231 39 23 None None False False
14 366.953 17 101.00000811457244942 20 0 24 2498231 40 23 None None False False
14 383.009 18 20.99999772606315084 20 40 24 2519509 48 23 None None True False
14 394.053 19 80.999999455484241827 0 45 24 2529900 50 44 None None False False
14 453.954 20 85.999998661552805057 0 0 24 2529900 53 44 None None False False
14 476.918 21 85.999998661552805057 0 0 24 2529900 55 44 None None False False
14 526.931 22 85.999998661552805057 0 0 24 2529900 55 44 None None False False
14 583.984 23 5.999997073689973953 0 0 24 2529900 84 44 None None True False
14 599.955 25 5.999997073689973953 0 120 24 2512697 80 68 None None False True
14 659.024 28 5.999997073689973953 0 120 24 2512697 91 68 None None False True
14 700.02 30 5.999997073689122766 0 120 24 2558640 109 92 None None False True
14 736.973 31 5.999997073689122766 0 120 24 2558640 111 92 None None False True
14 753.929 32 125.999998661552215968 20 0 24 2558640 113 92 None None False True
14 771.964 33 105.999997867620761854 0 0 24 2558640 124 92 None None True True
14 791.048 34 105.999997867620761854 0 0 24 2558640 129 92 None None True True
14 833.024 36 25.999996279757882294 0 0 24 2538757 141 116 None None False True
14 848.985 37 25.999996279757882294 0 120 24 2540420 146 140 None None False True
14 930.014 38 105.999996279757861076 0 0 24 2537526 156 140 None None False True
14 994.017 40 105.999996279757861076 0 0 24 2536789 161 140 None None False True
14 1021.026 41 105.999996279757861076 0 0 24 2536789 161 140 None None False True
14 1027.045 42 65.999995224425885908 0 80 24 2540671 170 164 None None False True
14 1064.035 42 105.999996279757861076 0 40 24 2550039 179 164 None None False True
14 1080.008 46 25.99999469189505119 0 40 24 2544367 188 164 None None False True
14 1084.059 46 25.99999469189505119 0 40 24 2544367 188 164 None None False True
14 1102.987 47 65.999994691894954018 0 0 24 2544367 207 164 None None True True
14 1118.077 48 25.999993897962687296 0 80 24 2538098 210 188 None None False True
14 1125.024 48 145.9999946918949328 0 0 24 2542836 210 188 None None False True
14 1134.039 49 65.999999858442734658 0 80 24 2537709 218 212 None None False True
14 1161.042 50 146.000000652374300727 0 0 24 2544603 216 212 None None False True
14 1194.023 51 146.000000652374300727 0 0 24 2544603 222 212 None None False True
14 1263.994 53 25.999998270580003435 0 0 24 2544603 236 212 None None False True
14 1313.079 54 25.999998270580003435 0 120 24 2526593 242 236 None None False True
14 1371.015 57 25.999998270580003435 0 120 24 2536672 271 236 None None True True
14 1401.045 58 145.999998270579982217 0 0 24 2530607 276 260 None None False True
14 1430.055 58 25.999998270580003435 0 120 24 2536672 258 236 None None False True
14 1434.055 59 145.999998270579932671 0 0 24 2529020 285 260 None None False True
14 1510.117 60 145.999998270579932671 0 0 24 2529020 286 260 None None False True
14 1585.105 65 65.999998270579907353 20 0 24 2527905 300 284 None None False True
14 1623.103 66 65.999996682717076249 20 0 24 2527905 303 284 None None False True
14 1634.136 67 6.000008994534255428 0 0 24 2527905 320 284 None None True True
14 1645.141 68 6.0000089945342312 0 160 24 2520896 320 308 None None False True
14 1696.089 70 45.999999858442880613 0 0 24 2522540 326 308 None None False True
14 1702.047 70 45.999999858442880613 0 0 24 2522540 326 308 None None False True
14 1718.088 71 5.999999064511465061 0 160 24 2516526 344 332 None None False True
14 1796.114 72 5.999999064511465061 0 160 24 2516526 346 332 None None False True
14 1817.05 73 5.999999064511465061 0 160 24 2516526 353 332 None None False True
14 1859.124 75 165.999999064511443843 0 0 24 2513394 378 356 None None False True
14 1898.122 76 125.999998270579977655 0 0 24 2513394 403 356 None None True True
14 1932.059 77 85.999997476648537875 0 0 24 2513079 406 380 None None False True
14 1991.159 78 165.999999064511393207 0 0 24 2509818 399 380 None None False True
14 2019.149 79 85.999997476647721316 0 40 24 2510397 412 404 None None False True
14 2048.168 83 6.000005415963046955 0 0 24 2509404 447 428 None None False True
14 2053.168 83 6.000005415963046955 0 0 24 2509404 447 428 None None False True
14 2073.208 84 6.000005415963046955 0 0 24 2509404 447 428 None None False True
14 2096.067 85 6.000005415963046955 0 160 24 2501620 482 476 None None False True
14 2177.156 87 166.000005415963025737 0 0 24 2501620 486 476 None None False True
