ID TIME #BLOCKS
14 3.984 1
14 56.969 3
14 111.978 3
14 118.974 1
14 174.986 3
14 210.994 2
14 216.958 1
14 224.989 1
14 272.965 2
14 277.041 1
14 317.968 1
14 342.221 1
14 351.958 1
14 364.088 1
14 379.972 2
14 390.961 1
14 449.972 1
14 473.962 1
14 522.985 1
14 581.023 1
14 595.999 2
14 655.013 3
14 696.025 2
14 734.015 1
14 751.032 1
14 768.03 1
14 789.054 1
14 828.048 3
14 845.052 1
14 926.075 2
14 988.074 4
14 1018.064 1
14 1024.068 1
14 1060.02 2
14 1074.096 4
14 1080.109 1
14 1100.091 1
14 1116.013 1
14 1121.082 2
14 1131.078 1
14 1157.084 2
14 1190.077 1
14 1260.096 2
14 1310.095 1
14 1364.113 5
14 1398.072 1
14 1425.102 2
14 1431.089 1
14 1506.106 1
14 1579.122 5
14 1620.149 1
14 1631.127 1
14 1642.089 1
14 1691.132 3
14 1698.118 1
14 1715.144 1
14 1793.138 1
14 1813.161 1
14 1855.141 2
14 1895.155 1
14 1928.132 1
14 1987.179 1
14 2016.119 1
14 2043.178 4
14 2050.178 1
14 2070.185 1
14 2091.165 2
14 2173.173 2
14 2193.227 1
14 2209.192 1
14 2240.173 4
14 2266.204 1
14 2288.184 1
14 2302.197 1
14 2315.192 1
14 2341.199 1
14 2401.199 1
14 2528.25 5
14 2544.295 1
14 2548.224 1
14 2582.258 1
14 2632.244 2
14 2668.25 1
14 2674.202 1
14 2681.251 3
14 2687.235 1
14 2739.194 1
14 2748.265 1
14 2762.266 1
14 2848.274 1
14 2948.264 4
14 3017.289 1
14 3022.28 1
14 3054.288 1
14 3071.299 1
14 3093.277 3
14 3205.335 2
14 3210.401 1
14 3272.327 1
14 3277.323 1
14 3294.305 1
14 3424.338 5
14 3432.32 1
14 3556.375 3
14 3562.318 3
14 3570.305 1
14 3617.372 1
14 3627.388 2
14 3635.383 1
14 3663.388 1
14 3727.365 2
14 3748.343 1
14 3794.308 2
14 3829.353 1
14 3841.36 1
14 3962.392 4
14 3975.377 1
14 4001.472 3
14 4007.644 1
14 4021.456 4
14 4104.387 4
14 4211.406 4
14 4281.397 1
14 4359.385 5
14 4369.389 1
14 4384.417 1
14 4457.387 1
14 4462.54 1
14 4505.397 2
14 4569.408 2
14 4623.438 3
14 4671.4 1
14 4723.453 1
14 4734.478 1
14 4857.439 5
14 4866.485 1
14 4957.656 3
14 5068.547 2
14 5125.481 1
14 5147.478 4
14 5218.497 1
14 5222.517 1
14 5244.494 2
14 5249.547 1
14 5337.519 2
14 5346.574 1
14 5374.539 2
14 5389.507 2
14 5419.598 1
14 5506.595 1
14 5600.557 7
14 5672.579 1
14 5693.516 2
14 5700.531 1
14 5747.556 1
14 5754.547 1
14 5774.552 1
14 5788.56 1
14 5792.534 1
14 5865.568 1
14 5943.562 6
14 5967.575 1
14 6181.613 3
14 6201.618 2
14 6273.64 6
14 6325.617 3
14 6395.739 5
14 6403.618 1
14 6537.641 4
14 6617.658 5
14 6663.671 3
14 6671.676 1
14 6684.648 1
14 6726.684 1
14 6753.698 4
14 6847.736 5
14 6870.686 1
14 6944.736 4
14 6953.666 1
14 6998.709 1
14 7045.689 2
14 7060.692 1
14 7075.73 1
14 7105.711 2
14 7151.715 2
14 7202.724 2
14 7267.722 1
14 7295.707 2
14 7301.729 1
14 7348.728 1
14 7370.723 2
14 7378.714 1
14 7404.76 1
14 7445.734 2
14 7538.746 3
14 7545.773 1
14 7656.753 3
14 7753.772 3
14 7796.81 1
14 7830.788 2
14 7837.786 1
14 7881.824 1
14 7942.801 4
14 7980.783 2
14 7986.795 1
14 7998.807 1
14 8025.842 1
14 8142.86 1
14 8150.831 1
14 8177.824 3
14 8222.827 2
14 8244.843 1
14 8281.839 2
14 8287.842 1
14 8388.828 1
14 8415.842 3
14 8433.845 1
14 8450.84 1
14 8478.881 1
14 8492.943 1
14 8589.861 1
14 8695.875 4
14 8734.884 3
14 8752.885 1
14 8772.887 1
14 8811.899 1
14 8879.9 3
14 8884.896 1
14 8895.906 3
14 8903.909 1
14 8939.95 1
14 8959.889 1
14 9035.892 2
14 9041.99 1
14 9063.919 2
14 9072.945 1
14 9176.941 2
14 9183.946 1
14 9369.947 8
14 9399.965 3
14 9407.953 1
14 9511.952 5
14 9520.896 1
14 9722.981 8
14 9731.924 1
14 9741.98 1
14 9758.961 1
14 9838.988 2
14 9867.027 3
14 9877.998 1
14 9926.0 1
14 9946.999 1
14 9969.019 1
14 9998.034 2
