ID TIME FPS
15 0.053 0.05
15 0.153 0.1
15 0.264 0.11
15 0.363 0.1
15 0.468 0.11
15 0.572 0.1
15 0.683 0.11
15 0.781 0.1
15 0.881 0.1
15 0.99 0.11
15 1.081 0.09
15 1.181 0.1
15 1.281 0.1
15 1.388 0.11
15 1.481 0.09
15 1.581 0.1
15 1.689 0.11
15 1.781 0.09
15 1.881 0.1
15 1.985 0.1
15 2.081 0.1
15 2.19 0.11
15 2.287 0.1
15 2.381 0.09
15 2.481 0.1
15 2.588 0.11
15 2.681 0.09
15 2.788 0.11
15 2.881 0.09
15 2.98 0.1
15 3.088 0.11
15 3.181 0.09
15 3.281 0.1
15 3.388 0.11
15 3.481 0.09
15 3.581 0.1
15 3.688 0.11
15 3.782 0.09
15 3.887 0.11
15 3.982 0.09
15 4.089 0.11
15 4.181 0.09
15 4.281 0.1
15 4.381 0.1
15 4.489 0.11
15 4.584 0.1
15 4.681 0.1
15 4.781 0.1
15 4.888 0.11
15 4.981 0.09
15 5.082 0.1
15 5.185 0.1
15 5.282 0.1
15 5.388 0.11
15 5.481 0.09
15 5.583 0.1
15 5.682 0.1
15 5.78 0.1
15 5.881 0.1
15 5.988 0.11
15 6.081 0.09
15 6.181 0.1
15 6.281 0.1
15 6.381 0.1
15 6.488 0.11
15 6.581 0.09
15 6.689 0.11
15 6.781 0.09
15 6.882 0.1
15 6.986 0.1
15 7.081 0.09
15 7.188 0.11
15 7.281 0.09
15 7.382 0.1
15 7.489 0.11
15 7.581 0.09
15 7.681 0.1
15 7.788 0.11
15 7.887 0.1
15 7.981 0.09
15 8.08 0.1
15 8.189 0.11
15 8.281 0.09
15 8.382 0.1
15 8.488 0.11
15 8.581 0.09
15 8.689 0.11
15 8.781 0.09
15 8.889 0.11
15 8.981 0.09
15 9.082 0.1
15 9.189 0.11
15 9.281 0.09
15 9.381 0.1
15 9.488 0.11
15 9.582 0.09
15 9.69 0.11
15 9.781 0.09
15 9.881 0.1
15 9.992 0.11
15 10.081 0.09
15 10.183 0.1
15 10.282 0.1
15 10.381 0.1
15 10.488 0.11
15 10.588 0.1
15 10.681 0.09
15 10.781 0.1
15 10.888 0.11
15 10.981 0.09
15 11.081 0.1
15 11.189 0.11
15 11.286 0.1
15 11.381 0.09
15 11.481 0.1
15 11.588 0.11
15 11.682 0.09
15 11.79 0.11
15 11.881 0.09
15 11.983 0.1
15 12.09 0.11
15 12.181 0.09
15 12.282 0.1
15 12.389 0.11
15 12.481 0.09
15 12.582 0.1
15 12.689 0.11
15 12.782 0.09
15 12.89 0.11
15 12.984 0.09
15 13.08 0.1
15 13.182 0.1
15 13.286 0.1
15 13.381 0.1
15 13.48 0.1
15 13.581 0.1
15 13.689 0.11
15 13.78 0.09
15 13.881 0.1
15 13.988 0.11
15 14.08 0.09
15 14.181 0.1
15 14.288 0.11
15 14.381 0.09
15 14.49 0.11
15 14.581 0.09
15 14.681 0.1
15 14.786 0.1
15 14.881 0.1
15 14.983 0.1
15 15.082 0.1
15 15.189 0.11
15 15.289 0.1
15 15.381 0.09
15 15.481 0.1
15 15.588 0.11
15 15.681 0.09
15 15.79 0.11
15 15.881 0.09
15 15.981 0.1
15 16.081 0.1
15 16.188 0.11
15 16.281 0.09
15 16.387 0.11
15 16.481 0.09
15 16.588 0.11
15 16.681 0.09
15 16.782 0.1
15 16.888 0.11
15 16.981 0.09
15 17.081 0.1
15 17.182 0.1
15 17.289 0.11
15 17.38 0.09
15 17.483 0.1
15 17.585 0.1
15 17.683 0.1
15 17.79 0.11
15 17.888 0.1
15 17.981 0.09
15 18.081 0.1
15 18.189 0.11
15 18.28 0.09
15 18.381 0.1
15 18.484 0.1
15 18.581 0.1
15 18.682 0.1
15 18.786 0.1
15 18.881 0.09
15 18.989 0.11
15 19.086 0.1
15 19.181 0.09
15 19.281 0.1
15 19.382 0.1
15 19.484 0.1
15 19.581 0.1
15 19.688 0.11
15 19.789 0.1
15 19.881 0.09
15 19.982 0.1
15 20.088 0.11
15 20.187 0.1
15 20.281 0.09
15 20.381 0.1
15 20.49 0.11
15 20.581 0.09
15 20.682 0.1
15 20.785 0.1
15 20.882 0.1
15 20.988 0.11
15 21.082 0.09
15 21.188 0.11
15 21.284 0.1
15 21.381 0.1
15 21.481 0.1
15 21.589 0.11
15 21.681 0.09
15 21.782 0.1
15 21.889 0.11
15 21.981 0.09
15 22.082 0.1
15 22.186 0.1
15 22.281 0.09
15 22.382 0.1
15 22.488 0.11
15 22.581 0.09
15 22.688 0.11
15 22.791 0.1
15 22.883 0.09
15 22.983 0.1
15 23.081 0.1
15 23.182 0.1
15 23.283 0.1
15 23.389 0.11
15 23.481 0.09
15 23.581 0.1
15 23.682 0.1
15 23.789 0.11
15 23.881 0.09
15 23.983 0.1
15 24.085 0.1
15 24.184 0.1
15 24.289 0.1
15 24.389 0.1
15 24.481 0.09
15 24.582 0.1
15 24.688 0.11
15 24.781 0.09
15 24.88 0.1
15 24.982 0.1
15 25.09 0.11
15 25.185 0.1
15 25.282 0.1
15 25.39 0.11
15 25.481 0.09
15 25.583 0.1
15 25.682 0.1
15 25.78 0.1
15 25.881 0.1
15 25.989 0.11
15 26.084 0.09
15 26.189 0.1
15 26.281 0.09
15 26.381 0.1
15 26.488 0.11
15 26.58 0.09
15 26.681 0.1
15 26.788 0.11
15 26.882 0.09
15 26.983 0.1
15 27.081 0.1
15 27.183 0.1
15 27.282 0.1
15 27.381 0.1
15 27.49 0.11
15 27.591 0.1
15 27.681 0.09
15 27.781 0.1
15 27.889 0.11
15 27.988 0.1
15 28.081 0.09
15 28.18 0.1
15 28.289 0.11
15 28.39 0.1
15 28.48 0.09
15 28.582 0.1
15 28.682 0.1
15 28.781 0.1
15 28.886 0.1
15 28.981 0.09
15 29.082 0.1
15 29.189 0.11
15 29.281 0.09
15 29.388 0.11
15 29.481 0.09
15 29.582 0.1
15 29.691 0.11
15 29.781 0.09
15 29.882 0.1
15 29.991 0.11
15 30.081 0.09
15 30.182 0.1
15 30.281 0.1
15 30.384 0.1
15 30.482 0.1
15 30.592 0.11
15 30.681 0.09
15 30.781 0.1
15 30.892 0.11
15 30.981 0.09
15 31.081 0.1
15 31.191 0.11
15 31.281 0.09
15 31.381 0.1
15 31.482 0.1
15 31.583 0.1
15 31.691 0.11
15 31.781 0.09
15 31.887 0.11
15 31.992 0.11
15 32.081 0.09
15 32.181 0.1
15 32.285 0.1
15 32.381 0.1
15 32.489 0.11
15 32.581 0.09
15 32.684 0.1
15 32.788 0.1
15 32.882 0.09
15 32.991 0.11
15 33.089 0.1
15 33.181 0.09
15 33.281 0.1
15 33.381 0.1
15 33.481 0.1
15 33.581 0.1
15 33.688 0.11
15 33.78 0.09
15 33.882 0.1
15 33.99 0.11
15 34.087 0.1
15 34.181 0.09
15 34.282 0.1
15 34.389 0.11
15 34.489 0.1
15 34.581 0.09
15 34.689 0.11
15 34.784 0.1
15 34.881 0.1
15 34.989 0.11
15 35.08 0.09
15 35.181 0.1
15 35.289 0.11
15 35.381 0.09
15 35.483 0.1
15 35.59 0.11
15 35.68 0.09
15 35.781 0.1
15 35.888 0.11
15 35.98 0.09
15 36.081 0.1
15 36.187 0.11
15 36.28 0.09
15 36.381 0.1
15 36.48 0.1
15 36.581 0.1
15 36.69 0.11
15 36.781 0.09
15 36.882 0.1
15 36.99 0.11
15 37.081 0.09
15 37.182 0.1
15 37.29 0.11
15 37.382 0.09
15 37.482 0.1
15 37.588 0.11
15 37.685 0.1
15 37.781 0.1
15 37.887 0.11
15 37.981 0.09
15 38.081 0.1
15 38.189 0.11
15 38.281 0.09
15 38.381 0.1
15 38.481 0.1
15 38.59 0.11
15 38.681 0.09
15 38.79 0.11
15 38.888 0.1
15 38.981 0.09
15 39.082 0.1
15 39.193 0.11
15 39.281 0.09
15 39.381 0.1
15 39.48 0.1
15 39.59 0.11
15 39.681 0.09
15 39.781 0.1
15 39.89 0.11
15 39.981 0.09
15 40.082 0.1
15 40.189 0.11
15 40.281 0.09
15 40.384 0.1
15 40.486 0.1
15 40.581 0.1
15 40.691 0.11
15 40.781 0.09
15 40.882 0.1
15 40.981 0.1
15 41.081 0.1
15 41.181 0.1
15 41.289 0.11
15 41.381 0.09
15 41.481 0.1
15 41.582 0.1
15 41.688 0.11
15 41.782 0.09
15 41.889 0.11
15 41.987 0.1
15 42.082 0.09
15 42.188 0.11
15 42.291 0.1
15 42.381 0.09
15 42.482 0.1
15 42.582 0.1
15 42.681 0.1
15 42.789 0.11
15 42.881 0.09
15 42.981 0.1
15 43.09 0.11
15 43.181 0.09
15 43.282 0.1
15 43.386 0.1
15 43.482 0.1
15 43.588 0.11
15 43.682 0.09
15 43.789 0.11
15 43.885 0.1
15 43.981 0.1
15 44.082 0.1
15 44.187 0.11
15 44.281 0.09
15 44.382 0.1
15 44.49 0.11
15 44.581 0.09
15 44.682 0.1
15 44.79 0.11
15 44.881 0.09
15 44.981 0.1
15 45.087 0.11
15 45.182 0.1
15 45.289 0.11
15 45.387 0.1
15 45.482 0.1
15 45.581 0.1
15 45.685 0.1
15 45.781 0.1
15 45.881 0.1
15 45.981 0.1
15 46.081 0.1
15 46.189 0.11
15 46.281 0.09
15 46.381 0.1
15 46.489 0.11
15 46.581 0.09
15 46.682 0.1
15 46.786 0.1
15 46.881 0.09
15 46.991 0.11
15 47.083 0.09
15 47.181 0.1
15 47.281 0.1
15 47.389 0.11
15 47.487 0.1
15 47.582 0.09
15 47.681 0.1
15 47.791 0.11
15 47.881 0.09
15 47.981 0.1
15 48.082 0.1
15 48.182 0.1
15 48.291 0.11
15 48.381 0.09
15 48.482 0.1
15 48.586 0.1
15 48.681 0.1
15 48.781 0.1
15 48.881 0.1
15 48.989 0.11
15 49.089 0.1
15 49.182 0.09
15 49.282 0.1
15 49.392 0.11
15 49.481 0.09
15 49.582 0.1
15 49.688 0.11
15 49.782 0.09
15 49.889 0.11
15 49.989 0.1
15 50.081 0.09
15 50.181 0.1
15 50.281 0.1
15 50.381 0.1
15 50.49 0.11
15 50.581 0.09
15 50.681 0.1
15 50.783 0.1
15 50.886 0.1
15 50.982 0.1
15 51.081 0.1
15 51.181 0.1
15 51.288 0.11
15 51.381 0.09
15 51.481 0.1
15 51.589 0.11
15 51.681 0.09
15 51.781 0.1
15 51.89 0.11
15 51.981 0.09
15 52.082 0.1
15 52.19 0.11
15 52.281 0.09
15 52.382 0.1
15 52.489 0.11
15 52.581 0.09
15 52.683 0.1
15 52.792 0.11
15 52.881 0.09
15 52.981 0.1
15 53.09 0.11
15 53.182 0.09
15 53.281 0.1
15 53.39 0.11
15 53.481 0.09
15 53.582 0.1
15 53.688 0.11
15 53.781 0.09
15 53.882 0.1
15 53.988 0.11
15 54.082 0.09
15 54.189 0.11
15 54.288 0.1
15 54.381 0.09
15 54.481 0.1
15 54.588 0.11
15 54.681 0.09
15 54.782 0.1
15 54.882 0.1
15 54.981 0.1
15 55.089 0.11
15 55.189 0.1
15 55.281 0.09
15 55.381 0.1
15 55.485 0.1
15 55.581 0.1
15 55.689 0.11
15 55.788 0.1
15 55.881 0.09
15 55.981 0.1
15 56.081 0.1
15 56.189 0.11
15 56.281 0.09
15 56.381 0.1
15 56.488 0.11
15 56.581 0.09
15 56.682 0.1
15 56.79 0.11
15 56.881 0.09
15 56.982 0.1
15 57.09 0.11
15 57.181 0.09
15 57.281 0.1
15 57.386 0.11
15 57.482 0.1
15 57.588 0.11
15 57.682 0.09
15 57.794 0.11
15 57.881 0.09
15 57.984 0.1
15 58.089 0.11
15 58.181 0.09
15 58.282 0.1
15 58.389 0.11
15 58.481 0.09
15 58.582 0.1
15 58.689 0.11
15 58.781 0.09
15 58.881 0.1
15 58.988 0.11
15 59.081 0.09
15 59.189 0.11
15 59.281 0.09
15 59.383 0.1
15 59.481 0.1
15 59.581 0.1
15 59.688 0.11
15 59.781 0.09
15 59.881 0.1
15 59.989 0.11
15 60.081 0.09
15 60.181 0.1
15 60.288 0.11
15 60.392 0.1
15 60.481 0.09
15 60.581 0.1
15 60.69 0.11
15 60.781 0.09
15 60.882 0.1
15 60.981 0.1
15 61.082 0.1
15 61.19 0.11
15 61.281 0.09
15 61.382 0.1
15 61.489 0.11
15 61.581 0.09
15 61.683 0.1
15 61.786 0.1
15 61.882 0.1
15 61.991 0.11
15 62.081 0.09
15 62.181 0.1
15 62.29 0.11
15 62.381 0.09
15 62.481 0.1
15 62.587 0.11
15 62.686 0.1
15 62.781 0.09
15 62.882 0.1
15 62.99 0.11
15 63.081 0.09
15 63.182 0.1
15 63.286 0.1
15 63.381 0.1
15 63.49 0.11
15 63.581 0.09
15 63.682 0.1
15 63.79 0.11
15 63.881 0.09
15 63.981 0.1
15 64.084 0.1
15 64.181 0.1
15 64.289 0.11
15 64.381 0.09
15 64.482 0.1
15 64.589 0.11
15 64.684 0.1
15 64.781 0.1
15 64.881 0.1
15 64.987 0.11
15 65.081 0.09
15 65.188 0.11
15 65.282 0.09
15 65.389 0.11
15 65.481 0.09
15 65.581 0.1
15 65.691 0.11
15 65.781 0.09
15 65.882 0.1
15 65.99 0.11
15 66.086 0.1
15 66.182 0.1
15 66.29 0.11
15 66.381 0.09
15 66.483 0.1
15 66.589 0.11
15 66.68 0.09
15 66.782 0.1
15 66.886 0.1
15 66.982 0.1
15 67.081 0.1
15 67.181 0.1
15 67.289 0.11
15 67.381 0.09
15 67.481 0.1
15 67.583 0.1
15 67.681 0.1
15 67.781 0.1
15 67.89 0.11
15 67.981 0.09
15 68.081 0.1
15 68.189 0.11
15 68.281 0.09
15 68.391 0.11
15 68.486 0.09
15 68.582 0.1
15 68.681 0.1
15 68.782 0.1
15 68.889 0.11
15 68.981 0.09
15 69.081 0.1
15 69.188 0.11
15 69.282 0.09
15 69.381 0.1
15 69.489 0.11
15 69.581 0.09
15 69.681 0.1
15 69.789 0.11
15 69.88 0.09
15 69.981 0.1
15 70.081 0.1
15 70.182 0.1
15 70.282 0.1
15 70.382 0.1
15 70.489 0.11
15 70.582 0.09
15 70.681 0.1
15 70.79 0.11
15 70.886 0.1
15 70.981 0.1
15 71.081 0.1
15 71.19 0.11
15 71.281 0.09
15 71.39 0.11
15 71.489 0.1
15 71.581 0.09
15 71.681 0.1
15 71.788 0.11
15 71.881 0.09
15 71.984 0.1
15 72.084 0.1
15 72.181 0.1
15 72.282 0.1
15 72.392 0.11
15 72.481 0.09
15 72.581 0.1
15 72.686 0.1
15 72.782 0.1
15 72.89 0.11
15 72.984 0.09
15 73.08 0.1
15 73.181 0.1
15 73.282 0.1
15 73.381 0.1
15 73.491 0.11
15 73.581 0.09
15 73.682 0.1
15 73.791 0.11
15 73.881 0.09
15 73.982 0.1
15 74.086 0.1
15 74.181 0.1
15 74.289 0.11
15 74.388 0.1
15 74.482 0.09
15 74.589 0.11
15 74.685 0.1
15 74.781 0.1
15 74.881 0.1
15 74.989 0.11
15 75.089 0.1
15 75.181 0.09
15 75.282 0.1
15 75.392 0.11
15 75.49 0.1
15 75.591 0.1
15 75.681 0.09
15 75.782 0.1
15 75.887 0.1
15 75.981 0.09
15 76.088 0.11
15 76.192 0.1
15 76.281 0.09
15 76.389 0.11
15 76.481 0.09
15 76.581 0.1
15 76.689 0.11
15 76.788 0.1
15 76.881 0.09
15 76.982 0.1
15 77.086 0.1
15 77.181 0.1
15 77.289 0.11
15 77.385 0.1
15 77.481 0.1
15 77.582 0.1
15 77.688 0.11
15 77.78 0.09
