ID TIME ESTIMATE W B S1 S2 S3
5 0.002 0.125 0 3 0 0 0
5 0.96 0.214 1 5 0.24313725490196078 0.0 0.0
5 1.964 0.35 3 6 1.0 1.0 0.0
5 4.007 0.5 6 6 1.0 1.0 1.0
5 5.966 0.594 9 6 1.0 1.0 1.0
5 6.98 0.658 12 6 0.7490196078431373 1.0 1.0
5 8.964 0.614 13 8 1.0 0.0 0.0
5 9.989 0.62 15 9 1.0 1.0 0.0
5 11.962 0.589 16 11 0.0 0.0 1.0
5 12.968 0.532 16 14 0.0 0.0 0.0
5 14.984 0.485 16 17 0.0 0.0 0.0
5 16.963 0.446 16 20 0.0 0.0 0.0
5 17.978 0.412 16 23 0.0 0.0 0.0
5 19.976 0.384 16 26 0.0 0.0 0.0
5 20.988 0.359 16 29 0.0 0.0 0.0
5 22.963 0.337 16 32 0.0 0.0 0.0
5 23.996 0.317 16 35 0.0 0.0 0.0
5 25.966 0.3 16 38 0.0 0.0 0.0
5 26.97 0.284 16 41 0.0 0.0 0.0
5 28.97 0.32 19 41 1.0 1.0 1.0
5 30.968 0.305 19 44 0.0 0.0 0.0
5 32.971 0.291 19 47 0.0 0.0 0.0
5 34.01 0.279 19 50 0.0 0.0 0.0
5 35.966 0.267 19 53 0.0 0.0 0.0
5 37.001 0.257 19 56 0.0 0.0 0.0
5 38.005 0.247 19 59 0.0 0.0 0.0
5 39.984 0.274 22 59 1.0 1.0 1.0
5 40.995 0.3 25 59 1.0 1.0 1.0
5 42.964 0.324 28 59 1.0 1.0 1.0
5 43.972 0.346 31 59 1.0 1.0 1.0
5 46.008 0.335 31 62 0.0 0.0 0.0
5 47.976 0.335 32 64 1.0 0.0 0.0
5 49.005 0.325 32 67 0.0 0.0 0.0
5 50.978 0.316 32 70 0.0 0.0 0.0
5 52.992 0.307 32 73 0.0 0.0 0.0
5 54.001 0.298 32 76 0.0 0.0 0.0
5 55.974 0.29 32 79 0.0 0.0 0.0
5 57.005 0.291 33 81 0.0 0.0 1.0
5 58.971 0.284 33 84 0.0 0.0 0.0
5 60.002 0.277 33 87 0.0 0.0 0.0
5 61.99 0.27 33 90 0.0 0.0 0.0
5 64.002 0.287 36 90 1.0 1.0 1.0
5 65.973 0.296 38 91 1.0 1.0 0.0
5 67.972 0.289 38 94 0.0 0.0 0.0
5 68.977 0.283 38 97 0.0 0.0 0.0
5 70.975 0.277 38 100 0.0 0.0 0.0
5 71.987 0.271 38 103 0.0 0.0 0.0
5 73.977 0.286 41 103 1.0 1.0 0.7490196078431373
5 75.0 0.301 44 103 1.0 1.0 1.0
5 76.977 0.315 47 103 1.0 1.0 1.0
5 77.98 0.328 50 103 1.0 1.0 1.0
5 79.016 0.341 53 103 1.0 1.0 1.0
5 81.018 0.353 56 103 1.0 1.0 1.0
5 82.995 0.359 58 104 0.0 1.0 1.0
5 85.011 0.358 59 106 0.0 0.0 1.0
5 87.009 0.352 59 109 0.0 0.0 0.0
5 88.991 0.346 59 112 0.0 0.0 0.0
5 90.997 0.34 59 115 0.0 0.0 0.0
5 92.004 0.334 59 118 0.0 0.0 0.0
5 94.05 0.334 60 120 1.0 0.0 0.0
5 95.979 0.34 62 121 1.0 1.0 0.0
5 98.0 0.35 65 121 1.0 1.0 1.0
5 99.987 0.35 66 123 1.0 0.0 0.0
5 101.987 0.355 68 124 0.0 1.0 1.0
5 102.989 0.349 68 127 0.0 0.0 0.0
5 104.006 0.344 68 130 0.0 0.0 0.0
5 105.978 0.339 68 133 0.0 0.0 0.0
5 107.987 0.334 68 136 0.0 0.0 0.0
5 109.008 0.329 68 139 0.0 0.0 0.0
5 110.975 0.325 68 142 0.0 0.0 0.0
5 112.039 0.32 68 145 0.0 0.0 0.0
5 113.976 0.329 71 145 1.0 1.0 1.0
5 115.974 0.334 73 146 1.0 1.0 0.0
5 117.972 0.334 74 148 0.7490196078431373 0.0 0.0
5 119.002 0.33 74 151 0.0 0.0 0.0
5 120.995 0.338 77 151 1.0 1.0 1.0
5 122.981 0.334 77 154 0.0 0.0 0.0
5 125.021 0.33 77 157 0.0 0.0 0.0
5 126.035 0.326 77 160 0.0 0.0 0.0
5 127.976 0.322 77 163 0.0 0.0 0.0
5 128.981 0.318 77 166 0.0 0.0 0.0
5 130.974 0.318 78 168 1.0 0.0 0.0
5 131.988 0.314 78 171 0.0 0.0 0.0
5 133.017 0.31 78 174 0.0 0.0 0.0
5 135.007 0.314 80 175 1.0 1.0 0.0
5 136.976 0.311 80 178 0.0 0.0 0.0
5 138.99 0.307 80 181 0.0 0.0 0.0
5 141.016 0.308 81 183 0.24313725490196078 0.0 0.0
5 142.992 0.304 81 186 0.0 0.0 0.0
5 145.015 0.301 81 189 0.0 0.0 0.0
5 146.98 0.297 81 192 0.0 0.0 0.0
5 147.984 0.294 81 195 0.0 0.0 0.0
5 148.993 0.291 81 198 0.0 0.0 0.0
5 149.997 0.288 81 201 0.0 0.0 0.0
5 151.009 0.285 81 204 0.0 0.0 0.0
5 152.996 0.282 81 207 0.0 0.0 0.0
5 154.999 0.279 81 210 0.0 0.0 0.0
5 157.006 0.283 83 211 0.0 1.0 1.0
5 158.991 0.28 83 214 0.0 0.0 0.0
5 161.005 0.277 83 217 0.0 0.0 0.0
5 162.009 0.275 83 220 0.0 0.0 0.0
5 164.021 0.282 86 220 1.0 1.0 1.0
5 165.999 0.279 86 223 0.0 0.0 0.0
5 167.984 0.283 88 224 0.0 0.7490196078431373 1.0
5 169.004 0.28 88 227 0.0 0.0 0.0
5 171.003 0.287 91 227 1.0 1.0 1.0
5 173.014 0.284 91 230 0.0 0.0 0.0
5 174.991 0.282 91 233 0.0 0.0 0.0
5 177.023 0.279 91 236 0.0 0.0 0.0
