ID TIME pos
3 0.1 [0, 0] [0.517497397712664, 0.051011106665474946]
3 5.109 [0, 0] [0.517497397712664, 0.051011106665474946]
3 10.114 [0.24526000000000003, 0.08712000000000009] [0.517497397712664, 0.051011106665474946]
3 15.121 [0.3076650000000001, -0.006684999999999941] [0.517497397712664, 0.051011106665474946]
3 20.127 [0.36226499999999984, -0.08877000000000002] [0.517497397712664, 0.051011106665474946]
3 25.133 [0.36226499999999984, -0.08877000000000002] [0.517497397712664, 0.051011106665474946]
3 30.139 [0.36226499999999984, -0.08877000000000002] [0.517497397712664, 0.051011106665474946]
3 35.146 [0.36616499999999985, -0.09462999999999999] [0.517497397712664, 0.051011106665474946]
3 40.151 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 45.158 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 50.164 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 55.171 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 60.177 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 65.184 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 70.19 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 75.197 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 80.204 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 85.21 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 90.217 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 95.224 [0.44844999999999996, -0.08679666666666663] [0.517497397712664, 0.051011106665474946]
3 100.233 [0.45335499999999995, -0.07389499999999999] [0.517497397712664, 0.051011106665474946]
3 105.235 [0.45332249999999996, -0.07397499999999996] [0.517497397712664, 0.051011106665474946]
3 110.243 [0.45332249999999996, -0.07397499999999996] [0.517497397712664, 0.051011106665474946]
3 115.249 [0.45332249999999996, -0.07397499999999996] [0.517497397712664, 0.051011106665474946]
3 120.256 [0.45332249999999996, -0.07397499999999996] [0.517497397712664, 0.051011106665474946]
3 125.263 [0.45332249999999996, -0.07397499999999996] [0.517497397712664, 0.051011106665474946]
3 130.269 [0.45332249999999996, -0.07397499999999996] [0.517497397712664, 0.051011106665474946]
3 135.276 [0.45332249999999996, -0.07397499999999996] [0.517497397712664, 0.051011106665474946]
3 140.282 [0.45332249999999996, -0.07397499999999996] [0.517497397712664, 0.051011106665474946]
3 145.289 [0.45332249999999996, -0.07397499999999996] [0.517497397712664, 0.051011106665474946]
3 150.295 [0.469178, -0.06729199999999995] [0.517497397712664, 0.051011106665474946]
3 155.301 [0.46799799999999997, -0.06721599999999998] [0.517497397712664, 0.051011106665474946]
3 160.305 [0.46799799999999997, -0.06721599999999998] [0.517497397712664, 0.051011106665474946]
3 165.315 [0.46799799999999997, -0.06721599999999998] [0.517497397712664, 0.051011106665474946]
3 170.321 [0.46799799999999997, -0.06721599999999998] [0.517497397712664, 0.051011106665474946]
3 175.328 [0.46799799999999997, -0.06721599999999998] [0.517497397712664, 0.051011106665474946]
3 180.334 [0.46799799999999997, -0.06721599999999998] [0.517497397712664, 0.051011106665474946]
3 185.34 [0.46799799999999997, -0.06721599999999998] [0.517497397712664, 0.051011106665474946]
3 190.346 [0.46799799999999997, -0.06721599999999998] [0.517497397712664, 0.051011106665474946]
3 195.354 [0.47477166666666665, -0.0595] [0.517497397712664, 0.051011106665474946]
3 200.36 [0.4734228571428571, -0.050137142857142845] [0.517497397712664, 0.051011106665474946]
3 205.37 [0.4733642857142857, -0.04991285714285713] [0.517497397712664, 0.051011106665474946]
3 210.372 [0.47338714285714284, -0.05022428571428571] [0.517497397712664, 0.051011106665474946]
3 215.381 [0.4657857634978139, -0.052724693471284695] [0.517497397712664, 0.051011106665474946]
3 220.387 [0.4720195675536124, -0.049543060863364165] [0.517497397712664, 0.051011106665474946]
3 225.395 [0.47883461079825124, -0.045962754777027756] [0.517497397712664, 0.051011106665474946]
3 230.401 [0.4832423734529556, -0.044564322524570696] [0.517497397712664, 0.051011106665474946]
3 235.407 [0.48354782799841023, -0.04467432252457067] [0.517497397712664, 0.051011106665474946]
3 240.413 [0.483335100725683, -0.04455795888820704] [0.517497397712664, 0.051011106665474946]
3 245.417 [0.4833096461802284, -0.04456886797911614] [0.517497397712664, 0.051011106665474946]
3 250.427 [0.4833096461802284, -0.04456886797911614] [0.517497397712664, 0.051011106665474946]
3 255.433 [0.4833096461802284, -0.04456886797911614] [0.517497397712664, 0.051011106665474946]
3 260.44 [0.48313964618022837, -0.044680686160934326] [0.517497397712664, 0.051011106665474946]
3 265.447 [0.48253873708931927, -0.0444834134336616] [0.517497397712664, 0.051011106665474946]
3 270.453 [0.48527217566520936, -0.04274229564752313] [0.517497397712664, 0.051011106665474946]
3 275.46 [0.48529134233187604, -0.042720628980856455] [0.517497397712664, 0.051011106665474946]
3 280.468 [0.48529134233187604, -0.042720628980856455] [0.517497397712664, 0.051011106665474946]
