ID TIME ESTIMATE W B S1 S2 S3
7 0.002 0.125 0 3 0 0 0
7 0.986 0.5 3 3 1.0 1.0 1.0
7 2.008 0.65 6 3 1.0 1.0 1.0
7 4.018 0.5 6 6 0.0 0.0 0.0
7 5.05 0.406 6 9 0.0 0.0 0.0
7 7.001 0.447 8 10 0.0 1.0 1.0
7 9.015 0.523 11 10 1.0 1.0 1.0
7 10.981 0.46 11 13 0.0 0.0 0.0
7 12.988 0.446 12 15 1.0 0.0 0.0
7 13.998 0.468 14 16 1.0 1.0 0.0
7 15.01 0.485 16 17 1.0 1.0 0.0
7 17.004 0.446 16 20 0.0 0.0 0.0
7 19.007 0.412 16 23 0.0 0.0 0.0
7 20.011 0.384 16 26 0.0 0.0 0.0
7 21.021 0.359 16 29 0.0 0.0 0.0
7 22.983 0.337 16 32 0.0 0.0 0.0
7 24.0 0.356 18 33 1.0 1.0 0.0
7 26.015 0.336 18 36 0.0 0.0 0.0
7 28.016 0.319 18 39 0.0 0.0 0.0
7 30.012 0.336 20 40 1.0 1.0 0.0
7 31.985 0.32 20 43 0.0 0.0 0.0
7 32.989 0.306 20 46 0.0 0.0 0.0
7 34.004 0.293 20 49 0.0 0.0 0.0
7 36.001 0.295 21 51 0.0 0.0 1.0
7 38.01 0.283 21 54 0.0 0.0 0.0
7 40.009 0.297 23 55 1.0 1.0 0.0
7 42.005 0.287 23 58 0.0 0.0 0.0
7 44.004 0.3 25 59 1.0 1.0 0.0
7 45.996 0.29 25 62 0.0 0.0 0.0
7 47.012 0.28 25 65 0.0 0.0 0.0
7 49.015 0.293 27 66 0.0 1.0 1.0
7 51.007 0.284 27 69 0.0 0.0 0.0
7 53.014 0.275 27 72 0.0 0.0 0.0
7 55.012 0.267 27 75 0.0 0.0 0.0
7 57.005 0.259 27 78 0.0 0.0 0.0
7 59.011 0.252 27 81 0.0 0.0 0.0
7 61.017 0.246 27 84 0.0 0.0 0.0
7 63.015 0.239 27 87 0.0 0.0 0.0
7 65.013 0.233 27 90 0.0 0.0 0.0
7 67.016 0.227 27 93 0.0 0.0 0.0
7 69.003 0.246 30 93 1.0 1.0 1.0
7 70.008 0.256 32 94 0.0 1.0 1.0
7 72.019 0.25 32 97 0.0 0.0 0.0
7 74.019 0.244 32 100 0.0 0.0 0.0
7 75.993 0.239 32 103 0.0 0.0 0.0
7 77.01 0.234 32 106 0.0 0.0 0.0
7 78.96 0.229 32 109 0.0 0.0 0.0
7 80.013 0.224 32 112 0.0 0.0 0.0
7 81.021 0.22 32 115 0.0 0.0 0.0
7 83.001 0.235 35 115 1.0 1.0 1.0
7 84.012 0.25 38 115 1.0 1.0 1.0
7 86.016 0.252 39 117 0.0 0.0 1.0
7 88.004 0.247 39 120 0.0 0.0 0.0
7 89.01 0.242 39 123 0.0 0.0 0.0
7 91.002 0.256 42 123 1.0 1.0 1.0
7 92.045 0.269 45 123 1.0 1.0 1.0
7 93.991 0.276 47 124 0.0 1.0 1.0
7 95.015 0.289 50 124 1.0 1.0 1.0
7 97.013 0.289 51 126 0.0 0.0 1.0
7 99.018 0.301 54 126 1.0 1.0 1.0
7 100.998 0.296 54 129 0.0 0.0 0.0
7 102.964 0.291 54 132 0.0 0.0 0.0
7 104.018 0.287 54 135 0.0 0.0 0.0
7 106.01 0.282 54 138 0.0 0.0 0.0
7 108.025 0.278 54 141 0.0 0.0 0.0
7 110.035 0.274 54 144 0.0 0.0 0.0
7 112.003 0.285 57 144 1.0 1.0 1.0
7 113.016 0.29 59 145 1.0 1.0 0.0
7 115.034 0.286 59 148 0.0 0.0 0.0
7 117.008 0.291 61 149 0.0 1.0 1.0
7 119.017 0.287 61 152 0.0 0.0 0.0
7 121.023 0.283 61 155 0.0 0.0 0.0
7 123.019 0.28 61 158 0.0 0.0 0.0
7 124.022 0.276 61 161 0.0 0.0 0.0
7 126.023 0.272 61 164 0.0 0.0 0.0
7 128.02 0.273 62 166 0.0 0.0 1.0
7 129.03 0.269 62 169 0.0 0.0 0.0
7 131.013 0.266 62 172 0.0 0.0 0.0
7 132.04 0.263 62 175 0.0 0.0 0.0
7 134.012 0.272 65 175 1.0 1.0 1.0
7 136.018 0.268 65 178 0.0 0.0 0.0
7 138.017 0.265 65 181 0.0 0.0 0.0
7 139.986 0.27 67 182 1.0 1.0 0.0
7 141.0 0.267 67 185 0.0 0.0 0.0
7 143.017 0.264 67 188 0.0 0.0 0.0
7 144.995 0.261 67 191 0.0 0.0 0.0
7 147.01 0.258 67 194 0.0 0.0 0.0
7 149.006 0.255 67 197 0.0 0.0 0.0
7 151.024 0.252 67 200 0.0 0.0 0.0
7 153.039 0.249 67 203 0.0 0.0 0.0
7 155.036 0.246 67 206 0.0 0.0 0.0
7 157.036 0.244 67 209 0.0 0.0 0.0
7 159.045 0.241 67 212 0.0 0.0 0.0
7 161.021 0.239 67 215 0.0 0.0 0.0
7 163.021 0.236 67 218 0.0 0.0 0.0
7 165.02 0.244 70 218 1.0 1.0 1.0
7 167.01 0.241 70 221 0.0 0.0 0.0
7 169.025 0.239 70 224 0.0 0.0 0.0
7 171.029 0.247 73 224 1.0 1.0 1.0
7 173.004 0.244 73 227 0.0 0.0 0.0
7 175.027 0.245 74 229 0.0 0.0 1.0
7 177.023 0.252 77 229 1.0 1.0 1.0
7 179.025 0.26 80 229 1.0 1.0 1.0
7 180.973 0.257 80 232 0.0 0.0 0.0
7 181.986 0.261 82 233 0.0 1.0 1.0
7 183.022 0.268 85 233 1.0 1.0 1.0
7 185.025 0.266 85 236 0.0 0.0 0.0
7 186.984 0.263 85 239 0.0 0.0 0.0
7 188.009 0.261 85 242 0.0 0.0 0.0
7 190.014 0.267 88 242 1.0 1.0 1.0
7 191.985 0.274 91 242 1.0 1.0 1.0
7 193.028 0.28 94 242 1.0 1.0 1.0
7 195.002 0.284 96 243 1.0 1.0 0.0
7 196.025 0.284 97 245 0.0 1.0 0.0
7 198.001 0.282 97 248 0.0 0.0 0.0
7 200.033 0.288 100 248 1.0 1.0 1.0
7 202.02 0.286 100 251 0.0 0.0 0.0
7 204.031 0.283 100 254 0.0 0.0 0.0
7 206.012 0.289 103 254 1.0 1.0 1.0
7 207.976 0.287 103 257 0.0 0.0 0.0
7 209.018 0.284 103 260 0.0 0.0 0.0
7 211.016 0.282 103 263 0.0 0.0 0.0
7 213.03 0.288 106 263 1.0 1.0 1.0
7 215.037 0.294 109 263 1.0 1.0 1.0
7 216.998 0.291 109 266 0.0 0.0 0.0
7 218.006 0.289 109 269 0.0 0.0 0.0
7 219.026 0.287 109 272 0.0 0.0 0.0
7 221.009 0.284 109 275 0.0 0.0 0.0
7 223.014 0.282 109 278 0.0 0.0 0.0
7 225.021 0.28 109 281 0.0 0.0 0.0
7 227.072 0.286 112 281 1.0 1.0 1.0
7 228.087 0.291 115 281 1.0 1.0 1.0
7 230.014 0.296 118 281 1.0 1.0 1.0
7 232.0 0.299 120 282 0.0 1.0 1.0
7 233.005 0.304 123 282 1.0 1.0 1.0
7 234.02 0.302 123 285 0.0 0.0 0.0
7 235.989 0.3 123 288 0.0 0.0 0.0
7 237.096 0.298 123 291 0.0 0.0 0.0
7 239.024 0.298 124 293 1.0 0.0 0.0
7 240.996 0.296 124 296 0.0 0.0 0.0
7 242.021 0.294 124 299 0.0 0.0 0.0
7 243.034 0.292 124 302 0.0 0.0 0.0
7 245.006 0.29 124 305 0.0 0.0 0.0
7 247.028 0.288 124 308 0.0 0.0 0.0
7 248.984 0.286 124 311 0.0 0.0 0.0
7 249.998 0.29 127 311 1.0 1.0 1.0
7 251.02 0.295 130 311 1.0 1.0 1.0
7 252.992 0.293 130 314 0.0 0.0 0.0
7 254.003 0.291 130 317 0.0 0.0 0.0
7 256.004 0.289 130 320 0.0 0.0 0.0
7 257.979 0.294 133 320 1.0 1.0 1.0
7 259.99 0.292 133 323 0.0 0.0 0.0
7 261.002 0.29 133 326 0.0 0.0 0.0
7 263.007 0.288 133 329 0.0 0.0 0.0
7 264.019 0.286 133 332 0.0 0.0 0.0
7 266.016 0.291 136 332 1.0 1.0 1.0
7 268.018 0.289 136 335 0.0 0.0 0.0
7 269.998 0.287 136 338 0.0 0.0 0.0
7 271.0 0.286 136 341 0.0 0.0 0.0
