ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
7 34.94 3 21 40 0 3 0 0 0 None None False False
7 39.997 3 21 40 0 3 0 0 0 None None False False
7 116.967 7 81.000000000000052812 0 0 14 0 2 0 None None False False
7 172.022 8 81.000000000000052812 20 0 22 0 2 0 None None False False
7 206.034 9 40.99999906451087726 20 0 23 0 4 0 None None False False
7 216.984 10 40.99999906451087726 20 0 23 0 10 0 None None False False
7 248.059 11 20.999998270579397497 0 0 24 0 23 0 None None False False
7 300.021 13 20.999998270579397497 0 0 24 0 26 0 None None True False
7 362.114 16 20.999998270579397497 20 40 24 2498231 39 23 None None False False
7 385.979 18 20.999998270579397497 20 85 24 2517098 48 44 None None False False
7 530.979 19 125.999998270579235623 0 0 24 2517098 53 44 None None False False
7 540.125 20 85.999999064510763503 0 0 24 2517098 55 44 None None False False
7 566.994 24 45.999999858443258313 0 0 24 2521503 81 68 None None False True
7 571.994 24 45.999999858443258313 0 0 24 2521503 81 68 None None False True
7 608.142 25 45.999999858443258313 0 0 24 2521503 81 68 None None False True
7 623.031 27 5.999998270580107451 0 80 24 2558176 97 92 None None False True
7 661.086 29 85.99999747664787693 0 0 24 2560149 104 92 None None False True
7 682.094 29 5.999995627384440764 0 0 24 2558640 109 92 None None False True
7 688.007 30 45.999996421315898752 0 0 24 2558640 109 92 None None False True
7 729.057 31 5.9999956273844832 0 0 24 2558640 111 92 None None False True
7 759.092 32 5.9999956273844832 20 0 24 2558640 118 92 None None False True
7 849.077 36 5.9999956273844832 20 80 24 2538757 143 116 None None True True
7 857.091 37 5.9999956273844832 20 120 24 2537526 145 140 None None False True
7 916.081 38 105.99999562738357574 0 40 24 2537856 149 140 None None False True
7 1004.165 40 25.999995627384444638 0 120 24 2536789 158 140 None None False True
7 1064.089 43 145.999995627384295258 0 0 24 2545436 176 164 None None False True
7 1076.158 43 145.999995627384295258 0 0 24 2544367 180 164 None None False True
7 1086.152 46 145.999995627384295258 0 0 24 2544367 188 164 None None False True
7 1109.113 48 145.999995627384295258 0 0 24 2543141 204 188 None None False True
7 1126.093 49 25.999998009178541914 0 0 24 2543141 210 188 None None False True
7 1177.107 50 25.999998009178541914 0 0 24 2543141 212 188 None None False True
7 1189.113 51 25.999998009178541914 0 120 24 2535069 218 212 None None False True
7 1223.099 50 65.999994039521438836 0 80 24 2544603 216 212 None None False True
7 1240.156 51 65.999994039521438836 0 80 24 2544603 216 212 None None False True
7 1246.126 52 65.999994039521438836 0 80 24 2544603 232 212 None None False True
7 1263.184 53 25.999993245590023284 0 80 24 2544603 236 212 None None False True
7 1334.131 54 145.999993245589976748 0 0 24 2526593 242 236 None None False True
7 1362.104 56 25.999990863795679456 0 0 24 2536672 261 236 None None False True
7 1378.104 57 25.999990863795679456 0 0 24 2536672 271 236 None None True True
7 1386.139 58 25.999990863795655228 0 120 24 2530607 276 260 None None False True
7 1401.146 59 145.999990863795655228 0 0 24 2530607 276 260 None None False True
7 1487.175 58 25.999990863795679456 0 0 24 2536672 258 236 None None False True
7 1495.107 59 26.000012702903665977 0 120 24 2529020 285 260 None None False True
7 1519.118 60 145.99999086379563401 0 0 24 2524962 291 284 None None False True
7 1523.181 61 145.999993245589901884 0 0 24 2524962 291 284 None None False True
7 1559.132 62 145.99999086379563401 0 0 24 2525157 299 284 None None False True
7 1565.148 63 25.999993245589880666 0 0 24 2525157 305 284 None None False True
7 1607.162 65 145.99999086379563401 20 0 24 2527905 300 284 None None False True
7 1614.162 66 25.999998412136974494 20 0 24 2527905 312 284 None None True True
7 1642.116 67 25.999988482001362036 20 0 24 2520896 320 308 None None False True
7 1646.149 68 45.999988482001386264 0 0 24 2520896 320 308 None None False True
7 1697.189 68 25.999988482001362036 20 80 24 2521686 329 308 None None False True
7 1711.181 69 125.999989275932942543 0 0 24 2521686 326 308 None None False True
7 1716.194 71 6.000002381795445253 0 160 24 2516526 344 332 None None False True
7 1720.145 71 6.000002381795445253 0 160 24 2516526 344 332 None None False True
7 1793.183 72 166.000002381795398717 0 0 24 2516924 360 356 None None False True
7 1863.148 75 166.000002381795398717 0 0 24 2513394 378 356 None None False True
7 1983.248 77 126.000001587863983165 0 40 24 2513079 406 380 None None False True
7 1998.205 81 126.000001587863983165 0 0 24 2509733 426 404 None None False True
7 2035.342 82 126.000001587863983165 0 0 24 2509733 434 404 None None True True
7 2073.153 83 126.000001587863983165 0 0 24 2509733 434 404 None None True True
7 2079.149 83 126.000001587863983165 0 0 24 2509733 434 404 None None True True
7 2085.175 85 6.000004372617379874 0 160 24 2501620 482 476 None None False True
7 2089.24 85 6.000004372617379874 0 160 24 2501620 482 476 None None False True
7 2165.232 88 166.000004372617358656 0 0 24 2501620 499 476 None None False True
7 2235.181 91 166.000004372617333338 0 0 24 2505340 513 500 None None False True
7 2302.243 93 166.000004372617333338 0 0 24 2499793 527 524 None None False True
7 2315.24 94 126.000003578685917786 0 40 24 2499409 542 524 None None False True
7 2325.213 95 126.000003578685917786 0 40 24 2499409 545 524 None None False True
7 2429.268 98 46.00001231181847943 0 0 24 2497560 571 548 None None False True
7 2441.246 98 126.000003578685917786 0 40 24 2499681 560 548 None None False True
7 2449.237 99 6.000028593406359197 0 160 24 2501269 595 572 None None False True
7 2464.187 101 86.000000402960209042 0 0 24 2499813 596 572 None None False True
7 2473.243 102 46.000009539165158403 0 120 24 2499297 608 596 None None False True
7 2511.263 103 166.000000402960162506 0 0 24 2498287 620 596 None None False True
7 2522.208 104 46.000001338450188607 0 120 24 2497908 624 620 None None False True
7 2570.278 106 86.000011518000929057 0 80 24 2496670 652 644 None None False True
7 2577.257 106 86.000011518000929057 0 80 24 2496670 652 644 None None False True
7 2600.274 107 85.999996824276134146 0 40 24 2497109 655 644 None None False True
7 2616.302 108 5.99999920607051631 0 0 24 2497109 661 644 None None False True
7 2627.297 109 5.99999920607051631 0 0 24 2497109 665 644 None None False True
7 2668.288 110 6.000000141560833257 0 160 24 2497180 678 668 None None False True
7 2673.291 110 6.000000141560833257 0 160 24 2497180 678 668 None None False True
7 2769.312 113 5.99999920607051631 0 160 24 2496467 702 692 None None False True
7 2775.281 113 5.99999920607051631 0 160 24 2496569 695 668 None None True True
7 2782.23 114 5.99999920607051631 0 160 24 2496467 706 692 None None False True
7 2817.297 116 165.999999206070495092 0 0 24 2496116 729 716 None None False True
7 2891.333 118 165.999999206070444456 0 0 24 2496116 742 716 None None False True
7 2907.296 121 86.000003175727735598 0 0 24 2496287 758 740 None None False True
7 2910.58 121 86.000003175727735598 0 0 24 2496287 758 740 None None False True
7 2927.315 122 86.000003175727735598 0 0 24 2496287 758 740 None None False True
7 2991.27 123 6.000001587864904494 0 80 24 2497122 787 764 None None False True
7 3022.358 124 6.000001326464344878 0 160 24 2495453 788 764 None None False True
7 3079.34 127 6.000001587864904494 0 160 24 2495910 810 788 None None False True
7 3106.262 128 6.000001587864904494 20 160 24 2495910 810 788 None None False True
7 3137.276 129 166.000001587864857958 20 0 24 2495157 826 812 None None False True
7 3164.325 129 166.00000158786483264 20 0 24 2495578 818 812 None None False True
7 3210.472 130 166.00000158786483264 20 0 24 2495578 819 812 None None False True
7 3287.321 135 66.00000079393329841 0 80 24 2495042 878 860 None None False True
7 3428.381 141 106.000000793933319628 0 0 24 2495998 921 908 None None False True
7 3447.298 142 106.000000793933319628 0 0 24 2495998 926 908 None None False True
7 3631.39 146 25.999996824276172283 0 120 24 2495538 982 956 None None False True
7 3637.327 149 146.000003175727706811 0 0 24 2496407 992 980 None None False True
7 3642.355 149 146.000003175727706811 0 0 24 2496407 992 980 None None False True
7 3781.361 155 145.999996824276151065 0 40 24 2496125 1013 1004 None None False True
7 3846.393 157 146.000000793933347215 0 0 24 2496273 1028 1004 None None False True
7 3941.439 160 145.999996824276151065 0 40 24 2495960 1077 1052 None None False True
7 3946.349 161 105.999997618207710325 0 0 24 2495960 1077 1052 None None False True
7 3994.384 162 145.999996824276151065 0 40 24 2496017 1080 1076 None None False True
7 3997.482 163 26.000000793933558677 0 0 24 2496017 1089 1076 None None False True
7 4022.445 166 105.999995236413298743 0 0 24 2496017 1090 1076 None None False True
7 4038.392 168 25.999993648550442321 0 0 24 2496099 1110 1076 None None True True
7 4042.498 169 26.000005557523020537 0 80 24 2496235 1125 1100 None None False True
7 4068.397 169 25.999993648550442321 0 0 24 2496099 1110 1076 None None True True
7 4088.542 170 106.000023426972796882 0 80 24 2495228 1147 1124 None None False True
7 4122.403 172 186.000005557522950863 0 0 24 2494984 1153 1148 None None False True
7 4158.402 174 146.000004763591509993 0 0 24 2494984 1166 1148 None None False True
7 4192.412 175 106.000003969660094441 0 0 24 2494984 1172 1148 None None False True
7 4283.454 178 106.000003969660094441 0 40 24 2494608 1186 1172 None None False True
