ID TIME VOTE
7 117.027 2860576
7 173.014 2466442
7 206.958 2891061
7 218.025 2912234
7 531.029 2819548
7 540.995 2830882
7 567.046 2843530
7 572.022 2857852
7 608.192 2821828
7 661.111 3007745
7 688.07 3019884
7 917.114 2755037
7 1065.067 2674482
7 1077.097 2644204
7 1086.175 2629471
7 1110.056 2617677
7 1224.121 2651551
7 1240.216 2680000
7 1246.175 2678989
7 1334.163 2614135
7 1401.186 2638483
7 1519.16 2603766
7 1524.162 2594791
7 1559.162 2583489
7 1608.186 2658759
7 1646.186 2653243
7 1711.225 2626973
7 1794.128 2615158
7 1863.195 2609448
7 1984.233 2617638
7 1998.237 2610931
7 2037.173 2592966
7 2074.195 2603340
7 2080.176 2596724
7 2165.26 2560379
7 2235.208 2584756
7 2302.271 2574522
7 2316.166 2573492
7 2326.168 2563746
7 2429.301 2536826
7 2441.291 2524026
7 2464.257 2514877
7 2473.292 2508888
7 2511.3 2490067
7 2523.259 2479636
7 2572.268 2440000
7 2577.299 2433325
7 2601.285 2433868
7 2817.324 2386552
7 2891.359 2404099
7 2907.328 2408604
7 2911.307 2405688
7 2927.354 2404695
7 3138.327 2387066
7 3165.326 2381970
7 3211.325 2397912
7 3288.326 2415921
7 3428.422 2446826
7 3447.407 2439419
7 3637.383 2417004
7 3642.4 2422013
7 3782.382 2429593
7 3846.432 2428527
7 3943.418 2428826
7 3946.413 2426656
7 3994.447 2430504
7 4023.366 2445985
7 4089.408 2419517
7 4123.39 2419814
7 4158.433 2410991
7 4193.382 2396329
7 4284.476 2401671
7 4318.518 2420144
7 4347.412 2432815
7 4435.497 2435421
7 4713.52 2424449
7 4799.49 2423335
7 4812.551 2422341
7 4862.601 2417973
7 4869.443 2415351
7 4934.559 2412666
7 5093.469 2408536
7 5125.592 2409989
7 5181.563 2407888
7 5312.554 2411797
7 5344.511 2415059
7 5370.655 2418475
7 5384.498 2420267
7 5416.645 2425110
7 5981.743 2458558
7 5987.622 2459329
7 6022.617 2465880
7 6027.661 2464438
7 6048.632 2466504
7 6155.611 2464633
7 6159.673 2465380
7 6207.635 2461574
7 6215.73 2461866
7 6221.655 2460467
7 6245.629 2460849
7 6487.674 2465822
7 6597.745 2483411
7 6681.675 2471198
7 6707.698 2468214
7 6711.756 2471548
7 6746.639 2474330
7 6783.718 2475338
7 6789.7 2472747
7 7051.76 2464895
7 7099.718 2461364
7 7107.794 2465793
7 7170.774 2455567
7 7178.872 2455828
7 7221.848 2453627
7 7303.741 2452118
7 7354.763 2455878
7 7359.803 2454098
7 7407.826 2443422
7 7505.755 2448649
7 7515.773 2445960
7 7582.887 2440941
7 7603.858 2434867
7 7617.753 2431453
7 7724.813 2428911
7 7740.824 2427716
7 7767.84 2430067
7 7799.902 2430180
7 7824.856 2435887
7 7906.798 2433924
7 7946.811 2428646
7 8028.849 2455433
7 8033.851 2456561
7 8154.821 2469401
7 8175.848 2469104
7 8179.904 2474028
7 8228.888 2480684
7 8249.899 2479478
7 8287.889 2479033
7 8328.868 2479671
7 8486.918 2480226
7 8563.897 2494797
7 8645.971 2500343
7 8763.946 2494067
7 8770.936 2498136
7 8846.939 2498488
7 8852.902 2500503
7 8934.989 2492521
7 8941.898 2492527
7 8970.986 2490572
7 8989.045 2486634
7 9018.907 2486186
7 9050.002 2490171
7 9089.955 2492826
7 9095.916 2493319
7 9131.005 2498701
7 9178.978 2497255
7 9230.923 2506898
7 9284.071 2498086
7 9329.939 2496194
7 9332.978 2497146
7 9444.151 2496242
7 9472.962 2494538
7 9497.986 2488796
7 9541.95 2486062
7 9545.003 2485139
7 9591.058 2482595
7 9672.056 2474513
7 9678.993 2474531
7 9719.979 2471292
7 9851.043 2480980
7 9882.02 2479548
7 9983.069 2485083
