ID TIME #BLOCKS
23 2.301 3
23 15.212 1
23 44.561 4
23 66.78 1
23 78.337 1
23 99.842 2
23 114.684 1
23 140.19 2
23 149.791 1
23 191.342 3
23 221.41 1
23 228.753 1
23 235.187 1
23 236.191 1
23 252.024 1
23 265.677 1
23 284.555 1
23 304.539 1
23 312.983 1
23 344.084 1
23 353.736 1
23 395.031 3
23 409.72 1
23 424.426 1
23 439.244 1
23 446.624 1
23 467.938 1
23 494.586 2
23 502.15 1
23 513.678 1
23 522.191 1
23 540.184 1
23 571.74 1
23 573.839 1
23 594.863 1
23 613.765 1
23 631.528 1
23 641.104 1
23 655.979 2
