ID TIME pos
4 0.099 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 5.108 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 10.113 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 15.12 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 20.126 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 25.134 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 30.141 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 35.148 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 40.153 [0.28973000000000004, 0.7235100000000001] [0.4514688196983951, 0.4391248372732914]
4 45.159 [0.28973000000000004, 0.7235100000000001] [0.4514688196983951, 0.4391248372732914]
4 50.166 [0.28973000000000004, 0.7235100000000001] [0.4514688196983951, 0.4391248372732914]
4 55.172 [0.28973000000000004, 0.7235100000000001] [0.4514688196983951, 0.4391248372732914]
4 60.178 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 65.185 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 70.192 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 75.199 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 80.207 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 85.214 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 90.222 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 95.228 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 100.234 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 105.238 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 110.24 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 115.247 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 120.254 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 125.263 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 130.267 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 135.275 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 140.28 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 145.289 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 150.296 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 155.3 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 160.305 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 165.312 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 170.317 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 175.324 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 180.332 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 185.338 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 190.344 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 195.35 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 200.356 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 205.365 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 210.371 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 215.378 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 220.386 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 225.39 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 230.396 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 235.403 [0.32674000000000003, 0.647545] [0.4514688196983951, 0.4391248372732914]
4 240.409 [0.49832842658389737, 0.5261625890727153] [0.4514688196983951, 0.4391248372732914]
4 245.417 [0.49832842658389737, 0.5261625890727153] [0.4514688196983951, 0.4391248372732914]
