ID TIME pos
12 0.095 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 5.105 [0, 0] [-0.3627042145495745, -0.3886294839370129]
12 10.116 [-0.5942877117357952, -0.12313122848952207] [-0.3627042145495745, -0.3886294839370129]
12 15.119 [-0.5407538558678976, -0.20424061424476103] [-0.3627042145495745, -0.3886294839370129]
12 20.125 [-0.5020838558678976, -0.19290061424476102] [-0.3627042145495745, -0.3886294839370129]
12 25.129 [-0.5013088558678976, -0.19254561424476102] [-0.3627042145495745, -0.3886294839370129]
12 30.138 [-0.5143688558678976, -0.193760614244761] [-0.3627042145495745, -0.3886294839370129]
12 35.144 [-0.5169294279339488, -0.2171878071223805] [-0.3627042145495745, -0.3886294839370129]
12 40.154 [-0.5195094279339487, -0.2146378071223805] [-0.3627042145495745, -0.3886294839370129]
12 45.158 [-0.48717128528929915, -0.22071687141492033] [-0.3627042145495745, -0.3886294839370129]
12 50.165 [-0.4810453873908279, -0.22260588978421741] [-0.3627042145495745, -0.3886294839370129]
12 55.171 [-0.4793096731051135, -0.222417318355646] [-0.3627042145495745, -0.3886294839370129]
12 60.179 [-0.4814708568595328, -0.23894680316550243] [-0.3627042145495745, -0.3886294839370129]
12 65.189 [-0.47997307908175496, -0.23914791427661364] [-0.3627042145495745, -0.3886294839370129]
12 70.194 [-0.47991752352619954, -0.2391556920543914] [-0.3627042145495745, -0.3886294839370129]
12 75.197 [-0.47247677117357945, -0.24667112284895226] [-0.3627042145495745, -0.3886294839370129]
12 80.202 [-0.4704887711735795, -0.25005412284895223] [-0.3627042145495745, -0.3886294839370129]
12 85.21 [-0.4700427711735795, -0.24854112284895225] [-0.3627042145495745, -0.3886294839370129]
12 90.215 [-0.4696087711735796, -0.2496941228489522] [-0.3627042145495745, -0.3886294839370129]
12 95.226 [-0.4696643374305269, -0.2589382934990475] [-0.3627042145495745, -0.3886294839370129]
12 100.234 [-0.47016897597798285, -0.2588176023741269] [-0.3627042145495745, -0.3886294839370129]
12 105.239 [-0.4701773093113162, -0.2588426023741268] [-0.3627042145495745, -0.3886294839370129]
12 110.338 [-0.4701773093113162, -0.2588426023741268] [-0.3627042145495745, -0.3886294839370129]
12 115.343 [-0.4701773093113162, -0.2588426023741268] [-0.3627042145495745, -0.3886294839370129]
12 120.35 [-0.4701773093113162, -0.2588426023741268] [-0.3627042145495745, -0.3886294839370129]
12 125.357 [-0.4701773093113162, -0.2588426023741268] [-0.3627042145495745, -0.3886294839370129]
12 130.363 [-0.46887647597798293, -0.2585359357074602] [-0.3627042145495745, -0.3886294839370129]
12 135.374 [-0.4673331426446497, -0.2600192690407935] [-0.3627042145495745, -0.3886294839370129]
12 140.377 [-0.467153975977983, -0.2602067690407935] [-0.3627042145495745, -0.3886294839370129]
12 145.486 [-0.467153975977983, -0.2602076023741269] [-0.3627042145495745, -0.3886294839370129]
12 150.494 [-0.46750647597798295, -0.2635184357074602] [-0.3627042145495745, -0.3886294839370129]
12 155.5 [-0.46750480931131627, -0.26355676904079356] [-0.3627042145495745, -0.3886294839370129]
12 160.511 [-0.467393975977983, -0.26390926904079354] [-0.3627042145495745, -0.3886294839370129]
12 165.512 [-0.4653105932104458, -0.26794163296073253] [-0.3627042145495745, -0.3886294839370129]
12 170.623 [-0.4652852085950612, -0.26788317142227097] [-0.3627042145495745, -0.3886294839370129]
12 175.628 [-0.4642691807823863, -0.2729367485659681] [-0.3627042145495745, -0.3886294839370129]
12 180.732 [-0.46425851411571967, -0.2729194152326348] [-0.3627042145495745, -0.3886294839370129]
12 185.733 [-0.46427918078238634, -0.2729234152326348] [-0.3627042145495745, -0.3886294839370129]
12 190.742 [-0.4641831807823863, -0.27298408189930146] [-0.3627042145495745, -0.3886294839370129]
12 195.752 [-0.4636325141157196, -0.2733060818993015] [-0.3627042145495745, -0.3886294839370129]
12 200.862 [-0.461993847449053, -0.27348208189930145] [-0.3627042145495745, -0.3886294839370129]
12 205.959 [-0.46245584744905305, -0.27330808189930145] [-0.3627042145495745, -0.3886294839370129]
12 210.965 [-0.4624545141157197, -0.27331208189930145] [-0.3627042145495745, -0.3886294839370129]
12 215.971 [-0.4624545141157197, -0.27331208189930145] [-0.3627042145495745, -0.3886294839370129]
12 220.982 [-0.462445847449053, -0.27331408189930145] [-0.3627042145495745, -0.3886294839370129]
12 225.982 [-0.462445847449053, -0.27331408189930145] [-0.3627042145495745, -0.3886294839370129]
12 230.988 [-0.462445847449053, -0.27331408189930145] [-0.3627042145495745, -0.3886294839370129]
12 235.995 [-0.4630625141157197, -0.2737554152326348] [-0.3627042145495745, -0.3886294839370129]
12 241.001 [-0.46236318078238636, -0.2724507485659682] [-0.3627042145495745, -0.3886294839370129]
12 246.011 [-0.4623211807823864, -0.27309608189930146] [-0.3627042145495745, -0.3886294839370129]
12 251.015 [-0.4622838474490531, -0.2731120818993015] [-0.3627042145495745, -0.3886294839370129]
12 256.021 [-0.46202451411571965, -0.2730600818993015] [-0.3627042145495745, -0.3886294839370129]
12 261.022 [-0.46202451411571965, -0.2730600818993015] [-0.3627042145495745, -0.3886294839370129]
12 266.026 [-0.46104051411571967, -0.27589341523263483] [-0.3627042145495745, -0.3886294839370129]
12 271.044 [-0.46068518078238635, -0.2763867485659681] [-0.3627042145495745, -0.3886294839370129]
12 276.048 [-0.46068518078238635, -0.2763867485659681] [-0.3627042145495745, -0.3886294839370129]
12 281.056 [-0.4603405141157197, -0.2761260818993015] [-0.3627042145495745, -0.3886294839370129]
12 286.06 [-0.46050251411571974, -0.27674674856596815] [-0.3627042145495745, -0.3886294839370129]
12 291.071 [-0.46050184744905304, -0.27675074856596815] [-0.3627042145495745, -0.3886294839370129]
12 296.072 [-0.4605845141157197, -0.2770260818993015] [-0.3627042145495745, -0.3886294839370129]
12 301.084 [-0.4604705141157197, -0.27707141523263473] [-0.3627042145495745, -0.3886294839370129]
12 306.085 [-0.4605771807823863, -0.27886208189930145] [-0.3627042145495745, -0.3886294839370129]
12 311.09 [-0.4604245141157196, -0.2788134152326348] [-0.3627042145495745, -0.3886294839370129]
12 316.103 [-0.4604245141157196, -0.2788134152326348] [-0.3627042145495745, -0.3886294839370129]
12 321.104 [-0.4604245141157196, -0.2788134152326348] [-0.3627042145495745, -0.3886294839370129]
12 326.115 [-0.4604245141157196, -0.2788134152326348] [-0.3627042145495745, -0.3886294839370129]
12 331.124 [-0.46049784744905303, -0.27909541523263487] [-0.3627042145495745, -0.3886294839370129]
