ID TIME pos
4 0.099 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 5.107 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 10.113 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 15.12 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 20.126 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 25.132 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 30.139 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 35.145 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 40.15 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 45.155 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 50.162 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 55.169 [0, 0] [0.1884189449382887, -0.17437824141009056]
4 60.177 [0.20170999999999983, -0.22371999999999992] [0.1884189449382887, -0.17437824141009056]
4 65.184 [0.19359499999999996, -0.22105999999999992] [0.1884189449382887, -0.17437824141009056]
4 70.19 [0.189125, -0.2153299999999999] [0.1884189449382887, -0.17437824141009056]
4 75.195 [0.1896, -0.21658499999999992] [0.1884189449382887, -0.17437824141009056]
4 80.203 [0.17581666666666682, -0.20357333333333338] [0.1884189449382887, -0.17437824141009056]
4 85.209 [0.18265999999999993, -0.19384249999999997] [0.1884189449382887, -0.17437824141009056]
4 90.214 [0.18496499999999996, -0.20076333333333332] [0.1884189449382887, -0.17437824141009056]
4 95.223 [0.19906693968451675, -0.21274206264317375] [0.1884189449382887, -0.17437824141009056]
4 100.227 [0.1979340825416596, -0.21495206264317376] [0.1884189449382887, -0.17437824141009056]
4 105.236 [0.19716107222395213, -0.2155530548127771] [0.1884189449382887, -0.17437824141009056]
4 110.24 [0.19713732222395214, -0.21557930481277704] [0.1884189449382887, -0.17437824141009056]
4 115.245 [0.19719482222395213, -0.21579430481277706] [0.1884189449382887, -0.17437824141009056]
4 120.251 [0.19719482222395213, -0.21579430481277706] [0.1884189449382887, -0.17437824141009056]
4 125.258 [0.19639539753240187, -0.21590938205580187] [0.1884189449382887, -0.17437824141009056]
4 130.264 [0.19639539753240187, -0.21590938205580187] [0.1884189449382887, -0.17437824141009056]
4 135.272 [0.19639539753240187, -0.21590938205580187] [0.1884189449382887, -0.17437824141009056]
4 140.278 [0.19358585777916168, -0.2162814438502217] [0.1884189449382887, -0.17437824141009056]
4 145.285 [0.19358585777916168, -0.2162814438502217] [0.1884189449382887, -0.17437824141009056]
4 150.291 [0.19358585777916168, -0.2162814438502217] [0.1884189449382887, -0.17437824141009056]
4 155.298 [0.19358585777916168, -0.2162814438502217] [0.1884189449382887, -0.17437824141009056]
4 160.307 [0.1915107797992379, -0.21900767622747422] [0.1884189449382887, -0.17437824141009056]
4 165.313 [0.191511688890147, -0.21900585804565606] [0.1884189449382887, -0.17437824141009056]
4 170.318 [0.1917735070719652, -0.2190622216820197] [0.1884189449382887, -0.17437824141009056]
4 175.323 [0.19173805252651066, -0.21908676713656516] [0.1884189449382887, -0.17437824141009056]
4 180.327 [0.19123532525378337, -0.2198304035002015] [0.1884189449382887, -0.17437824141009056]
4 185.332 [0.19123532525378337, -0.2198304035002015] [0.1884189449382887, -0.17437824141009056]
4 190.341 [0.1934815481493014, -0.21883120320851804] [0.1884189449382887, -0.17437824141009056]
4 195.347 [0.1934815481493014, -0.21883120320851804] [0.1884189449382887, -0.17437824141009056]
4 200.353 [0.19343238148263475, -0.218403703208518] [0.1884189449382887, -0.17437824141009056]
4 205.36 [0.19343238148263475, -0.218403703208518] [0.1884189449382887, -0.17437824141009056]
4 210.365 [0.19343238148263475, -0.218403703208518] [0.1884189449382887, -0.17437824141009056]
4 215.372 [0.19343238148263475, -0.218403703208518] [0.1884189449382887, -0.17437824141009056]
4 220.379 [0.19343238148263475, -0.218403703208518] [0.1884189449382887, -0.17437824141009056]
4 225.384 [0.19343238148263475, -0.218403703208518] [0.1884189449382887, -0.17437824141009056]
4 230.39 [0.1935537367532013, -0.21958572603863208] [0.1884189449382887, -0.17437824141009056]
4 235.398 [0.19355296752243206, -0.2195849568078628] [0.1884189449382887, -0.17437824141009056]
4 240.404 [0.19328065983012438, -0.21953034142324743] [0.1884189449382887, -0.17437824141009056]
4 245.411 [0.19316065983012437, -0.2195272645001705] [0.1884189449382887, -0.17437824141009056]
4 250.419 [0.19316065983012437, -0.2195272645001705] [0.1884189449382887, -0.17437824141009056]
4 255.425 [0.19316065983012437, -0.2195272645001705] [0.1884189449382887, -0.17437824141009056]
4 260.433 [0.1932145059839705, -0.21928572603863208] [0.1884189449382887, -0.17437824141009056]
4 265.439 [0.19320527521473974, -0.21929418757709357] [0.1884189449382887, -0.17437824141009056]
4 270.446 [0.1912191213685859, -0.22014034142324743] [0.1884189449382887, -0.17437824141009056]
4 275.452 [0.19111758290704747, -0.2206949568078628] [0.1884189449382887, -0.17437824141009056]
4 280.458 [0.1911106598301244, -0.2207149568078628] [0.1884189449382887, -0.17437824141009056]
4 285.463 [0.1911106598301244, -0.2207149568078628] [0.1884189449382887, -0.17437824141009056]
4 290.469 [0.19049065983012436, -0.22169649526940127] [0.1884189449382887, -0.17437824141009056]
4 295.476 [0.1888306126994012, -0.22360388846444404] [0.1884189449382887, -0.17437824141009056]
4 300.482 [0.18851775555654407, -0.22360245989301547] [0.1884189449382887, -0.17437824141009056]
4 305.49 [0.18793275555654404, -0.22327745989301545] [0.1884189449382887, -0.17437824141009056]
4 310.495 [0.18792918412797263, -0.22327460275015829] [0.1884189449382887, -0.17437824141009056]
4 315.502 [0.18792918412797263, -0.22327388846444404] [0.1884189449382887, -0.17437824141009056]
4 320.509 [0.18792918412797263, -0.22327388846444404] [0.1884189449382887, -0.17437824141009056]
4 325.518 [0.1878913269851155, -0.22330888846444405] [0.1884189449382887, -0.17437824141009056]
4 330.522 [0.1878913269851155, -0.22330888846444405] [0.1884189449382887, -0.17437824141009056]
4 335.528 [0.18788418412797261, -0.2233246027501583] [0.1884189449382887, -0.17437824141009056]
4 340.534 [0.18783061269940118, -0.22336745989301549] [0.1884189449382887, -0.17437824141009056]
4 345.54 [0.18783061269940118, -0.22336745989301549] [0.1884189449382887, -0.17437824141009056]
4 350.547 [0.18783061269940118, -0.22336745989301549] [0.1884189449382887, -0.17437824141009056]
4 355.554 [0.18783061269940118, -0.22336745989301549] [0.1884189449382887, -0.17437824141009056]
4 360.562 [0.18783061269940118, -0.22336745989301549] [0.1884189449382887, -0.17437824141009056]
4 365.568 [0.18783061269940118, -0.22336745989301549] [0.1884189449382887, -0.17437824141009056]
4 370.574 [0.18783061269940118, -0.22336745989301549] [0.1884189449382887, -0.17437824141009056]
4 375.58 [0.18771775555654405, -0.22339317417872975] [0.1884189449382887, -0.17437824141009056]
4 380.586 [0.1876898984136869, -0.22341317417872975] [0.1884189449382887, -0.17437824141009056]
4 385.593 [0.1876898984136869, -0.22341317417872975] [0.1884189449382887, -0.17437824141009056]
4 390.598 [0.1876898984136869, -0.22341317417872975] [0.1884189449382887, -0.17437824141009056]
4 395.607 [0.1876898984136869, -0.22341317417872975] [0.1884189449382887, -0.17437824141009056]
4 400.613 [0.1876898984136869, -0.22341317417872975] [0.1884189449382887, -0.17437824141009056]
4 405.621 [0.18724632698511545, -0.22322103132158685] [0.1884189449382887, -0.17437824141009056]
4 410.626 [0.18711489841368686, -0.2232810313215869] [0.1884189449382887, -0.17437824141009056]
4 415.632 [0.18623632698511544, -0.22391817417872972] [0.1884189449382887, -0.17437824141009056]
4 420.638 [0.18620775555654398, -0.22392888846444406] [0.1884189449382887, -0.17437824141009056]
4 425.645 [0.1862070412708297, -0.2239296027501583] [0.1884189449382887, -0.17437824141009056]
4 430.654 [0.1862070412708297, -0.2239296027501583] [0.1884189449382887, -0.17437824141009056]
4 435.658 [0.18606132698511543, -0.22416960275015835] [0.1884189449382887, -0.17437824141009056]
4 440.665 [0.18606132698511543, -0.22416960275015835] [0.1884189449382887, -0.17437824141009056]
4 445.673 [0.18606132698511543, -0.22416960275015835] [0.1884189449382887, -0.17437824141009056]
4 450.679 [0.18606132698511543, -0.22416960275015835] [0.1884189449382887, -0.17437824141009056]
4 455.687 [0.18606061269940113, -0.22417103132158692] [0.1884189449382887, -0.17437824141009056]
4 460.693 [0.18606061269940113, -0.22417103132158692] [0.1884189449382887, -0.17437824141009056]
4 465.699 [0.18606061269940113, -0.22417103132158692] [0.1884189449382887, -0.17437824141009056]
4 470.706 [0.18559632698511544, -0.22407317417872977] [0.1884189449382887, -0.17437824141009056]
4 475.713 [0.18559632698511544, -0.22407317417872977] [0.1884189449382887, -0.17437824141009056]
4 480.721 [0.18559632698511544, -0.22407317417872977] [0.1884189449382887, -0.17437824141009056]
4 485.726 [0.18559632698511544, -0.22407317417872977] [0.1884189449382887, -0.17437824141009056]
4 490.732 [0.18581989841368687, -0.22378603132158686] [0.1884189449382887, -0.17437824141009056]
4 495.739 [0.18563418412797256, -0.22382103132158687] [0.1884189449382887, -0.17437824141009056]
4 500.746 [0.18536123851944106, -0.2234529625668144] [0.1884189449382887, -0.17437824141009056]
4 505.752 [0.18536123851944106, -0.2234529625668144] [0.1884189449382887, -0.17437824141009056]
4 510.759 [0.18536123851944106, -0.2234529625668144] [0.1884189449382887, -0.17437824141009056]
4 515.766 [0.18536123851944106, -0.2234529625668144] [0.1884189449382887, -0.17437824141009056]
4 520.772 [0.18503990518610774, -0.22337096256681438] [0.1884189449382887, -0.17437824141009056]
4 525.78 [0.18502190518610775, -0.22337296256681444] [0.1884189449382887, -0.17437824141009056]
4 530.786 [0.18502190518610775, -0.22337296256681444] [0.1884189449382887, -0.17437824141009056]
4 535.792 [0.18502190518610775, -0.22337296256681444] [0.1884189449382887, -0.17437824141009056]
4 540.8 [0.18495390518610774, -0.22338162923348107] [0.1884189449382887, -0.17437824141009056]
4 545.808 [0.18483590518610776, -0.22344096256681445] [0.1884189449382887, -0.17437824141009056]
4 550.814 [0.18456923851944113, -0.2234769625668144] [0.1884189449382887, -0.17437824141009056]
4 555.819 [0.18456923851944113, -0.2234769625668144] [0.1884189449382887, -0.17437824141009056]
4 560.825 [0.18455523851944108, -0.2234816292334811] [0.1884189449382887, -0.17437824141009056]
4 565.832 [0.18454257185277442, -0.2234856292334811] [0.1884189449382887, -0.17437824141009056]
4 570.838 [0.18454257185277442, -0.2234856292334811] [0.1884189449382887, -0.17437824141009056]
4 575.844 [0.18453790518610774, -0.22348696256681444] [0.1884189449382887, -0.17437824141009056]
4 580.851 [0.18450123851944109, -0.22349496256681442] [0.1884189449382887, -0.17437824141009056]
4 585.857 [0.18450123851944109, -0.22349496256681442] [0.1884189449382887, -0.17437824141009056]
4 590.866 [0.18450123851944109, -0.22349496256681442] [0.1884189449382887, -0.17437824141009056]
4 595.87 [0.18450123851944109, -0.22349496256681442] [0.1884189449382887, -0.17437824141009056]
