ID TIME pos
8 0.097 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 5.107 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 10.111 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 15.119 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 20.126 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 25.136 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 30.137 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 35.147 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 40.151 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 45.158 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 50.164 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 55.169 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 60.17 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 65.182 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 70.193 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 75.194 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 80.203 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 85.209 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 90.213 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 95.219 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 100.225 [0, 0] [0.041051104325166905, -0.3505047588855215]
8 105.232 [0.0506000000000002, -0.29423] [0.041051104325166905, -0.3505047588855215]
8 110.334 [0.05080000000000018, -0.29433] [0.041051104325166905, -0.3505047588855215]
8 115.347 [0.039674999999999905, -0.28467] [0.041051104325166905, -0.3505047588855215]
8 120.45 [0.039674999999999905, -0.28466500000000006] [0.041051104325166905, -0.3505047588855215]
8 125.456 [0.039674999999999905, -0.28466500000000006] [0.041051104325166905, -0.3505047588855215]
8 130.462 [0.04822999999999992, -0.2849166666666667] [0.041051104325166905, -0.3505047588855215]
8 135.472 [0.04833333333333334, -0.28494] [0.041051104325166905, -0.3505047588855215]
8 140.477 [0.05015499999999995, -0.28759] [0.041051104325166905, -0.3505047588855215]
8 145.479 [0.050967999999999944, -0.28949] [0.041051104325166905, -0.3505047588855215]
8 150.486 [0.040134999999999955, -0.28163499999999997] [0.041051104325166905, -0.3505047588855215]
8 155.491 [0.04438571428571425, -0.2853714285714286] [0.041051104325166905, -0.3505047588855215]
8 160.502 [0.044272857142857065, -0.28538857142857144] [0.041051104325166905, -0.3505047588855215]
8 165.505 [0.04589285714285708, -0.28634714285714286] [0.041051104325166905, -0.3505047588855215]
8 170.512 [0.04611714285714293, -0.2862685714285714] [0.041051104325166905, -0.3505047588855215]
8 175.521 [0.0460842857142857, -0.2862542857142857] [0.041051104325166905, -0.3505047588855215]
8 180.53 [0.045611428571428574, -0.28602571428571427] [0.041051104325166905, -0.3505047588855215]
8 185.53 [0.04662555555555562, -0.28612444444444446] [0.041051104325166905, -0.3505047588855215]
8 190.538 [0.046266666666666706, -0.28614111111111107] [0.041051104325166905, -0.3505047588855215]
8 195.545 [0.046261111111111114, -0.28613777777777777] [0.041051104325166905, -0.3505047588855215]
8 200.555 [0.046138888888888875, -0.2860733333333333] [0.041051104325166905, -0.3505047588855215]
8 205.56 [0.046137777777777784, -0.2860722222222222] [0.041051104325166905, -0.3505047588855215]
8 210.565 [0.04667100000000002, -0.285381] [0.041051104325166905, -0.3505047588855215]
8 215.573 [0.04667100000000002, -0.28538199999999997] [0.041051104325166905, -0.3505047588855215]
8 220.577 [0.04540909090909091, -0.28606545454545457] [0.041051104325166905, -0.3505047588855215]
