ID TIME pos
3 5.07 [0.4074668990529544, 0.3216735600171104] []
3 10.172 [0.4074668990529544, 0.3216735600171104] []
3 15.18 [0.4074668990529544, 0.3216735600171104] []
3 25.246 [0.4074668990529544, 0.3216735600171104] []
3 30.306 [0.4074668990529544, 0.3216735600171104] []
3 40.381 [0.4074668990529544, 0.3216735600171104] []
3 45.463 [0.4074668990529544, 0.3216735600171104] []
3 136.435 [0.4074668990529544, 0.3216735600171104] [(37806, 28793, 1676641784, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 39349, 31011), (11771, 82584, 1676641746, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 11771, 82584)]
