ID TIME pos
3 0.1 [0, 0] [-0.443937911857729, -0.544249679978258]
3 5.109 [0, 0] [-0.443937911857729, -0.544249679978258]
3 10.114 [0, 0] [-0.443937911857729, -0.544249679978258]
3 15.12 [0, 0] [-0.443937911857729, -0.544249679978258]
3 20.127 [0, 0] [-0.443937911857729, -0.544249679978258]
3 25.135 [0, 0] [-0.443937911857729, -0.544249679978258]
3 30.142 [0, 0] [-0.443937911857729, -0.544249679978258]
3 35.149 [0, 0] [-0.443937911857729, -0.544249679978258]
3 40.153 [0, 0] [-0.443937911857729, -0.544249679978258]
3 45.159 [0, 0] [-0.443937911857729, -0.544249679978258]
3 50.166 [0, 0] [-0.443937911857729, -0.544249679978258]
3 55.172 [0, 0] [-0.443937911857729, -0.544249679978258]
3 60.179 [0, 0] [-0.443937911857729, -0.544249679978258]
3 65.186 [0, 0] [-0.443937911857729, -0.544249679978258]
3 70.194 [0, 0] [-0.443937911857729, -0.544249679978258]
3 75.2 [0, 0] [-0.443937911857729, -0.544249679978258]
3 80.207 [0, 0] [-0.443937911857729, -0.544249679978258]
3 85.212 [0, 0] [-0.443937911857729, -0.544249679978258]
3 90.221 [-0.4108400000000001, -0.8213900000000001] [-0.443937911857729, -0.544249679978258]
3 95.226 [-0.4108400000000001, -0.8213900000000001] [-0.443937911857729, -0.544249679978258]
3 100.233 [-0.4108400000000001, -0.8213900000000001] [-0.443937911857729, -0.544249679978258]
3 105.239 [-0.4108400000000001, -0.8213900000000001] [-0.443937911857729, -0.544249679978258]
3 110.246 [-0.4108400000000001, -0.8213900000000001] [-0.443937911857729, -0.544249679978258]
3 115.251 [-0.4108400000000001, -0.8213900000000001] [-0.443937911857729, -0.544249679978258]
3 120.261 [-0.42267999999999994, -0.8245499999999999] [-0.443937911857729, -0.544249679978258]
3 125.268 [-0.42267999999999994, -0.8245499999999999] [-0.443937911857729, -0.544249679978258]
3 130.274 [-0.42267999999999994, -0.8245499999999999] [-0.443937911857729, -0.544249679978258]
3 135.281 [-0.46178221200271313, -0.642684528479017] [-0.443937911857729, -0.544249679978258]
3 140.287 [-0.45447943933468987, -0.651500597572842] [-0.443937911857729, -0.544249679978258]
3 145.294 [-0.4543361060013566, -0.6538439309061752] [-0.443937911857729, -0.544249679978258]
3 150.301 [-0.4502477726680232, -0.6517189309061752] [-0.443937911857729, -0.544249679978258]
3 155.308 [-0.4502477726680232, -0.6517189309061752] [-0.443937911857729, -0.544249679978258]
3 160.315 [-0.4502477726680232, -0.6517189309061752] [-0.443937911857729, -0.544249679978258]
3 165.322 [-0.4502477726680232, -0.6517189309061752] [-0.443937911857729, -0.544249679978258]
3 170.329 [-0.4502477726680232, -0.6517189309061752] [-0.443937911857729, -0.544249679978258]
3 175.337 [-0.44983094800116274, -0.67091336934815] [-0.443937911857729, -0.544249679978258]
3 180.343 [-0.4498152337154484, -0.67162336934815] [-0.443937911857729, -0.544249679978258]
3 185.35 [-0.4498152337154484, -0.6716247979195787] [-0.443937911857729, -0.544249679978258]
3 190.354 [-0.4498152337154484, -0.6716247979195787] [-0.443937911857729, -0.544249679978258]
3 195.36 [-0.4498152337154484, -0.6716247979195787] [-0.443937911857729, -0.544249679978258]
3 200.367 [-0.4498152337154484, -0.6716247979195787] [-0.443937911857729, -0.544249679978258]
3 205.374 [-0.44887957950101737, -0.6651004481796313] [-0.443937911857729, -0.544249679978258]
3 210.379 [-0.4448020795010174, -0.6670966981796314] [-0.443937911857729, -0.544249679978258]
3 215.386 [-0.44484066360081387, -0.657071358543705] [-0.443937911857729, -0.544249679978258]
3 220.392 [-0.4446896636008139, -0.6576753585437051] [-0.443937911857729, -0.544249679978258]
3 225.4 [-0.44478166360081384, -0.657825358543705] [-0.443937911857729, -0.544249679978258]
3 230.406 [-0.44478166360081384, -0.657825358543705] [-0.443937911857729, -0.544249679978258]
3 235.41 [-0.44478166360081384, -0.657825358543705] [-0.443937911857729, -0.544249679978258]
3 240.42 [-0.44478166360081384, -0.657825358543705] [-0.443937911857729, -0.544249679978258]
3 245.425 [-0.44299696690983076, -0.6535775986760954] [-0.443937911857729, -0.544249679978258]
3 250.433 [-0.4424551487280126, -0.6541457804942774] [-0.443937911857729, -0.544249679978258]
3 255.439 [-0.44237333054619443, -0.6538621441306409] [-0.443937911857729, -0.544249679978258]
3 260.446 [-0.4428024214552854, -0.6467385077670047] [-0.443937911857729, -0.544249679978258]
3 265.452 [-0.44340333054619435, -0.6445166895851865] [-0.443937911857729, -0.544249679978258]
3 270.459 [-0.44340423963710357, -0.6445148714033683] [-0.443937911857729, -0.544249679978258]
3 275.467 [-0.4434142396371035, -0.6444175986760955] [-0.443937911857729, -0.544249679978258]
3 280.472 [-0.4434142396371035, -0.6444175986760955] [-0.443937911857729, -0.544249679978258]
3 285.476 [-0.4434142396371035, -0.6444175986760955] [-0.443937911857729, -0.544249679978258]
3 290.485 [-0.4434142396371035, -0.6444175986760955] [-0.443937911857729, -0.544249679978258]
3 295.492 [-0.4434142396371035, -0.6444175986760955] [-0.443937911857729, -0.544249679978258]
3 300.499 [-0.4432033305461945, -0.6435348714033682] [-0.443937911857729, -0.544249679978258]
3 305.506 [-0.4432033305461945, -0.6435348714033682] [-0.443937911857729, -0.544249679978258]
3 310.512 [-0.4432033305461945, -0.6435348714033682] [-0.443937911857729, -0.544249679978258]
3 315.52 [-0.44447721966734494, -0.6417144654530876] [-0.443937911857729, -0.544249679978258]
3 320.527 [-0.4444880530006783, -0.6416994654530875] [-0.443937911857729, -0.544249679978258]
3 325.533 [-0.44449805300067835, -0.641685298786421] [-0.443937911857729, -0.544249679978258]
3 330.54 [-0.4445130530006782, -0.6417869654530877] [-0.443937911857729, -0.544249679978258]
3 335.547 [-0.4445130530006782, -0.6417869654530877] [-0.443937911857729, -0.544249679978258]
3 340.555 [-0.4445130530006782, -0.6417869654530877] [-0.443937911857729, -0.544249679978258]
3 345.56 [-0.44458305300067824, -0.6415169654530876] [-0.443937911857729, -0.544249679978258]
3 350.566 [-0.4445788863340116, -0.6415219654530876] [-0.443937911857729, -0.544249679978258]
3 355.572 [-0.4441566643083184, -0.6412364296490038] [-0.443937911857729, -0.544249679978258]
3 360.579 [-0.44414589507754915, -0.6412525834951578] [-0.443937911857729, -0.544249679978258]
3 365.586 [-0.4419912796929338, -0.6386925834951577] [-0.443937911857729, -0.544249679978258]
3 370.592 [-0.4416874335390876, -0.6386110450336193] [-0.443937911857729, -0.544249679978258]
3 375.599 [-0.4416782027698568, -0.6385625834951578] [-0.443937911857729, -0.544249679978258]
3 380.606 [-0.44150974123139536, -0.6388841219566963] [-0.443937911857729, -0.544249679978258]
3 385.612 [-0.4414812796929338, -0.6388687373413118] [-0.443937911857729, -0.544249679978258]
3 390.618 [-0.44148051046216447, -0.6388687373413118] [-0.443937911857729, -0.544249679978258]
3 395.626 [-0.441432048923703, -0.6386041219566962] [-0.443937911857729, -0.544249679978258]
3 400.632 [-0.441292048923703, -0.6392171988797732] [-0.443937911857729, -0.544249679978258]
3 405.639 [-0.4412289720006261, -0.630796429649004] [-0.443937911857729, -0.544249679978258]
3 410.647 [-0.44117435661601073, -0.6303548911874656] [-0.443937911857729, -0.544249679978258]
3 415.653 [-0.4411943566160107, -0.6303733527259271] [-0.443937911857729, -0.544249679978258]
3 420.659 [-0.44118127969293386, -0.6303387373413116] [-0.443937911857729, -0.544249679978258]
3 425.665 [-0.44118127969293386, -0.6303387373413116] [-0.443937911857729, -0.544249679978258]
3 430.672 [-0.4413243566160108, -0.6294302758028502] [-0.443937911857729, -0.544249679978258]
3 435.679 [-0.44133897200062616, -0.6292810450336195] [-0.443937911857729, -0.544249679978258]
3 440.685 [-0.44133897200062616, -0.6292795065720809] [-0.443937911857729, -0.544249679978258]
3 445.691 [-0.44128051046216465, -0.6295171988797734] [-0.443937911857729, -0.544249679978258]
3 450.698 [-0.4412635873852416, -0.6293079681105426] [-0.443937911857729, -0.544249679978258]
3 455.705 [-0.4412782027698569, -0.6292248911874657] [-0.443937911857729, -0.544249679978258]
3 460.712 [-0.4412782027698569, -0.6292233527259271] [-0.443937911857729, -0.544249679978258]
3 465.718 [-0.4412520489237031, -0.6292018142643887] [-0.443937911857729, -0.544249679978258]
3 470.725 [-0.4412497412313954, -0.6291902758028503] [-0.443937911857729, -0.544249679978258]
3 475.732 [-0.4412497412313954, -0.6291902758028503] [-0.443937911857729, -0.544249679978258]
3 480.739 [-0.4412497412313954, -0.6291902758028503] [-0.443937911857729, -0.544249679978258]
3 485.749 [-0.4412497412313954, -0.6291902758028503] [-0.443937911857729, -0.544249679978258]
3 490.755 [-0.4416443566160107, -0.6284041219566964] [-0.443937911857729, -0.544249679978258]
3 495.762 [-0.44218690257201004, -0.6268745418169324] [-0.443937911857729, -0.544249679978258]
3 500.768 [-0.4422176168577243, -0.6269166846740752] [-0.443937911857729, -0.544249679978258]
3 505.771 [-0.4422176168577243, -0.6269166846740752] [-0.443937911857729, -0.544249679978258]
3 510.778 [-0.4422176168577243, -0.6269166846740752] [-0.443937911857729, -0.544249679978258]
3 515.786 [-0.4428611090672093, -0.6255669056958035] [-0.443937911857729, -0.544249679978258]
3 520.793 [-0.4428664424005427, -0.6255542390291369] [-0.443937911857729, -0.544249679978258]
3 525.8 [-0.4428664424005427, -0.6255542390291369] [-0.443937911857729, -0.544249679978258]
3 530.806 [-0.44285310906720937, -0.6255595723624702] [-0.443937911857729, -0.544249679978258]
3 535.813 [-0.44285310906720937, -0.6255589056958036] [-0.443937911857729, -0.544249679978258]
3 540.819 [-0.44285310906720937, -0.6255589056958036] [-0.443937911857729, -0.544249679978258]
3 545.826 [-0.4428151090672093, -0.6255562390291369] [-0.443937911857729, -0.544249679978258]
3 550.831 [-0.4435651090672093, -0.6195382390291367] [-0.443937911857729, -0.544249679978258]
3 555.838 [-0.4435651090672093, -0.6195382390291367] [-0.443937911857729, -0.544249679978258]
3 560.844 [-0.443539775733876, -0.6196242390291368] [-0.443937911857729, -0.544249679978258]
3 565.851 [-0.4435691090672093, -0.6195102390291367] [-0.443937911857729, -0.544249679978258]
3 570.856 [-0.44354444240054264, -0.6194829056958034] [-0.443937911857729, -0.544249679978258]
3 575.863 [-0.443511775733876, -0.6194842390291367] [-0.443937911857729, -0.544249679978258]
3 580.869 [-0.443511775733876, -0.6194842390291367] [-0.443937911857729, -0.544249679978258]
3 585.878 [-0.44341577573387597, -0.6190329056958035] [-0.443937911857729, -0.544249679978258]
3 590.884 [-0.4430724424005426, -0.6185282390291367] [-0.443937911857729, -0.544249679978258]
3 595.891 [-0.44307177573387596, -0.6185282390291367] [-0.443937911857729, -0.544249679978258]
