ID TIME pos
5 5.115 [0.44163321934154753, -0.33944040865583885] []
5 10.184 [0.44163321934154753, -0.33944040865583885] []
5 15.269 [0.44163321934154753, -0.33944040865583885] [(-28230, 42473, 1676586637, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473)]
5 185.3 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27597, 42135, 1676586763, 0, 4, 37222222222222220000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473)]
5 224.454 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27297, 42315, 1676586763, 0, 7, 70555555555555550000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473)]
5 280.264 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473)]
5 285.365 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473)]
5 290.46 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42622, 42834, 1676586898, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (36739, -25945, 1676586902, 0, 1, 11388888888888890000, 11388888888888890000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 36739, -25945)]
5 323.691 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42559, 42917, 1676586898, 0, 4, 36944444444444448000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (36739, -25945, 1676586902, 0, 1, 11388888888888890000, 11388888888888890000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 36739, -25945), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473)]
5 400.021 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (39880, -30263, 1676586902, 0, 5, 45555555555555554000, 33888888888888888000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41026, -32285), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473)]
5 426.992 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (41428, -31881, 1676586902, 0, 8, 73194444444444443000, 55833333333333333000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 42622, -33704), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473)]
5 452.364 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587068, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (43948, -37549, 1676587058, 0, 2, 22196180555555555000, 22196180555555555000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 43948, -37549)]
5 467.344 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587086, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42035, -39372, 1676587058, 0, 4, 45503472222222220000, 45503472222222220000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 42035, -39372)]
5 492.965 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587114, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (43139, -35585, 1676587058, 0, 8, 93480902777777774000, 93480902777777774000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 43139, -35585)]
5 498.017 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587120, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42494, -35761, 1676587120, 1, 9, 105121527777777774000, 105121527777777774000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 42494, -35761)]
5 503.017 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587120, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42494, -35761, 1676587120, 1, 9, 105121527777777774000, 105121527777777774000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 42494, -35761)]
5 508.128 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587130, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42494, -35761, 1676587130, 1, 9, 105121527777777774000, 105121527777777774000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 42494, -35761), (53299, -32087, 1676587128, 0, 2, 25225694444444444000, 25225694444444444000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, 53299, -32087)]
5 540.578 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587148, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42494, -35761, 1676587148, 1, 9, 105121527777777774000, 105121527777777774000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 42494, -35761), (51308, -40130, 1676587128, 0, 6, 65199652777777777000, 65199652777777777000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 51308, -40130)]
5 581.065 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587188, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42494, -35761, 1676587188, 1, 9, 105121527777777774000, 105121527777777774000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 42494, -35761), (48009, -36446, 1676587188, 1, 9, 101232638888888887000, 101232638888888887000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 48009, -36446), (47267, -33254, 1676587186, 0, 2, 25503472222222220000, 25503472222222220000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 47267, -33254)]
5 609.569 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587218, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42494, -35761, 1676587218, 1, 9, 105121527777777774000, 105121527777777774000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 42494, -35761), (48009, -36446, 1676587218, 1, 9, 101232638888888887000, 101232638888888887000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 48009, -36446), (45854, -35845, 1676587186, 0, 8, 85659722222222219000, 85659722222222219000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45854, -35845)]
5 644.943 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587266, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42494, -35761, 1676587266, 1, 9, 105121527777777774000, 105121527777777774000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 42494, -35761), (48009, -36446, 1676587266, 1, 9, 101232638888888887000, 101232638888888887000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 48009, -36446), (46920, -35321, 1676587266, 1, 9, 98411458333333329000, 98411458333333329000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 46920, -35321), (49016, -29831, 1676587244, 0, 7, 74618055555555557000, 62977430555555557000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 49564, -29240)]
5 650.02 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587266, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42494, -35761, 1676587266, 1, 9, 105121527777777774000, 105121527777777774000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 42494, -35761), (48009, -36446, 1676587266, 1, 9, 101232638888888887000, 101232638888888887000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 48009, -36446), (46920, -35321, 1676587266, 1, 9, 98411458333333329000, 98411458333333329000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 46920, -35321), (49016, -29831, 1676587244, 0, 7, 74618055555555557000, 62977430555555557000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 49564, -29240)]
5 655.088 [0.44163321934154753, -0.33944040865583885] [(-28130, 42658, 1676586637, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42367, 42345, 1676586725, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (-27417, 42191, 1676586763, 2, 10, 101666666666666660000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42769, 42433, 1676586898, 2, 10, 99305555555555562000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42622, 42834), (43143, -32070, 1676587274, 1, 10, 95416666666666664000, 78055555555555554000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 44378, -33416), (-28230, 42473, 1676586923, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28230, 42473), (42494, -35761, 1676587274, 1, 9, 105121527777777774000, 105121527777777774000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 42494, -35761), (48009, -36446, 1676587274, 1, 9, 101232638888888887000, 101232638888888887000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 48009, -36446), (46920, -35321, 1676587274, 1, 9, 98411458333333329000, 98411458333333329000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 46920, -35321), (49088, -30724, 1676587244, 0, 8, 87369791666666667000, 75729166666666667000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 49554, -30369)]
