ID TIME TPS RAM CPU
0 0.016 64 4.8 42.0
0 0.109 11 4.8 42.0
0 0.208 10 4.8 42.0
0 0.309 10 4.8 42.0
0 0.409 10 4.8 42.0
0 0.526 8 4.8 42.0
0 0.608 12 4.8 42.0
0 0.704 10 4.8 42.0
0 0.804 10 4.8 42.0
0 0.908 10 4.8 42.0
0 1.004 10 4.8 42.0
0 1.125 8 4.8 42.0
0 1.206 12 4.8 42.0
0 1.306 10 4.8 42.0
0 1.414 9 4.8 42.0
0 1.509 10 4.8 42.0
0 1.606 10 4.8 42.0
0 1.73 8 4.8 42.0
0 1.811 12 4.8 42.0
0 1.916 10 4.8 42.0
0 2.016 10 4.8 42.0
0 2.112 10 4.8 42.0
0 2.218 9 4.8 42.0
0 2.329 9 4.8 42.0
0 2.417 11 4.8 42.0
0 2.517 10 4.8 42.0
0 2.616 10 4.8 42.0
0 2.72 10 4.8 42.0
0 2.83 9 4.8 42.0
0 2.912 12 4.8 42.0
0 3.018 9 4.8 42.0
0 3.118 10 4.8 42.0
0 3.21 11 4.8 42.0
0 3.332 8 4.8 42.0
0 3.417 12 4.8 42.0
0 3.518 10 4.8 42.0
0 3.617 10 4.8 42.0
0 3.718 10 4.8 42.0
0 3.817 10 4.8 42.0
0 3.931 9 4.8 42.0
0 4.019 11 4.8 42.0
0 4.118 10 4.8 42.0
0 4.22 10 4.8 42.0
0 4.325 10 4.8 42.0
0 4.432 9 4.8 42.0
0 4.52 11 4.8 42.0
0 4.62 10 4.8 42.0
0 4.719 10 4.8 42.0
0 4.823 10 4.8 42.0
0 4.927 10 4.8 42.0
0 5.295 3 4.8 42.0
0 5.299 260 4.8 42.0
0 5.41 9 4.8 42.0
0 5.517 9 4.8 42.0
0 5.608 11 4.8 42.0
0 5.705 10 4.8 42.0
0 5.816 9 4.8 42.0
0 5.911 10 4.8 42.0
0 6.019 9 4.8 42.0
0 6.108 11 4.8 42.0
0 6.21 10 4.8 42.0
0 6.315 10 4.8 42.0
0 6.413 10 4.8 42.0
0 6.512 10 4.8 42.0
0 6.615 10 4.8 42.0
0 6.709 11 4.8 42.0
0 6.816 9 4.8 42.0
0 6.913 10 4.8 42.0
0 7.014 10 4.8 42.0
0 7.103 11 4.8 42.0
0 7.219 9 4.8 42.0
0 7.318 10 4.8 42.0
0 7.416 10 4.8 42.0
0 7.515 10 4.8 42.0
0 7.612 10 4.8 42.0
0 7.719 9 4.8 42.0
0 7.812 11 4.8 42.0
0 7.918 9 4.8 42.0
0 8.015 10 4.8 42.0
0 8.11 11 4.8 42.0
0 8.219 9 4.8 42.0
0 8.313 11 4.8 42.0
0 8.405 11 4.8 42.0
0 8.523 8 4.8 42.0
0 8.613 11 4.8 42.0
0 8.712 10 4.8 42.0
0 8.822 9 4.8 42.0
0 8.912 11 4.8 42.0
0 9.024 9 4.8 42.0
0 9.113 11 4.8 42.0
0 9.214 10 4.8 42.0
0 9.322 9 4.8 42.0
0 9.414 11 4.8 42.0
0 9.526 9 4.8 42.0
0 9.612 12 4.8 42.0
0 9.713 10 4.8 42.0
0 9.814 10 4.8 42.0
0 9.922 9 4.8 42.0
0 10.024 10 3.6 40.7
0 10.309 4 3.6 40.7
0 10.313 270 3.6 40.7
0 10.43 9 3.6 40.7
0 10.531 10 3.6 40.7
0 10.622 11 3.6 40.7
0 10.721 10 3.6 40.7
0 10.828 9 3.6 40.7
0 10.923 11 3.6 40.7
0 11.034 9 3.6 40.7
0 11.127 11 3.6 40.7
0 11.266 7 3.6 40.7
0 11.33 16 3.6 40.7
0 11.428 10 3.6 40.7
0 11.535 9 3.6 40.7
0 11.631 10 3.6 40.7
0 11.727 10 3.6 40.7
0 11.828 10 3.6 40.7
0 11.916 11 3.6 40.7
0 12.038 8 3.6 40.7
0 12.129 11 3.6 40.7
0 12.224 11 3.6 40.7
0 12.329 10 3.6 40.7
0 12.429 10 3.6 40.7
0 12.528 10 3.6 40.7
0 12.64 9 3.6 40.7
0 12.729 11 3.6 40.7
0 12.826 10 3.6 40.7
0 12.921 11 3.6 40.7
0 13.03 9 3.6 40.7
0 13.13 10 3.6 40.7
0 13.235 10 3.6 40.7
0 13.396 6 3.6 40.7
0 13.427 32 3.6 40.7
0 13.53 10 3.6 40.7
0 13.629 10 3.6 40.7
0 13.738 9 3.6 40.7
