ID TIME pos
3 0.1 [0, 0] [-0.033969473470753186, 0.1486399968156147]
3 5.106 [0, 0] [-0.033969473470753186, 0.1486399968156147]
3 10.114 [0, 0] [-0.033969473470753186, 0.1486399968156147]
3 15.121 [0, 0] [-0.033969473470753186, 0.1486399968156147]
3 20.126 [0, 0] [-0.033969473470753186, 0.1486399968156147]
3 25.132 [0, 0] [-0.033969473470753186, 0.1486399968156147]
3 30.14 [0, 0] [-0.033969473470753186, 0.1486399968156147]
3 35.147 [0, 0] [-0.033969473470753186, 0.1486399968156147]
3 40.155 [0, 0] [-0.033969473470753186, 0.1486399968156147]
3 45.162 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
3 50.168 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
3 55.174 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
3 60.179 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
3 65.186 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
3 70.192 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
3 75.199 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
3 80.207 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
3 85.212 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
3 90.218 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
3 95.224 [-0.15218999999999994, 0.330535] [-0.033969473470753186, 0.1486399968156147]
3 100.231 [-0.15218999999999994, 0.330535] [-0.033969473470753186, 0.1486399968156147]
3 105.237 [-0.15218999999999994, 0.330535] [-0.033969473470753186, 0.1486399968156147]
3 110.242 [-0.14393901816911975, 0.2810385700791081] [-0.033969473470753186, 0.1486399968156147]
3 115.249 [-0.14049568483578637, 0.2605552367457747] [-0.033969473470753186, 0.1486399968156147]
3 120.256 [-0.14043235150245306, 0.26016190341244144] [-0.033969473470753186, 0.1486399968156147]
3 125.263 [-0.14043235150245306, 0.26016190341244144] [-0.033969473470753186, 0.1486399968156147]
3 130.266 [-0.14043235150245306, 0.26016190341244144] [-0.033969473470753186, 0.1486399968156147]
3 135.276 [-0.14043235150245306, 0.26016190341244144] [-0.033969473470753186, 0.1486399968156147]
3 140.283 [-0.14043235150245306, 0.26016190341244144] [-0.033969473470753186, 0.1486399968156147]
3 145.288 [-0.14043235150245306, 0.26016190341244144] [-0.033969473470753186, 0.1486399968156147]
3 150.294 [-0.14043235150245306, 0.26016190341244144] [-0.033969473470753186, 0.1486399968156147]
3 155.301 [-0.14043235150245306, 0.26016190341244144] [-0.033969473470753186, 0.1486399968156147]
3 160.307 [-0.1207394109014718, 0.2649871420474649] [-0.033969473470753186, 0.1486399968156147]
3 165.313 [-0.12093341090147183, 0.2646151420474649] [-0.033969473470753186, 0.1486399968156147]
3 170.32 [-0.12277450908455985, 0.26994428503955403] [-0.033969473470753186, 0.1486399968156147]
3 175.326 [-0.1220952935010513, 0.2719822443196177] [-0.033969473470753186, 0.1486399968156147]
3 180.333 [-0.12163386492962272, 0.27120795860533203] [-0.033969473470753186, 0.1486399968156147]
3 185.339 [-0.12163386492962272, 0.27120795860533203] [-0.033969473470753186, 0.1486399968156147]
