ID TIME pos
6 0.098 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 5.11 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 10.113 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 15.118 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 20.126 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 25.132 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 30.137 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 35.145 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 40.152 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 45.157 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 50.165 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 55.171 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 60.177 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 65.185 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 70.192 [0, 0] [-0.3627042145495745, -0.3886294839370129]
6 75.199 [-0.51101, -0.58629] [-0.3627042145495745, -0.3886294839370129]
6 80.306 [-0.4921, -0.581845] [-0.3627042145495745, -0.3886294839370129]
6 85.312 [-0.5152950000000001, -0.5926525] [-0.3627042145495745, -0.3886294839370129]
6 90.32 [-0.5028533333333333, -0.5871633333333333] [-0.3627042145495745, -0.3886294839370129]
6 95.323 [-0.49809833333333337, -0.5836866666666666] [-0.3627042145495745, -0.3886294839370129]
6 100.332 [-0.4977216666666666, -0.5834316666666667] [-0.3627042145495745, -0.3886294839370129]
6 105.338 [-0.47659213672536277, -0.5537455774277804] [-0.3627042145495745, -0.3886294839370129]
6 110.443 [-0.4745785659781002, -0.5518527354913603] [-0.3627042145495745, -0.3886294839370129]
6 115.447 [-0.47452745486698905, -0.5517227354913604] [-0.3627042145495745, -0.3886294839370129]
6 120.453 [-0.47413970938029026, -0.5528824619422243] [-0.3627042145495745, -0.3886294839370129]
6 125.463 [-0.47356670938029016, -0.5571314619422244] [-0.3627042145495745, -0.3886294839370129]
6 130.469 [-0.469270644891173, -0.556412238129295] [-0.3627042145495745, -0.3886294839370129]
6 135.475 [-0.4689505911502418, -0.5571328849518536] [-0.3627042145495745, -0.3886294839370129]
6 140.482 [-0.4686139244835752, -0.5566945516185202] [-0.3627042145495745, -0.3886294839370129]
6 145.486 [-0.46810892448357516, -0.5563828849518536] [-0.3627042145495745, -0.3886294839370129]
6 150.492 [-0.46407225781690853, -0.5548787182851869] [-0.3627042145495745, -0.3886294839370129]
6 155.5 [-0.46406475781690854, -0.5548795516185202] [-0.3627042145495745, -0.3886294839370129]
6 160.505 [-0.46314559115024184, -0.5548095516185202] [-0.3627042145495745, -0.3886294839370129]
6 165.512 [-0.4638947578169086, -0.5551495516185203] [-0.3627042145495745, -0.3886294839370129]
6 170.52 [-0.46462059115024185, -0.5549928849518536] [-0.3627042145495745, -0.3886294839370129]
6 175.527 [-0.46499725781690854, -0.5553812182851869] [-0.3627042145495745, -0.3886294839370129]
6 180.534 [-0.46459642448357524, -0.5548862182851869] [-0.3627042145495745, -0.3886294839370129]
6 185.54 [-0.46468142448357524, -0.5549128849518538] [-0.3627042145495745, -0.3886294839370129]
6 190.548 [-0.46468225781690853, -0.5549128849518538] [-0.3627042145495745, -0.3886294839370129]
6 195.554 [-0.46445559115024176, -0.5544303849518536] [-0.3627042145495745, -0.3886294839370129]
6 200.562 [-0.46451142448357524, -0.5544328849518537] [-0.3627042145495745, -0.3886294839370129]
6 205.566 [-0.46451142448357524, -0.5544328849518537] [-0.3627042145495745, -0.3886294839370129]
6 210.574 [-0.46451142448357524, -0.5544328849518537] [-0.3627042145495745, -0.3886294839370129]
6 215.58 [-0.46445809115024184, -0.5543962182851869] [-0.3627042145495745, -0.3886294839370129]
6 220.587 [-0.4654220841386848, -0.5556072784170957] [-0.3627042145495745, -0.3886294839370129]
6 225.591 [-0.465332853369454, -0.5554949707247879] [-0.3627042145495745, -0.3886294839370129]
6 230.596 [-0.465332853369454, -0.5554949707247879] [-0.3627042145495745, -0.3886294839370129]
6 235.603 [-0.4652690072156079, -0.5555980476478648] [-0.3627042145495745, -0.3886294839370129]
6 240.61 [-0.4652890072156079, -0.5556311245709418] [-0.3627042145495745, -0.3886294839370129]
6 245.62 [-0.4674712209859216, -0.5605860442444459] [-0.3627042145495745, -0.3886294839370129]
6 250.626 [-0.4675005067002073, -0.5609053299587317] [-0.3627042145495745, -0.3886294839370129]
6 255.628 [-0.46740193527163587, -0.5609346156730173] [-0.3627042145495745, -0.3886294839370129]
6 260.638 [-0.46740122098592163, -0.5609346156730173] [-0.3627042145495745, -0.3886294839370129]
6 265.643 [-0.46740122098592163, -0.5609346156730173] [-0.3627042145495745, -0.3886294839370129]
6 270.651 [-0.46740122098592163, -0.5609346156730173] [-0.3627042145495745, -0.3886294839370129]
6 275.656 [-0.46838336384306445, -0.5615981871015887] [-0.3627042145495745, -0.3886294839370129]
6 280.661 [-0.46840193527163587, -0.5615353299587316] [-0.3627042145495745, -0.3886294839370129]
6 285.668 [-0.46772622098592154, -0.561546044244446] [-0.3627042145495745, -0.3886294839370129]
6 290.675 [-0.46772622098592154, -0.561546044244446] [-0.3627042145495745, -0.3886294839370129]
