ID TIME pos
9 5.194 [0.3019989530025341, -0.4101108368971562] []
9 10.218 [0.3019989530025341, -0.4101108368971562] []
9 15.278 [0.3019989530025341, -0.4101108368971562] []
9 20.283 [0.3019989530025341, -0.4101108368971562] []
9 81.067 [0.3019989530025341, -0.4101108368971562] [(26931, -41841, 1674808222, 0, 6, 60000000000000000000, 50000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 26940, -42502)]
9 86.169 [0.3019989530025341, -0.4101108368971562] [(26931, -41841, 1674808222, 0, 6, 60000000000000000000, 50000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 26940, -42502)]
9 91.254 [0.3019989530025341, -0.4101108368971562] [(26931, -41841, 1674808222, 0, 6, 60000000000000000000, 50000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 26940, -42502)]
9 96.336 [0.3019989530025341, -0.4101108368971562] [(27269, -41895, 1674808222, 0, 7, 70000000000000000000, 60000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 27333, -42455)]
9 101.348 [0.3019989530025341, -0.4101108368971562] [(27269, -41895, 1674808222, 0, 7, 70000000000000000000, 60000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 27333, -42455)]
9 106.475 [0.3019989530025341, -0.4101108368971562] [(27269, -41895, 1674808222, 0, 7, 70000000000000000000, 60000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 27333, -42455)]
9 111.571 [0.3019989530025341, -0.4101108368971562] [(27269, -41895, 1674808222, 0, 7, 70000000000000000000, 60000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 27333, -42455)]
9 116.613 [0.3019989530025341, -0.4101108368971562] [(27269, -41895, 1674808222, 0, 7, 70000000000000000000, 60000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 27333, -42455)]
9 125.327 [0.3019989530025341, -0.4101108368971562] [(28382, -41197, 1674808222, 0, 9, 90000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28569, -41530)]
9 130.509 [0.3019989530025341, -0.4101108368971562] [(28382, -41197, 1674808222, 0, 9, 90000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28569, -41530)]
9 135.62 [0.3019989530025341, -0.4101108368971562] [(27841, -40545, 1674808222, 0, 10, 100000000000000000000, 90000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 27948, -40768)]
9 140.68 [0.3019989530025341, -0.4101108368971562] [(27841, -40545, 1674808222, 0, 10, 100000000000000000000, 90000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 27948, -40768)]
9 145.702 [0.3019989530025341, -0.4101108368971562] [(27957, -41328, 1674808222, 0, 11, 110000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28065, -41607)]
9 150.721 [0.3019989530025341, -0.4101108368971562] [(27957, -41328, 1674808222, 0, 11, 110000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28065, -41607)]
9 155.776 [0.3019989530025341, -0.4101108368971562] [(27957, -41328, 1674808222, 0, 11, 110000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28065, -41607)]
9 165.689 [0.3019989530025341, -0.4101108368971562] [(27992, -41290, 1674808222, 0, 12, 120000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28093, -41540)]
9 170.785 [0.3019989530025341, -0.4101108368971562] [(27992, -41290, 1674808222, 0, 12, 120000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28093, -41540)]
9 175.87 [0.3019989530025341, -0.4101108368971562] [(27992, -41290, 1674808222, 0, 12, 120000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28093, -41540)]
9 180.929 [0.3019989530025341, -0.4101108368971562] [(27992, -41290, 1674808222, 0, 12, 120000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28093, -41540)]
9 185.946 [0.3019989530025341, -0.4101108368971562] [(27992, -41290, 1674808222, 0, 12, 120000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28093, -41540)]
9 190.984 [0.3019989530025341, -0.4101108368971562] [(27992, -41290, 1674808222, 0, 12, 120000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28093, -41540)]
9 196.077 [0.3019989530025341, -0.4101108368971562] [(28676, -41154, 1674808222, 0, 13, 130000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 201.171 [0.3019989530025341, -0.4101108368971562] [(28676, -41154, 1674808222, 0, 13, 130000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 206.174 [0.3019989530025341, -0.4101108368971562] [(28676, -41154, 1674808222, 0, 13, 130000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 211.181 [0.3019989530025341, -0.4101108368971562] [(28676, -41154, 1674808222, 0, 13, 130000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 216.236 [0.3019989530025341, -0.4101108368971562] [(28676, -41154, 1674808222, 0, 13, 130000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 221.294 [0.3019989530025341, -0.4101108368971562] [(28676, -41154, 1674808222, 0, 13, 130000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 231.316 [0.3019989530025341, -0.4101108368971562] [(29187, -41205, 1674808222, 0, 14, 140000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410)]
9 236.325 [0.3019989530025341, -0.4101108368971562] [(28676, -41154, 1674808222, 0, 13, 130000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 241.338 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 246.426 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 251.544 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 257.604 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 262.692 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 267.716 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 275.387 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 280.407 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 285.511 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 290.595 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 295.694 [0.3019989530025341, -0.4101108368971562] [(28569, -41207, 1674808222, 0, 14, 140000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 28826, -41371)]
9 300.732 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808491, 1, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410)]
9 305.732 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808491, 1, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410)]
9 310.797 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 1, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410)]
9 315.848 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 1, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410)]
9 320.866 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 1, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410)]
9 325.917 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (16414, -39789, 1674808504, 0, 2, 15769230769230769230, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789)]
9 356.315 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10551, -43816, 1674808504, 0, 8, 74615384615384615380, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789)]
9 402.028 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10769, -43669, 1674808504, 0, 12, 117692307692307692300, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789)]
9 411.425 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10769, -43669, 1674808504, 0, 12, 117692307692307692300, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789)]
9 462.07 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (15389, -24512, 1674808644, 0, 1, 11375739644970414200, 11375739644970414200, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 15389, -24512)]
9 485.176 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (15397, -24772, 1674808644, 0, 3, 34127218934911242600, 11375739644970414200, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 15389, -24512)]
9 520.9 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16085, -26405, 1674808644, 0, 9, 87736686390532544370, 22751479289940828400, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 18091, -30125)]
9 525.925 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16068, -26363, 1674808644, 0, 10, 93121301775147928985, 22751479289940828400, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 18091, -30125)]
9 530.982 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16068, -26363, 1674808644, 0, 10, 93121301775147928985, 22751479289940828400, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 18091, -30125)]
9 536.079 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16764, -26819, 1674808644, 0, 11, 104497041420118343185, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 541.101 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16560, -26708, 1674808644, 0, 12, 115872781065088757385, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 546.203 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16560, -26708, 1674808644, 0, 12, 115872781065088757385, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 551.26 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16560, -26708, 1674808644, 0, 12, 115872781065088757385, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 556.358 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16560, -26708, 1674808644, 0, 12, 115872781065088757385, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 561.445 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16764, -26819, 1674808644, 0, 11, 104497041420118343185, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 566.56 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16764, -26819, 1674808644, 0, 11, 104497041420118343185, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 571.597 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16560, -26708, 1674808644, 0, 12, 115872781065088757385, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 576.611 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16560, -26708, 1674808644, 0, 12, 115872781065088757385, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 581.657 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16560, -26708, 1674808644, 0, 12, 115872781065088757385, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 586.708 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16485, -26377, 1674808644, 0, 14, 138624260355029585785, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 591.784 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16485, -26377, 1674808644, 0, 14, 138624260355029585785, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 596.802 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16485, -26377, 1674808644, 0, 14, 138624260355029585785, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
9 601.862 [0.3019989530025341, -0.4101108368971562] [(29053, -41251, 1674808487, 2, 15, 150000000000000000000, 130000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 29364, -41410), (10773, -43583, 1674808504, 2, 15, 149999999999999999990, 15769230769230769230, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 16414, -39789), (16485, -26377, 1674808644, 0, 14, 138624260355029585785, 34127218934911242600, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 19548, -30267)]
