ID TIME pos
15 0.094 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 5.107 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 10.121 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 15.212 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 20.222 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 25.238 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 30.337 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 35.342 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 40.351 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 45.358 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 50.364 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 55.37 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 60.378 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 65.392 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 70.495 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 75.499 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 80.502 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 85.515 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 90.517 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 95.525 [0, 0] [0.4514688196983951, 0.4391248372732914]
15 100.528 [0.42826999999999993, 0.44593000000000016] [0.4514688196983951, 0.4391248372732914]
15 105.534 [0.42826999999999993, 0.44593000000000016] [0.4514688196983951, 0.4391248372732914]
15 110.537 [0.42826999999999993, 0.44593000000000016] [0.4514688196983951, 0.4391248372732914]
15 115.557 [0.42826999999999993, 0.44593000000000016] [0.4514688196983951, 0.4391248372732914]
15 120.648 [0.42826999999999993, 0.44593000000000016] [0.4514688196983951, 0.4391248372732914]
15 125.655 [0.42826999999999993, 0.44593000000000016] [0.4514688196983951, 0.4391248372732914]
15 130.669 [0.43138999999999994, 0.416075] [0.4514688196983951, 0.4391248372732914]
15 135.671 [0.43138999999999994, 0.416075] [0.4514688196983951, 0.4391248372732914]
