ID TIME pos
9 0.096 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 5.106 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 10.119 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 15.217 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 20.224 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 25.233 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 30.236 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 35.243 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 40.25 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 45.25 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 50.262 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 55.269 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 60.273 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 65.284 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 70.29 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 75.296 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 80.304 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 85.311 [0, 0] [0.4612953267791399, 0.48784784885369537]
9 90.319 [0.5798700000000001, 0.40501999999999994] [0.4612953267791399, 0.48784784885369537]
9 95.323 [0.5728333333333334, 0.4118266666666666] [0.4612953267791399, 0.48784784885369537]
9 100.331 [0.5758300000000001, 0.4089275] [0.4612953267791399, 0.48784784885369537]
9 105.337 [0.5707199999999999, 0.41168999999999994] [0.4612953267791399, 0.48784784885369537]
9 110.339 [0.570322, 0.4126339999999999] [0.4612953267791399, 0.48784784885369537]
9 115.345 [0.570322, 0.4126339999999999] [0.4612953267791399, 0.48784784885369537]
9 120.353 [0.5703016666666667, 0.41325666666666666] [0.4612953267791399, 0.48784784885369537]
9 125.361 [0.57519625, 0.41012000000000004] [0.4612953267791399, 0.48784784885369537]
9 130.368 [0.576195, 0.40948875000000007] [0.4612953267791399, 0.48784784885369537]
9 135.375 [0.5763037499999999, 0.40932625] [0.4612953267791399, 0.48784784885369537]
