ID TIME pos
10 1.212 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 6.318 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 11.325 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 16.332 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 21.341 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 26.348 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 31.356 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 36.363 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 41.371 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 46.379 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 51.387 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 56.395 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [0, 0], [0, 0], [0, 0]]
10 61.403 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [0, 0], [0, 0], [0, 0]]
10 66.411 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [0, 0], [0, 0], [0, 0]]
10 71.419 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [0, 0], [0, 0], [0, 0]]
10 76.427 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [-0.11654999999999993, -0.4854799999999999], [0, 0], [0, 0]]
10 81.434 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [-0.11654999999999993, -0.4854799999999999], [0, 0], [0, 0]]
10 86.443 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [-0.11654999999999993, -0.4854799999999999], [0, 0], [0, 0]]
10 91.45 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [-0.11654999999999993, -0.4854799999999999], [0, 0], [0, 0]]
10 96.459 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [-0.11654999999999993, -0.4854799999999999], [0, 0], [0, 0]]
10 101.567 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [-0.11654999999999993, -0.4854799999999999], [0, 0], [0, 0]]
10 106.575 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [-0.11654999999999993, -0.4854799999999999], [0, 0], [0, 0]]
10 111.581 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [-0.11654999999999993, -0.4854799999999999], [0, 0], [0, 0]]
10 116.588 [-0.38027490784972784, -0.2944688084369846] [-0.4060512039116664, -0.3085614018706772] [[0, 0], [0, 0], [0, 0], [-0.37849, -0.2630699999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.07356000000000007, -0.09335000000000004], [0, 0], [-0.11654999999999993, -0.4854799999999999], [0, 0], [0, 0]]
