ID TIME pos
15 0.093 [0, 0] [0.041051104325166905, -0.3505047588855215]
15 5.106 [0.0518200000000002, -0.3426499999999999] [0.041051104325166905, -0.3505047588855215]
15 10.112 [0.0518200000000002, -0.3426499999999999] [0.041051104325166905, -0.3505047588855215]
15 15.119 [0.08145189566420297, -0.30902850658606074] [0.041051104325166905, -0.3505047588855215]
15 20.125 [0.08145189566420297, -0.30902850658606074] [0.041051104325166905, -0.3505047588855215]
15 25.142 [0.08885689566420285, -0.30062350658606074] [0.041051104325166905, -0.3505047588855215]
15 30.236 [0.09132189566420279, -0.29782850658606075] [0.041051104325166905, -0.3505047588855215]
15 35.244 [0.09132689566420282, -0.2978235065860608] [0.041051104325166905, -0.3505047588855215]
15 40.249 [0.06444793044280199, -0.28834233772404055] [0.041051104325166905, -0.3505047588855215]
15 45.258 [0.058761263776135365, -0.28487900439070724] [0.041051104325166905, -0.3505047588855215]
15 50.264 [0.058761263776135365, -0.28487900439070724] [0.041051104325166905, -0.3505047588855215]
15 55.269 [0.056323447832101525, -0.2877992532930304] [0.041051104325166905, -0.3505047588855215]
15 60.282 [0.05615594783210154, -0.2874367532930304] [0.041051104325166905, -0.3505047588855215]
15 65.381 [0.05620594783210153, -0.28745675329303044] [0.041051104325166905, -0.3505047588855215]
15 70.385 [0.05620844783210155, -0.28745675329303044] [0.041051104325166905, -0.3505047588855215]
15 75.394 [0.05620844783210155, -0.28745675329303044] [0.041051104325166905, -0.3505047588855215]
15 80.402 [0.05620844783210155, -0.28745675329303044] [0.041051104325166905, -0.3505047588855215]
15 85.414 [0.05620844783210155, -0.28745675329303044] [0.041051104325166905, -0.3505047588855215]
15 90.524 [0.05684625590405799, -0.29039814473887454] [0.041051104325166905, -0.3505047588855215]
15 95.53 [0.057183398761200835, -0.28976100188173165] [0.041051104325166905, -0.3505047588855215]
15 100.624 [0.05729625590405802, -0.2893410018817316] [0.041051104325166905, -0.3505047588855215]
15 105.637 [0.057089113046915205, -0.2892667161674459] [0.041051104325166905, -0.3505047588855215]
15 110.739 [0.05589422391605081, -0.2868883766465152] [0.041051104325166905, -0.3505047588855215]
15 115.832 [0.05593922391605077, -0.2870171266465152] [0.041051104325166905, -0.3505047588855215]
15 120.846 [0.05593922391605077, -0.2870171266465152] [0.041051104325166905, -0.3505047588855215]
15 125.851 [0.05593922391605077, -0.2870171266465152] [0.041051104325166905, -0.3505047588855215]
15 130.857 [0.055696723916050794, -0.2867021266465152] [0.041051104325166905, -0.3505047588855215]
15 135.862 [0.05369375459204514, -0.28565855701912457] [0.041051104325166905, -0.3505047588855215]
15 140.877 [0.053053379132840604, -0.2857287013172122] [0.041051104325166905, -0.3505047588855215]
15 145.886 [0.0534357992116733, -0.2868479102883747] [0.041051104325166905, -0.3505047588855215]
15 150.986 [0.04733614927736718, -0.2833705844310101] [0.041051104325166905, -0.3505047588855215]
15 155.989 [0.049167815944033834, -0.28499308443101007] [0.041051104325166905, -0.3505047588855215]
15 161.0 [0.04896875317910813, -0.2855059240901632] [0.041051104325166905, -0.3505047588855215]
15 166.005 [0.04910721471756972, -0.2854805394747786] [0.041051104325166905, -0.3505047588855215]
15 171.016 [0.049098753179108195, -0.2854666933209324] [0.041051104325166905, -0.3505047588855215]
15 176.02 [0.04932098509488619, -0.28647764379800866] [0.041051104325166905, -0.3505047588855215]
15 181.025 [0.04911741366631476, -0.2863312152265801] [0.041051104325166905, -0.3505047588855215]
15 186.03 [0.04971812795202905, -0.2857426437980087] [0.041051104325166905, -0.3505047588855215]
