ID TIME pos
6 0.098 [0, 0] [-0.43451622031517956, 0.31748955140006374]
6 5.107 [0, 0] [-0.43451622031517956, 0.31748955140006374]
6 10.118 [0, 0] [-0.43451622031517956, 0.31748955140006374]
6 15.121 [0, 0] [-0.43451622031517956, 0.31748955140006374]
6 20.126 [0, 0] [-0.43451622031517956, 0.31748955140006374]
6 25.132 [0, 0] [-0.43451622031517956, 0.31748955140006374]
6 30.138 [0, 0] [-0.43451622031517956, 0.31748955140006374]
6 35.145 [0, 0] [-0.43451622031517956, 0.31748955140006374]
6 40.152 [-0.4490099999999999, 0.31617000000000006] [-0.43451622031517956, 0.31748955140006374]
6 45.16 [-0.43548, 0.28335] [-0.43451622031517956, 0.31748955140006374]
6 50.168 [-0.43548, 0.28335] [-0.43451622031517956, 0.31748955140006374]
6 55.176 [-0.40683228283394834, 0.34439113383858366] [-0.43451622031517956, 0.31748955140006374]
6 60.184 [-0.416297369700369, 0.30851468030315016] [-0.43451622031517956, 0.31748955140006374]
6 65.19 [-0.4082228080836408, 0.3010572335859585] [-0.43451622031517956, 0.31748955140006374]
6 70.196 [-0.4076694747503075, 0.30143223358595844] [-0.43451622031517956, 0.31748955140006374]
6 75.2 [-0.4058009783574064, 0.298999057359393] [-0.43451622031517956, 0.31748955140006374]
6 80.206 [-0.4057809783574064, 0.2990890573593929] [-0.43451622031517956, 0.31748955140006374]
6 85.214 [-0.4057809783574064, 0.2990890573593929] [-0.43451622031517956, 0.31748955140006374]
6 90.218 [-0.4057809783574064, 0.2990890573593929] [-0.43451622031517956, 0.31748955140006374]
6 95.224 [-0.4057809783574064, 0.2990890573593929] [-0.43451622031517956, 0.31748955140006374]
6 100.232 [-0.41536964983353836, 0.30645593350175004] [-0.43451622031517956, 0.31748955140006374]
6 105.24 [-0.4140385387224272, 0.3058037112795279] [-0.43451622031517956, 0.31748955140006374]
6 110.242 [-0.4140385387224272, 0.3058037112795279] [-0.43451622031517956, 0.31748955140006374]
6 115.249 [-0.4146974276113161, 0.3061681557239723] [-0.43451622031517956, 0.31748955140006374]
6 120.256 [-0.4146974276113161, 0.3061681557239723] [-0.43451622031517956, 0.31748955140006374]
6 125.262 [-0.4147074276113161, 0.30617371127952786] [-0.43451622031517956, 0.31748955140006374]
6 130.268 [-0.4147074276113161, 0.30617371127952786] [-0.43451622031517956, 0.31748955140006374]
6 135.276 [-0.4147074276113161, 0.30617371127952786] [-0.43451622031517956, 0.31748955140006374]
6 140.283 [-0.41423473737515376, 0.30358278345964596] [-0.43451622031517956, 0.31748955140006374]
6 145.288 [-0.41401723737515383, 0.30306278345964593] [-0.43451622031517956, 0.31748955140006374]
6 150.295 [-0.4140022373751538, 0.3030402834596459] [-0.43451622031517956, 0.31748955140006374]
6 155.304 [-0.4140022373751538, 0.3030402834596459] [-0.43451622031517956, 0.31748955140006374]
6 160.312 [-0.4102289040418205, 0.3045136167929792] [-0.43451622031517956, 0.31748955140006374]
6 165.317 [-0.4097722373751538, 0.3053919501263126] [-0.43451622031517956, 0.31748955140006374]
6 170.323 [-0.41220406060727466, 0.30417595725112506] [-0.43451622031517956, 0.31748955140006374]
6 175.33 [-0.41220334632156036, 0.30418452867969653] [-0.43451622031517956, 0.31748955140006374]
6 180.335 [-0.4121590606072747, 0.3033423858225537] [-0.43451622031517956, 0.31748955140006374]
6 185.342 [-0.4121590606072747, 0.3033423858225537] [-0.43451622031517956, 0.31748955140006374]
6 190.344 [-0.4121590606072747, 0.3033423858225537] [-0.43451622031517956, 0.31748955140006374]
6 195.352 [-0.4121590606072747, 0.3033423858225537] [-0.43451622031517956, 0.31748955140006374]
6 200.361 [-0.4121590606072747, 0.3033423858225537] [-0.43451622031517956, 0.31748955140006374]
6 205.368 [-0.4121590606072747, 0.3033423858225537] [-0.43451622031517956, 0.31748955140006374]
6 210.374 [-0.41194691775013176, 0.3035909572511251] [-0.43451622031517956, 0.31748955140006374]
6 215.381 [-0.4119433463215603, 0.3035873858225537] [-0.43451622031517956, 0.31748955140006374]
6 220.384 [-0.4119433463215603, 0.3035873858225537] [-0.43451622031517956, 0.31748955140006374]
6 225.393 [-0.4119433463215603, 0.3035873858225537] [-0.43451622031517956, 0.31748955140006374]
6 230.397 [-0.4119433463215603, 0.3035873858225537] [-0.43451622031517956, 0.31748955140006374]
6 235.403 [-0.41180977489298887, 0.3030538143939822] [-0.43451622031517956, 0.31748955140006374]
6 240.411 [-0.4117776320358461, 0.30306524296541076] [-0.43451622031517956, 0.31748955140006374]
6 245.417 [-0.4117776320358461, 0.30306524296541076] [-0.43451622031517956, 0.31748955140006374]
6 250.423 [-0.4117769177501317, 0.30306524296541076] [-0.43451622031517956, 0.31748955140006374]
6 255.429 [-0.4117769177501317, 0.30306524296541076] [-0.43451622031517956, 0.31748955140006374]
6 260.435 [-0.4117769177501317, 0.30306524296541076] [-0.43451622031517956, 0.31748955140006374]
6 265.443 [-0.41109191775013176, 0.30344881439398225] [-0.43451622031517956, 0.31748955140006374]
6 270.45 [-0.41107477489298894, 0.30414667153683933] [-0.43451622031517956, 0.31748955140006374]
6 275.458 [-0.4110633463215604, 0.30414024296541076] [-0.43451622031517956, 0.31748955140006374]
6 280.465 [-0.4110633463215604, 0.30414024296541076] [-0.43451622031517956, 0.31748955140006374]
6 285.468 [-0.4087854891787032, 0.30521667153683935] [-0.43451622031517956, 0.31748955140006374]
6 290.478 [-0.40873620346441747, 0.3052302429654108] [-0.43451622031517956, 0.31748955140006374]
6 295.479 [-0.40932691775013186, 0.30664810010826793] [-0.43451622031517956, 0.31748955140006374]
6 300.489 [-0.40932691775013186, 0.30664810010826793] [-0.43451622031517956, 0.31748955140006374]
6 305.5 [-0.40932691775013186, 0.30664810010826793] [-0.43451622031517956, 0.31748955140006374]
6 310.509 [-0.4090612034644176, 0.30664667153683933] [-0.43451622031517956, 0.31748955140006374]
6 315.511 [-0.40921045656678967, 0.30644889343438336] [-0.43451622031517956, 0.31748955140006374]
6 320.517 [-0.4091824565667897, 0.3064675601010501] [-0.43451622031517956, 0.31748955140006374]
6 325.523 [-0.40913512323345635, 0.3064528934343834] [-0.43451622031517956, 0.31748955140006374]
6 330.533 [-0.4088631232334564, 0.30676756010105005] [-0.43451622031517956, 0.31748955140006374]
6 335.538 [-0.40886178990012306, 0.3067695601010501] [-0.43451622031517956, 0.31748955140006374]
6 340.543 [-0.40889512323345634, 0.3067488934343834] [-0.43451622031517956, 0.31748955140006374]
6 345.55 [-0.40886778990012307, 0.3067602267677168] [-0.43451622031517956, 0.31748955140006374]
6 350.558 [-0.40886778990012307, 0.3067602267677168] [-0.43451622031517956, 0.31748955140006374]
6 355.565 [-0.40886778990012307, 0.3067602267677168] [-0.43451622031517956, 0.31748955140006374]
6 360.572 [-0.40886778990012307, 0.3067602267677168] [-0.43451622031517956, 0.31748955140006374]
6 365.578 [-0.4087611232334563, 0.30681422676771675] [-0.43451622031517956, 0.31748955140006374]
6 370.586 [-0.4087611232334563, 0.30681422676771675] [-0.43451622031517956, 0.31748955140006374]
6 375.59 [-0.4087524565667897, 0.3068155601010501] [-0.43451622031517956, 0.31748955140006374]
6 380.599 [-0.4087524565667897, 0.3068155601010501] [-0.43451622031517956, 0.31748955140006374]
6 385.606 [-0.40874978990012306, 0.30681756010105005] [-0.43451622031517956, 0.31748955140006374]
6 390.61 [-0.4087331232334563, 0.3068275601010501] [-0.43451622031517956, 0.31748955140006374]
6 395.616 [-0.40872178990012303, 0.3068342267677168] [-0.43451622031517956, 0.31748955140006374]
6 400.622 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 405.631 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 410.636 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 415.642 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 420.649 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 425.655 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 430.662 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 435.669 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 440.677 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 445.685 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 450.694 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 455.698 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 460.704 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 465.711 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 470.72 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 475.723 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 480.733 [-0.4087131232334563, 0.3068422267677168] [-0.43451622031517956, 0.31748955140006374]
6 485.74 [-0.40636912323345636, 0.3073735601010501] [-0.43451622031517956, 0.31748955140006374]
6 490.745 [-0.405913789900123, 0.3074488934343834] [-0.43451622031517956, 0.31748955140006374]
6 495.755 [-0.4058731232334563, 0.3074542267677168] [-0.43451622031517956, 0.31748955140006374]
6 500.759 [-0.4073571232334563, 0.31010956010105006] [-0.43451622031517956, 0.31748955140006374]
6 505.768 [-0.4070811232334563, 0.30999822676771677] [-0.43451622031517956, 0.31748955140006374]
6 510.773 [-0.4068364565667897, 0.3102422267677168] [-0.43451622031517956, 0.31748955140006374]
6 515.78 [-0.40680712323345625, 0.3102648934343834] [-0.43451622031517956, 0.31748955140006374]
6 520.787 [-0.40677178990012297, 0.3102835601010501] [-0.43451622031517956, 0.31748955140006374]
6 525.789 [-0.4061991232334563, 0.3103135601010501] [-0.43451622031517956, 0.31748955140006374]
6 530.8 [-0.40619712323345625, 0.31031422676771675] [-0.43451622031517956, 0.31748955140006374]
6 535.81 [-0.40619712323345625, 0.31031422676771675] [-0.43451622031517956, 0.31748955140006374]
6 540.814 [-0.40619712323345625, 0.31031422676771675] [-0.43451622031517956, 0.31748955140006374]
6 545.824 [-0.4058944565667897, 0.31069356010105004] [-0.43451622031517956, 0.31748955140006374]
6 550.828 [-0.4058937899001229, 0.31069356010105004] [-0.43451622031517956, 0.31748955140006374]
6 555.835 [-0.4058864565667896, 0.3106955601010501] [-0.43451622031517956, 0.31748955140006374]
6 560.844 [-0.40587245656678966, 0.3106895601010501] [-0.43451622031517956, 0.31748955140006374]
6 565.848 [-0.40587245656678966, 0.3106895601010501] [-0.43451622031517956, 0.31748955140006374]
6 570.852 [-0.40587245656678966, 0.3106895601010501] [-0.43451622031517956, 0.31748955140006374]
6 575.858 [-0.40587245656678966, 0.3106895601010501] [-0.43451622031517956, 0.31748955140006374]
6 580.865 [-0.4070064565667897, 0.3097588934343835] [-0.43451622031517956, 0.31748955140006374]
6 585.871 [-0.4069804565667897, 0.3097535601010501] [-0.43451622031517956, 0.31748955140006374]
6 590.88 [-0.40695912323345634, 0.3097675601010501] [-0.43451622031517956, 0.31748955140006374]
6 595.886 [-0.4069431232334564, 0.3097782267677168] [-0.43451622031517956, 0.31748955140006374]
