[9 INFO main 29] Initialising Python Geth Console...
[9 INFO main 33] Initialising RandB board...
[9 INFO main 33] Initialising navigation...
[9 INFO main 33] Initialising random-walk...
[9 INFO main 33] Initialising odometry...
[9 INFO main 33] Initialising ground-sensors...
[9 INFO main 714] --//-- Starting Experiment --//--
[9 INFO main 1813] Idle.IDLE -> Scout.Query | Duration: 22.74
[9 INFO main 91939] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 98134] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 98334] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 103953] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 104651] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 106152] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 106655] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 107649] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 107754] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 108852] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 109954] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 113555] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 114156] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 115657] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 116160] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 117166] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 118266] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 121570] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 122671] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 123271] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 123673] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 123867] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 124673] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 128577] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 128878] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 129979] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 131081] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 131380] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 132182] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 133083] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 133185] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 133281] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 134186] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 135288] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 136384] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 138788] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 139697] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 139888] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 140698] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 141993] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 142700] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 142893] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 143799] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 143895] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 144801] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 144896] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 145803] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 146496] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 146805] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[9 INFO main 146996] Scout.GotoCenter -> Scout.Query | return to random walk
[9 INFO main 146997] Scout.Query -> Scout.Query | return to random walk
