ID TIME pos
15 0.093 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 5.105 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 10.116 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 15.121 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 20.122 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 25.131 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 30.136 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 35.144 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 40.155 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 45.162 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 50.167 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 55.172 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 60.177 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 65.178 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 70.193 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 75.2 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 80.305 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 85.309 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 90.316 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 95.327 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 100.332 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 105.337 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 110.341 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 115.347 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 120.356 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 125.361 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 130.367 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 135.464 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 140.481 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 145.489 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 150.494 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 155.501 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 160.508 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 165.514 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 170.525 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 175.532 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 180.534 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 185.543 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 190.556 [0, 0] [-0.2547674020358321, 0.3940334880744533]
15 195.654 [-0.1834800000000001, 0.3857499999999998] [-0.2547674020358321, 0.3940334880744533]
15 200.672 [-0.18961666666666668, 0.38306666666666667] [-0.2547674020358321, 0.3940334880744533]
15 205.678 [-0.18961666666666668, 0.38306666666666667] [-0.2547674020358321, 0.3940334880744533]
15 210.781 [-0.15284750000000003, 0.3902499999999999] [-0.2547674020358321, 0.3940334880744533]
15 215.786 [-0.15445750000000003, 0.3894875] [-0.2547674020358321, 0.3940334880744533]
15 220.788 [-0.16091, 0.39015749999999993] [-0.2547674020358321, 0.3940334880744533]
15 225.79 [-0.15793249999999998, 0.3900199999999999] [-0.2547674020358321, 0.3940334880744533]
15 230.795 [-0.15781, 0.39005999999999985] [-0.2547674020358321, 0.3940334880744533]
15 235.807 [-0.14573999999999998, 0.39064] [-0.2547674020358321, 0.3940334880744533]
15 240.815 [-0.1456825, 0.3906449999999999] [-0.2547674020358321, 0.3940334880744533]
15 245.916 [-0.17001, 0.405188] [-0.2547674020358321, 0.3940334880744533]
15 250.923 [-0.16138400000000003, 0.4011359999999999] [-0.2547674020358321, 0.3940334880744533]
15 255.929 [-0.162366, 0.40085799999999994] [-0.2547674020358321, 0.3940334880744533]
15 260.938 [-0.16387857142857148, 0.41111714285714285] [-0.2547674020358321, 0.3940334880744533]
15 265.952 [-0.16826000000000002, 0.4168033333333334] [-0.2547674020358321, 0.3940334880744533]
15 270.953 [-0.23388951792755777, 0.4257273200175028] [-0.2547674020358321, 0.3940334880744533]
15 275.965 [-0.23341769974573962, 0.42576186547204825] [-0.2547674020358321, 0.3940334880744533]
15 280.966 [-0.232038724766928, 0.42722754334937757] [-0.2547674020358321, 0.3940334880744533]
15 285.967 [-0.23689455810026128, 0.42797004334937755] [-0.2547674020358321, 0.3940334880744533]
15 290.981 [-0.23737955810026126, 0.4283900433493775] [-0.2547674020358321, 0.3940334880744533]
15 295.984 [-0.23919039143359458, 0.42842421001604425] [-0.2547674020358321, 0.3940334880744533]
15 300.99 [-0.23926205810026127, 0.42843754334937767] [-0.2547674020358321, 0.3940334880744533]
15 305.997 [-0.2399345581002613, 0.42810504334937755] [-0.2547674020358321, 0.3940334880744533]
15 311.005 [-0.2347518997848566, 0.428486193860964] [-0.2547674020358321, 0.3940334880744533]
15 316.011 [-0.23476805363101041, 0.42847927078404086] [-0.2547674020358321, 0.3940334880744533]
15 321.015 [-0.23523651516947197, 0.4286608092455793] [-0.2547674020358321, 0.3940334880744533]
15 326.019 [-0.23529728440024122, 0.42866927078404093] [-0.2547674020358321, 0.3940334880744533]
15 331.026 [-0.23539266901562586, 0.42871311693788705] [-0.2547674020358321, 0.3940334880744533]
