ID TIME pos
7 0.098 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
7 5.109 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
7 10.117 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
7 15.12 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
7 20.127 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
7 25.132 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
7 30.14 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
7 35.147 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
7 40.152 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
7 45.163 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 50.165 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 55.171 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 60.181 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 65.184 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 70.193 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 75.196 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 80.205 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 85.214 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 90.22 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 95.231 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 100.333 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 105.341 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 110.346 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 115.347 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 120.354 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 125.36 [0.06540064772071164, 0.6487426966266275] [-0.0014482807622385608, 0.3194076610939437]
7 130.367 [0.08395564772071173, 0.5764176966266276] [-0.0014482807622385608, 0.3194076610939437]
7 135.373 [0.06297376514714115, 0.590601797751085] [-0.0014482807622385608, 0.3194076610939437]
7 140.38 [0.050777823860355786, 0.6134263483133138] [-0.0014482807622385608, 0.3194076610939437]
7 145.386 [0.05040532386035579, 0.6141513483133139] [-0.0014482807622385608, 0.3194076610939437]
7 150.393 [0.050420323860355776, 0.6140938483133138] [-0.0014482807622385608, 0.3194076610939437]
7 155.4 [0.04593625908828454, 0.6281030786506511] [-0.0014482807622385608, 0.3194076610939437]
7 160.406 [0.04593625908828454, 0.6280830786506509] [-0.0014482807622385608, 0.3194076610939437]
7 165.412 [0.04593825908828455, 0.628071078650651] [-0.0014482807622385608, 0.3194076610939437]
7 170.42 [0.03756589934877467, 0.6317436276076078] [-0.0014482807622385608, 0.3194076610939437]
7 175.426 [0.03736589934877469, 0.631566484750465] [-0.0014482807622385608, 0.3194076610939437]
7 180.437 [0.03773447077734619, 0.6274921990361794] [-0.0014482807622385608, 0.3194076610939437]
7 185.444 [0.03774875649163186, 0.6273721990361792] [-0.0014482807622385608, 0.3194076610939437]
7 190.448 [0.043953911930177836, 0.6205244241566568] [-0.0014482807622385608, 0.3194076610939437]
7 195.451 [0.04182681060460252, 0.6278672659170282] [-0.0014482807622385608, 0.3194076610939437]
7 200.458 [0.041795699493491455, 0.627945043694806] [-0.0014482807622385608, 0.3194076610939437]
7 205.466 [0.0400761295441423, 0.6336925393253254] [-0.0014482807622385608, 0.3194076610939437]
7 210.473 [0.04008012954414233, 0.6336895393253255] [-0.0014482807622385608, 0.3194076610939437]
7 215.481 [0.04014412954414235, 0.6335445393253254] [-0.0014482807622385608, 0.3194076610939437]
7 220.487 [0.04016312954414234, 0.6335925393253256] [-0.0014482807622385608, 0.3194076610939437]
