ID TIME pos
12 0.095 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 5.108 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 10.113 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 15.119 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 20.124 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 25.131 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 30.148 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 35.245 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 40.248 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 45.258 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 50.263 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 55.269 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 60.279 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 65.284 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 70.29 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 75.295 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 80.309 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 85.416 [0.4222999999999999, 0.4641799999999998] [0.4514688196983951, 0.4391248372732914]
12 90.418 [0.4222999999999999, 0.4641799999999998] [0.4514688196983951, 0.4391248372732914]
12 95.423 [0.4222999999999999, 0.4641799999999998] [0.4514688196983951, 0.4391248372732914]
12 100.426 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 105.435 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 110.531 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 115.553 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 120.655 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 125.656 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 130.661 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 135.671 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 140.676 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 145.683 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 150.699 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 155.8 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 160.805 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 165.809 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 170.814 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 175.827 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 180.932 [0.3405449999999999, 0.4326049999999999] [0.4514688196983951, 0.4391248372732914]
12 185.934 [0.35029749999999993, 0.435295] [0.4514688196983951, 0.4391248372732914]
12 190.944 [0.34391799999999995, 0.461124] [0.4514688196983951, 0.4391248372732914]
12 196.049 [0.3439119999999999, 0.461146] [0.4514688196983951, 0.4391248372732914]
12 201.053 [0.3490216666666666, 0.46517499999999995] [0.4514688196983951, 0.4391248372732914]
12 206.065 [0.3559771428571428, 0.46655714285714284] [0.4514688196983951, 0.4391248372732914]
