ID TIME pos
10 5.165 [0.3019989530025341, -0.4101108368971562] []
10 10.197 [0.3019989530025341, -0.4101108368971562] []
10 15.324 [0.3019989530025341, -0.4101108368971562] [(33039, -32021, 1674757523, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33039, -32021)]
10 29.78 [0.3019989530025341, -0.4101108368971562] [(33039, -32021, 1674757523, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33039, -32021)]
10 80.836 [0.3019989530025341, -0.4101108368971562] [(34140, -38179, 1674757523, 0, 10, 100000000000000000000, 60000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 34335, -42536)]
10 85.877 [0.3019989530025341, -0.4101108368971562] [(34140, -38179, 1674757523, 0, 10, 100000000000000000000, 60000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 34335, -42536)]
10 91.049 [0.3019989530025341, -0.4101108368971562] [(34140, -38179, 1674757523, 0, 10, 100000000000000000000, 60000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 34335, -42536)]
10 96.069 [0.3019989530025341, -0.4101108368971562] [(33625, -37606, 1674757523, 0, 12, 120000000000000000000, 70000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33670, -41767)]
10 101.166 [0.3019989530025341, -0.4101108368971562] [(33625, -37606, 1674757523, 0, 12, 120000000000000000000, 70000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33670, -41767)]
10 106.199 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 111.217 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 116.324 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 121.334 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 126.423 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 136.414 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 141.456 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 146.468 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 151.555 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 156.585 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 161.631 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 166.708 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
10 171.711 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 1, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400)]
10 176.867 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 1, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400)]
10 182.049 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 1, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400)]
10 187.106 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34120, -40464, 1674757696, 0, 1, 12500000000000000000, 12500000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34120, -40464)]
10 303.523 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34534, -42747, 1674757696, 0, 10, 110000000000000000000, 105000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34556, -42907)]
10 333.936 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34769, -42814, 1674757696, 0, 12, 127500000000000000000, 122500000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34797, -42954)]
10 355.917 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34769, -42814, 1674757696, 0, 12, 127500000000000000000, 122500000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34797, -42954)]
10 415.566 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 1, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618)]
10 452.258 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (46075, -42298, 1674757943, 0, 1, 12678571428571428571, 12678571428571428571, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 46075, -42298), (33823, -25771, 1674757945, 0, 1, 5178571428571428571, 5178571428571428571, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 33823, -25771)]
10 606.147 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42330, -41517, 1674757943, 0, 8, 77321428571428571425, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32452, -31757, 1674757945, 0, 12, 99285714285714285709, 47232142857142857140, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 31937, -35953)]
10 626.987 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42470, -41550, 1674757943, 0, 9, 79910714285714285710, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32427, -32323, 1674757945, 0, 13, 105624999999999999994, 47232142857142857140, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 31835, -36480)]
10 632.065 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42470, -41550, 1674757943, 0, 9, 79910714285714285710, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32427, -32323, 1674757945, 0, 13, 105624999999999999994, 47232142857142857140, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 31835, -36480)]
10 637.101 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42470, -41550, 1674757943, 0, 9, 79910714285714285710, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32427, -32323, 1674757945, 0, 13, 105624999999999999994, 47232142857142857140, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 31835, -36480)]
10 642.144 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42470, -41550, 1674757943, 0, 9, 79910714285714285710, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32427, -32323, 1674757945, 0, 13, 105624999999999999994, 47232142857142857140, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 31835, -36480)]
10 647.237 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42470, -41550, 1674757943, 0, 9, 79910714285714285710, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32427, -32323, 1674757945, 0, 13, 105624999999999999994, 47232142857142857140, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 31835, -36480)]
10 652.326 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42477, -41520, 1674757943, 0, 10, 82499999999999999995, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32427, -32323, 1674757945, 0, 13, 105624999999999999994, 47232142857142857140, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 31835, -36480)]
10 657.399 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42477, -41520, 1674757943, 0, 10, 82499999999999999995, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32684, -32598, 1674757945, 0, 14, 111964285714285714279, 53571428571428571425, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 32443, -36563)]
10 662.422 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42477, -41520, 1674757943, 0, 10, 82499999999999999995, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32684, -32598, 1674757945, 0, 14, 111964285714285714279, 53571428571428571425, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 32443, -36563)]
