ID TIME pos
10 0.097 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 5.109 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 10.118 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 15.119 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 20.128 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 25.134 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 30.14 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 35.148 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 40.152 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 45.16 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 50.164 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 55.175 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 60.177 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 65.189 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 70.196 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 75.199 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 80.204 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 85.213 [0, 0] [0.3019231251934492, 0.32744640200502934]
10 90.22 [0.3226300000000002, 0.3862899999999998] [0.3019231251934492, 0.32744640200502934]
10 95.23 [0.3226300000000002, 0.3862899999999998] [0.3019231251934492, 0.32744640200502934]
10 100.235 [0.3226300000000002, 0.3862899999999998] [0.3019231251934492, 0.32744640200502934]
10 105.237 [0.3153250000000001, 0.3942999999999999] [0.3019231251934492, 0.32744640200502934]
10 110.339 [0.31152499999999994, 0.3956575] [0.3019231251934492, 0.32744640200502934]
10 115.345 [0.307472, 0.383228] [0.3019231251934492, 0.32744640200502934]
10 120.358 [0.30634166666666673, 0.38134833333333334] [0.3019231251934492, 0.32744640200502934]
10 125.359 [0.3062666666666667, 0.3809449999999999] [0.3019231251934492, 0.32744640200502934]
10 130.366 [0.30626000000000003, 0.38090833333333324] [0.3019231251934492, 0.32744640200502934]
10 135.375 [0.30626000000000003, 0.38090833333333324] [0.3019231251934492, 0.32744640200502934]
10 140.382 [0.30545285714285714, 0.3864242857142856] [0.3019231251934492, 0.32744640200502934]
10 145.391 [0.3053528571428572, 0.3843485714285714] [0.3019231251934492, 0.32744640200502934]
10 150.392 [0.30554000000000003, 0.3836542857142856] [0.3019231251934492, 0.32744640200502934]
10 155.399 [0.3056371428571429, 0.38108999999999993] [0.3019231251934492, 0.32744640200502934]
10 160.408 [0.3057728571428572, 0.38112714285714283] [0.3019231251934492, 0.32744640200502934]
10 165.412 [0.30521, 0.3782366666666666] [0.3019231251934492, 0.32744640200502934]
10 170.419 [0.288129233010049, 0.3559466186318869] [0.3019231251934492, 0.32744640200502934]
10 175.424 [0.28972112091822644, 0.3583678351198972] [0.3019231251934492, 0.32744640200502934]
10 180.431 [0.28973203000913555, 0.35838601693807903] [0.3019231251934492, 0.32744640200502934]
10 185.437 [0.29255852750837424, 0.35848551552657243] [0.3019231251934492, 0.32744640200502934]
10 190.442 [0.2925651941750409, 0.35846134885990577] [0.3019231251934492, 0.32744640200502934]
10 195.453 [0.2929778715461916, 0.3600604758706822] [0.3019231251934492, 0.32744640200502934]
10 200.455 [0.29297710231542234, 0.3600604758706823] [0.3019231251934492, 0.32744640200502934]
10 205.462 [0.29297710231542234, 0.3600604758706823] [0.3019231251934492, 0.32744640200502934]
10 210.468 [0.2929801792384993, 0.36007201433222075] [0.3019231251934492, 0.32744640200502934]
10 215.477 [0.2929801792384993, 0.36007201433222075] [0.3019231251934492, 0.32744640200502934]
10 220.482 [0.2929801792384993, 0.36007201433222075] [0.3019231251934492, 0.32744640200502934]
10 225.49 [0.2928355638538839, 0.3598058604860669] [0.3019231251934492, 0.32744640200502934]
10 230.497 [0.2928032561615762, 0.35946201433222075] [0.3019231251934492, 0.32744640200502934]
10 235.505 [0.2927763330846532, 0.3588050912552977] [0.3019231251934492, 0.32744640200502934]
10 240.508 [0.29277479462311473, 0.35879816817837457] [0.3019231251934492, 0.32744640200502934]
10 245.515 [0.29277479462311473, 0.35879816817837457] [0.3019231251934492, 0.32744640200502934]
10 250.521 [0.29277479462311473, 0.35879816817837457] [0.3019231251934492, 0.32744640200502934]
10 255.529 [0.29277479462311473, 0.35879816817837457] [0.3019231251934492, 0.32744640200502934]
10 260.536 [0.29277479462311473, 0.35879816817837457] [0.3019231251934492, 0.32744640200502934]
10 265.546 [0.29277479462311473, 0.35879816817837457] [0.3019231251934492, 0.32744640200502934]
10 270.552 [0.29277479462311473, 0.35879816817837457] [0.3019231251934492, 0.32744640200502934]
10 275.558 [0.2929317177000378, 0.3585481681783746] [0.3019231251934492, 0.32744640200502934]
10 280.566 [0.2929317177000378, 0.3585481681783746] [0.3019231251934492, 0.32744640200502934]
10 285.568 [0.2929317177000378, 0.3585481681783746] [0.3019231251934492, 0.32744640200502934]
10 290.574 [0.2929317177000378, 0.3585481681783746] [0.3019231251934492, 0.32744640200502934]
10 295.588 [0.2929317177000378, 0.3585481681783746] [0.3019231251934492, 0.32744640200502934]
10 300.59 [0.2929855638538839, 0.3568143220245285] [0.3019231251934492, 0.32744640200502934]
10 305.596 [0.2929855638538839, 0.3568143220245285] [0.3019231251934492, 0.32744640200502934]
10 310.611 [0.29622325616157624, 0.3545112451014516] [0.3019231251934492, 0.32744640200502934]
10 315.71 [0.2958963330846532, 0.3545989374091439] [0.3019231251934492, 0.32744640200502934]
10 320.718 [0.296142486930807, 0.35421278356299] [0.3019231251934492, 0.32744640200502934]
10 325.729 [0.29614402539234547, 0.3542089374091439] [0.3019231251934492, 0.32744640200502934]
10 330.732 [0.29614402539234547, 0.3542089374091439] [0.3019231251934492, 0.32744640200502934]
10 335.734 [0.29614402539234547, 0.3542089374091439] [0.3019231251934492, 0.32744640200502934]
10 340.74 [0.2961455638538839, 0.35420662971683614] [0.3019231251934492, 0.32744640200502934]
