ID TIME FPS
15 0.109 0.11
15 0.196 0.09
15 0.296 0.1
15 0.4 0.1
15 0.496 0.1
15 0.604 0.11
15 0.697 0.09
15 0.796 0.1
15 0.897 0.1
15 0.997 0.1
15 1.097 0.1
15 1.197 0.1
15 1.298 0.1
15 1.397 0.1
15 1.499 0.1
15 1.597 0.1
15 1.697 0.1
15 1.797 0.1
15 1.898 0.1
15 1.998 0.1
15 2.102 0.1
15 2.199 0.1
15 2.298 0.1
15 2.399 0.1
15 2.498 0.1
15 2.605 0.11
15 2.7 0.09
15 2.798 0.1
15 2.9 0.1
15 2.999 0.1
15 3.099 0.1
15 3.2 0.1
15 3.299 0.1
15 3.399 0.1
15 3.499 0.1
15 3.608 0.11
15 3.708 0.1
15 3.801 0.09
15 3.9 0.1
15 4.007 0.11
15 4.1 0.09
15 4.2 0.1
15 4.301 0.1
15 4.4 0.1
15 4.503 0.1
15 4.601 0.1
15 4.702 0.1
15 4.801 0.1
15 4.911 0.11
15 5.001 0.09
15 5.102 0.1
15 5.202 0.1
15 5.301 0.1
15 5.409 0.11
15 5.503 0.09
15 5.602 0.1
15 5.712 0.11
15 5.808 0.1
15 5.904 0.1
15 6.004 0.1
15 6.103 0.1
15 6.204 0.1
15 6.303 0.1
15 6.404 0.1
15 6.508 0.1
15 6.604 0.1
15 6.704 0.1
15 6.804 0.1
15 6.913 0.11
15 7.005 0.09
15 7.104 0.1
15 7.213 0.11
15 7.311 0.1
15 7.406 0.1
15 7.505 0.1
15 7.605 0.1
15 7.705 0.1
15 7.807 0.1
15 7.905 0.1
15 8.015 0.11
15 8.106 0.09
15 8.206 0.1
15 8.307 0.1
15 8.406 0.1
15 8.514 0.11
15 8.608 0.09
15 8.707 0.1
15 8.817 0.11
15 8.909 0.09
15 9.007 0.1
15 9.107 0.1
15 9.208 0.1
15 9.316 0.11
15 9.409 0.09
15 9.508 0.1
15 9.617 0.11
15 9.715 0.1
15 9.809 0.09
15 9.916 0.11
15 10.01 0.09
15 10.109 0.1
15 10.223 0.11
15 10.31 0.09
15 10.409 0.1
15 10.517 0.11
15 10.61 0.09
15 10.71 0.1
15 10.81 0.1
15 10.915 0.11
15 11.011 0.1
15 11.11 0.1
15 11.211 0.1
15 11.31 0.1
15 11.411 0.1
15 11.51 0.1
15 11.611 0.1
15 11.71 0.1
15 11.812 0.1
15 11.911 0.1
15 12.019 0.11
15 12.113 0.09
15 12.212 0.1
15 12.311 0.1
15 12.412 0.1
15 12.511 0.1
15 12.622 0.11
15 12.714 0.09
15 12.812 0.1
15 12.92 0.11
15 13.013 0.09
15 13.112 0.1
15 13.223 0.11
15 13.314 0.09
15 13.412 0.1
15 13.514 0.1
15 13.613 0.1
15 13.713 0.1
15 13.813 0.1
15 13.913 0.1
15 14.014 0.1
15 14.114 0.1
15 14.213 0.1
15 14.323 0.11
15 14.416 0.09
15 14.514 0.1
15 14.623 0.11
15 14.716 0.09
15 14.814 0.1
15 14.915 0.1
15 15.014 0.1
15 15.119 0.1
15 15.216 0.1
15 15.316 0.1
15 15.415 0.1
15 15.515 0.1
15 15.616 0.1
15 15.715 0.1
15 15.824 0.11
15 15.918 0.09
15 16.015 0.1
15 16.127 0.11
15 16.216 0.09
15 16.316 0.1
15 16.416 0.1
15 16.516 0.1
15 16.617 0.1
15 16.716 0.1
15 16.829 0.11
15 16.917 0.09
15 17.017 0.1
15 17.117 0.1
15 17.217 0.1
15 17.317 0.1
15 17.417 0.1
15 17.518 0.1
15 17.617 0.1
15 17.718 0.1
15 17.818 0.1
15 17.919 0.1
15 18.018 0.1
15 18.118 0.1
15 18.218 0.1
15 18.32 0.1
15 18.42 0.1
15 18.519 0.1
15 18.62 0.1
15 18.719 0.1
15 18.82 0.1
15 18.919 0.1
15 19.02 0.1
15 19.119 0.1
15 19.221 0.1
15 19.32 0.1
15 19.426 0.11
15 19.522 0.1
15 19.62 0.1
15 19.733 0.11
15 19.823 0.09
15 19.92 0.1
15 20.021 0.1
15 20.121 0.1
15 20.22 0.1
15 20.324 0.1
15 20.421 0.1
15 20.529 0.11
15 20.622 0.09
15 20.721 0.1
15 20.822 0.1
15 20.922 0.1
15 21.023 0.1
15 21.122 0.1
15 21.229 0.11
15 21.324 0.09
15 21.422 0.1
15 21.522 0.1
15 21.623 0.1
15 21.723 0.1
15 21.825 0.1
15 21.923 0.1
15 22.032 0.11
15 22.135 0.1
15 22.225 0.09
15 22.323 0.1
15 22.424 0.1
15 22.524 0.1
15 22.629 0.11
15 22.726 0.1
15 22.824 0.1
15 22.932 0.11
15 23.024 0.09
15 23.124 0.1
15 23.229 0.11
15 23.337 0.11
15 23.427 0.09
15 23.526 0.1
15 23.636 0.11
15 23.727 0.09
15 23.825 0.1
15 23.925 0.1
15 24.026 0.1
15 24.132 0.11
15 24.227 0.1
15 24.326 0.1
15 24.438 0.11
15 24.527 0.09
15 24.628 0.1
15 24.738 0.11
15 24.827 0.09
15 24.927 0.1
15 25.029 0.1
15 25.127 0.1
15 25.241 0.11
15 25.329 0.09
15 25.428 0.1
15 25.533 0.1
15 25.629 0.1
15 25.728 0.1
15 25.829 0.1
15 25.928 0.1
15 26.028 0.1
15 26.128 0.1
15 26.229 0.1
15 26.328 0.1
15 26.44 0.11
15 26.529 0.09
15 26.629 0.1
15 26.73 0.1
15 26.829 0.1
15 26.929 0.1
15 27.029 0.1
15 27.131 0.1
15 27.229 0.1
15 27.343 0.11
15 27.429 0.09
15 27.53 0.1
15 27.631 0.1
15 27.73 0.1
15 27.844 0.11
15 27.933 0.09
15 28.03 0.1
15 28.142 0.11
15 28.232 0.09
15 28.333 0.1
15 28.43 0.1
15 28.544 0.11
15 28.632 0.09
15 28.731 0.1
15 28.831 0.1
15 28.938 0.11
15 29.032 0.09
15 29.131 0.1
15 29.233 0.1
15 29.331 0.1
15 29.433 0.1
15 29.531 0.1
15 29.643 0.11
15 29.733 0.09
15 29.831 0.1
15 29.944 0.11
15 30.033 0.09
15 30.132 0.1
15 30.232 0.1
15 30.332 0.1
15 30.434 0.1
15 30.533 0.1
15 30.635 0.1
15 30.733 0.1
15 30.834 0.1
15 30.933 0.1
15 31.043 0.11
15 31.135 0.09
15 31.233 0.1
15 31.335 0.1
15 31.435 0.1
15 31.533 0.1
15 31.641 0.11
15 31.737 0.1
15 31.834 0.1
15 31.946 0.11
15 32.036 0.09
15 32.134 0.1
15 32.246 0.11
15 32.335 0.09
15 32.435 0.1
15 32.535 0.1
15 32.635 0.1
15 32.735 0.1
15 32.836 0.1
15 32.935 0.1
15 33.035 0.1
15 33.136 0.1
15 33.238 0.1
15 33.336 0.1
15 33.449 0.11
15 33.538 0.09
15 33.636 0.1
15 33.748 0.11
15 33.85 0.1
15 33.938 0.09
15 34.037 0.1
15 34.14 0.1
15 34.237 0.1
15 34.349 0.11
15 34.439 0.09
15 34.537 0.1
15 34.649 0.11
15 34.738 0.09
15 34.838 0.1
15 34.938 0.1
15 35.038 0.1
15 35.14 0.1
15 35.238 0.1
15 35.339 0.1
15 35.439 0.1
15 35.541 0.1
15 35.64 0.1
15 35.741 0.1
15 35.839 0.1
15 35.942 0.1
15 36.04 0.1
15 36.154 0.11
15 36.241 0.09
15 36.34 0.1
15 36.44 0.1
15 36.541 0.1
15 36.642 0.1
15 36.741 0.1
15 36.842 0.1
15 36.941 0.1
15 37.043 0.1
15 37.141 0.1
15 37.254 0.11
15 37.353 0.1
15 37.443 0.09
15 37.541 0.1
15 37.654 0.11
15 37.744 0.09
15 37.842 0.1
15 37.944 0.1
15 38.042 0.1
15 38.151 0.11
15 38.244 0.09
15 38.343 0.1
15 38.443 0.1
15 38.544 0.1
15 38.644 0.1
15 38.743 0.1
15 38.844 0.1
15 38.944 0.1
15 39.044 0.1
15 39.144 0.1
15 39.244 0.1
15 39.344 0.1
15 39.446 0.1
15 39.544 0.1
15 39.644 0.1
15 39.744 0.1
15 39.845 0.1
15 39.944 0.1
15 40.046 0.1
15 40.146 0.1
15 40.255 0.11
15 40.347 0.09
15 40.445 0.1
15 40.557 0.11
15 40.645 0.09
15 40.746 0.1
15 40.846 0.1
15 40.945 0.1
15 41.045 0.1
15 41.147 0.1
15 41.245 0.1
15 41.353 0.11
15 41.448 0.1
15 41.545 0.1
15 41.653 0.11
15 41.746 0.09
15 41.846 0.1
15 41.957 0.11
15 42.048 0.09
15 42.147 0.1
15 42.257 0.11
15 42.349 0.09
15 42.447 0.1
15 42.552 0.1
15 42.649 0.1
15 42.747 0.1
15 42.858 0.11
15 42.951 0.09
15 43.048 0.1
15 43.159 0.11
15 43.249 0.09
15 43.349 0.1
15 43.448 0.1
15 43.55 0.1
15 43.648 0.1
15 43.76 0.11
15 43.852 0.09
15 43.948 0.1
15 44.061 0.11
15 44.151 0.09
15 44.249 0.1
15 44.361 0.11
15 44.452 0.09
15 44.55 0.1
15 44.661 0.11
15 44.752 0.09
15 44.851 0.1
15 44.95 0.1
15 45.052 0.1
15 45.15 0.1
15 45.262 0.11
15 45.355 0.09
15 45.452 0.1
15 45.55 0.1
15 45.656 0.11
15 45.752 0.1
15 45.851 0.1
15 45.952 0.1
15 46.051 0.1
15 46.153 0.1
15 46.251 0.1
15 46.359 0.11
15 46.451 0.09
15 46.552 0.1
15 46.662 0.11
15 46.752 0.09
15 46.851 0.1
15 46.952 0.1
15 47.052 0.1
15 47.154 0.1
15 47.252 0.1
15 47.363 0.11
15 47.455 0.09
15 47.552 0.1
15 47.663 0.11
15 47.755 0.09
15 47.853 0.1
15 47.954 0.1
15 48.053 0.1
15 48.154 0.1
15 48.256 0.1
15 48.354 0.1
15 48.469 0.12
