ID TIME pos
8 0.098 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 5.108 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 10.112 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 15.12 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 20.128 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 25.132 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 30.141 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 35.147 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 40.156 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 45.16 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 50.164 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 55.17 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 60.177 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 65.184 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 70.193 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 75.2 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 80.208 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 85.212 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 90.219 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 95.228 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 100.234 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 105.243 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 110.34 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 115.347 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 120.358 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 125.364 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 130.374 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 135.377 [-0.28067, -0.46625000000000005] [-0.3627042145495745, -0.3886294839370129]
8 140.384 [-0.28067, -0.46625000000000005] [-0.3627042145495745, -0.3886294839370129]
8 145.386 [-0.27161749999999996, -0.46882499999999994] [-0.3627042145495745, -0.3886294839370129]
8 150.392 [-0.265302, -0.46639800000000003] [-0.3627042145495745, -0.3886294839370129]
8 155.397 [-0.27717597601473104, -0.48440009748927376] [-0.3627042145495745, -0.3886294839370129]
8 160.408 [-0.27708889164707706, -0.4796064345376537] [-0.3627042145495745, -0.3886294839370129]
8 165.411 [-0.2767516189198044, -0.47984552544674464] [-0.3627042145495745, -0.3886294839370129]
8 170.418 [-0.2768179825561679, -0.47992734362856276] [-0.3627042145495745, -0.3886294839370129]
8 175.425 [-0.27669161891980437, -0.4805418890831082] [-0.3627042145495745, -0.3886294839370129]
8 180.431 [-0.27668889164707716, -0.48054643453765367] [-0.3627042145495745, -0.3886294839370129]
8 185.436 [-0.27670980073798623, -0.4805755254467446] [-0.3627042145495745, -0.3886294839370129]
8 190.442 [-0.27669889164707717, -0.4805346163558355] [-0.3627042145495745, -0.3886294839370129]
8 195.453 [-0.27669889164707717, -0.4805346163558355] [-0.3627042145495745, -0.3886294839370129]
8 200.454 [-0.27655161891980445, -0.4806209799921991] [-0.3627042145495745, -0.3886294839370129]
