ID TIME pos
10 5.24 [-0.43065594410146496, 0.284181461927681] []
10 10.263 [-0.43065594410146496, 0.284181461927681] []
10 15.317 [-0.43065594410146496, 0.284181461927681] []
10 20.427 [-0.43065594410146496, 0.284181461927681] []
10 25.464 [-0.43065594410146496, 0.284181461927681] []
10 30.511 [-0.43065594410146496, 0.284181461927681] []
10 35.574 [-0.43065594410146496, 0.284181461927681] []
10 40.661 [-0.43065594410146496, 0.284181461927681] [(35627, 41573, 1676593228, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573)]
10 91.236 [-0.43065594410146496, 0.284181461927681] [(35766, 41855, 1676593228, 0, 4, 40000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593247, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195)]
10 157.334 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40200, -35621, 1676593247, 0, 4, 40555555555555555000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41062, 29045, 1676593322, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41062, 29045)]
10 193.533 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40183, -36101, 1676593247, 0, 8, 82777777777777775000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-37346, 33589, 1676593322, 0, 2, 20555555555555555000, 20555555555555555000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -37346, 33589)]
10 219.003 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41903, 29014, 1676593322, 0, 3, 31666666666666665000, 31666666666666665000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41903, 29014)]
10 234.105 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-43578, 28366, 1676593322, 0, 4, 42777777777777775000, 42777777777777775000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -43578, 28366)]
10 277.482 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593466, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-45632, 25305, 1676593466, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -45632, 25305)]
10 287.605 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593478, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-45383, 29061, 1676593466, 0, 2, 21111111111111110000, 21111111111111110000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -45383, 29061)]
10 292.613 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593482, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-48941, 32360, 1676593466, 0, 3, 32222222222222220000, 32222222222222220000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -48941, 32360)]
10 400.373 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593590, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593590, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593590, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-45833, 39867, 1676593590, 0, 1, 11111111111111110000, 11111111111111110000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -45833, 39867)]
10 451.131 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593638, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593638, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593638, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593638, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (35627, 41573, 1676593600, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033)]
10 475.712 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593662, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593662, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593662, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593662, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (34893, 41328, 1676593600, 0, 3, 23678075396825397000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-44844, 42588, 1676593648, 0, 2, 22986111111111113000, 22986111111111113000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44844, 42588)]
10 520.185 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593712, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593712, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593712, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593712, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (35106, 41658, 1676593600, 2, 9, 99169146825396827000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-44943, 38841, 1676593648, 0, 3, 34756944444444447000, 34756944444444447000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44943, 38841)]
10 525.404 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593712, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593712, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593712, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593712, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (35106, 41658, 1676593600, 2, 9, 99169146825396827000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-44943, 38841, 1676593648, 0, 3, 34756944444444447000, 34756944444444447000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44943, 38841)]
10 530.422 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593712, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593712, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593712, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593712, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (35106, 41658, 1676593600, 2, 9, 99169146825396827000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-44943, 38841, 1676593648, 0, 3, 34756944444444447000, 34756944444444447000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44943, 38841)]
10 535.53 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593712, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593712, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593712, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593712, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (35106, 41658, 1676593600, 2, 9, 99169146825396827000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-44943, 38841, 1676593648, 0, 3, 34756944444444447000, 34756944444444447000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44943, 38841)]
10 540.577 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593712, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593712, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593712, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593712, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (35106, 41658, 1676593600, 2, 9, 99169146825396827000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-44943, 38841, 1676593648, 0, 3, 34756944444444447000, 34756944444444447000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44943, 38841)]
10 545.637 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593738, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593738, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593738, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593738, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (35106, 41658, 1676593600, 2, 9, 99169146825396827000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-44943, 38841, 1676593648, 0, 3, 34756944444444447000, 34756944444444447000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44943, 38841)]
10 550.657 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593742, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593742, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593742, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593742, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (35106, 41658, 1676593600, 2, 9, 99169146825396827000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-45048, 36322, 1676593648, 0, 4, 44756944444444447000, 44756944444444447000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -45048, 36322)]
10 555.724 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593746, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593746, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593746, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593746, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (35106, 41658, 1676593600, 2, 9, 99169146825396827000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-46009, 34232, 1676593648, 0, 6, 63608630952380955000, 63608630952380955000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -46009, 34232)]
10 560.761 [-0.43065594410146496, 0.284181461927681] [(35328, 41733, 1676593228, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40243, -36243, 1676593247, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-38887, 30195, 1676593279, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -38887, 30195), (-41146, 28538, 1676593746, 1, 9, 97222222222222215000, 97222222222222215000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -41146, 28538), (-44117, 33957, 1676593746, 1, 9, 96111111111111105000, 96111111111111105000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, -44117, 33957), (-44474, 27976, 1676593746, 1, 9, 97777777777777770000, 87222222222222215000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -44081, 28486), (-43106, 32306, 1676593746, 1, 9, 95243055555555555000, 71701388888888887000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -42462, 30043), (35106, 41658, 1676593600, 2, 9, 99169146825396827000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 35627, 41573), (-40215, -36033, 1676593606, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -40215, -36033), (-46009, 34232, 1676593648, 0, 6, 63608630952380955000, 63608630952380955000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -46009, 34232)]
