ID TIME VOTE
15 71.978 2603305
15 156.959 2966417
15 161.928 2942238
15 200.063 2760115
15 205.903 2713068
15 224.927 2870129
15 250.003 2755813
15 653.943 2672261
15 657.944 2666959
15 741.019 2834245
15 837.976 2831034
15 885.983 2863219
15 1094.023 2891791
15 1098.133 2898512
15 1295.042 2856176
15 1298.104 2862595
15 1385.992 2859243
15 1631.06 2904438
15 1728.055 2876271
15 1734.143 2865092
15 1802.122 2887847
15 2016.115 2784682
15 2021.12 2786105
15 2110.135 2796306
15 2114.121 2791689
15 2166.093 2802094
15 2446.146 2762096
15 2532.218 2741972
15 2539.163 2736733
15 2550.196 2736494
15 2606.201 2764889
15 2635.12 2755462
15 2733.231 2757337
15 2849.232 2754081
15 2886.226 2730482
15 2924.301 2719752
15 2930.244 2719228
15 2984.29 2711583
15 3061.269 2686893
15 3085.231 2678436
15 3098.233 2682903
15 3225.216 2624503
15 3233.271 2617419
15 3279.219 2627329
15 3405.265 2606283
15 3409.322 2607027
15 3424.348 2613752
15 3479.271 2624937
15 3588.237 2596044
15 3595.223 2595500
15 3672.378 2581181
15 3790.262 2544519
15 3875.253 2551418
15 3893.386 2547804
15 4014.292 2549204
15 4020.433 2550563
15 4048.366 2548780
15 4059.283 2542215
15 4130.513 2536211
15 4140.308 2530872
15 4271.425 2516983
15 4323.336 2510075
15 4336.358 2507696
15 4377.633 2499336
15 4387.373 2500992
15 4434.341 2506878
15 4450.396 2507826
15 4546.455 2523251
15 4606.377 2527050
15 4657.406 2537322
15 4705.339 2549538
15 4715.449 2548525
15 4758.434 2559995
15 4765.499 2562340
15 4790.436 2567747
15 4907.485 2553757
15 4914.412 2554585
15 5051.573 2577183
15 5094.45 2576809
15 5180.418 2606531
15 5183.498 2608379
15 5199.475 2600534
15 5330.451 2612783
15 5334.531 2612402
15 5349.438 2605610
15 5353.537 2605237
15 5367.553 2609047
15 5383.472 2609842
15 5387.453 2610309
15 5428.489 2603054
15 5544.517 2605265
15 5666.548 2602620
15 5724.441 2614441
15 5779.519 2608543
15 5977.49 2606733
15 5990.511 2606274
15 6039.596 2602654
15 6073.574 2610255
15 6087.56 2607886
15 6153.516 2607524
15 6158.509 2611714
15 6215.624 2600936
15 6223.511 2598745
15 6263.523 2593540
15 6311.55 2588295
15 6316.545 2586143
15 6529.616 2572106
15 6541.544 2575324
15 6586.624 2574842
15 6652.579 2574331
15 6685.622 2570915
15 6712.608 2565187
15 6717.634 2570146
15 6752.659 2561113
15 6756.653 2563247
15 6851.641 2562799
15 6955.631 2571175
15 6960.662 2572402
15 6985.625 2577410
15 6989.666 2576952
15 7033.623 2575656
15 7184.636 2551620
15 7191.673 2552384
15 7221.713 2550746
15 7291.663 2542829
15 7319.642 2539269
15 7338.67 2538357
15 7367.648 2543782
15 7518.738 2522631
15 7524.754 2520271
15 7570.714 2513955
15 7574.761 2515111
15 7615.753 2502697
15 7711.766 2507234
15 7731.736 2508733
15 7820.721 2520090
15 7824.742 2520456
15 7885.741 2527763
15 7920.796 2528739
15 7943.705 2527005
15 7947.833 2529759
15 8055.763 2534651
15 8068.748 2535872
15 8082.77 2532901
15 8098.747 2534470
15 8113.77 2530613
15 8186.777 2532131
15 8190.865 2530496
15 8246.75 2528149
15 8294.8 2519844
15 8392.819 2532749
15 8429.761 2539920
15 8433.808 2543040
15 8437.819 2541977
15 8461.736 2536644
15 8477.855 2533116
15 8498.805 2533033
15 8556.83 2521299
15 8799.848 2516204
15 8845.791 2519776
15 8851.909 2518269
15 8873.871 2515737
15 8884.904 2512241
15 8916.829 2505274
15 8980.921 2500490
15 8998.963 2499020
15 9061.877 2495626
15 9064.915 2494656
15 9120.856 2487128
15 9170.947 2491045
15 9175.935 2490089
15 9321.884 2484286
15 9357.856 2489204
15 9379.84 2494381
15 9444.049 2498139
15 9449.929 2497985
15 9480.856 2498456
15 9497.86 2496917
15 9501.984 2495533
15 9591.936 2484292
15 9595.918 2488416
15 9622.862 2486172
15 9763.907 2492367
15 9769.935 2491472
15 9811.906 2488530
15 9856.065 2489915
15 9861.04 2488737
