ID TIME #BLOCKS
15 3.996 2
15 16.964 1
15 56.963 1
15 66.975 2
15 151.875 3
15 157.017 1
15 192.987 5
15 201.966 1
15 220.974 1
15 247.083 1
15 271.928 1
15 364.075 1
15 387.075 1
15 404.969 1
15 538.021 5
15 647.041 4
15 654.014 1
15 734.011 5
15 830.039 4
15 881.03 2
15 926.06 1
15 932.067 4
15 1088.066 4
15 1095.087 1
15 1111.042 5
15 1119.094 1
15 1131.077 1
15 1287.096 6
15 1295.092 1
15 1381.085 2
15 1515.128 7
15 1608.13 2
15 1620.137 3
15 1627.151 1
15 1719.105 5
15 1731.116 1
15 1798.141 1
15 1828.145 2
15 1834.159 1
15 1961.204 2
15 2011.05 4
15 2017.145 1
15 2104.137 3
15 2110.183 1
15 2162.219 1
15 2296.21 1
15 2325.178 4
15 2349.198 5
15 2356.201 1
15 2424.187 1
15 2441.199 1
15 2524.295 6
15 2534.275 2
15 2546.239 1
15 2603.217 1
15 2607.233 1
15 2628.235 4
15 2728.271 2
15 2739.189 1
15 2744.247 2
15 2832.242 4
15 2846.254 1
15 2881.28 1
15 2920.262 1
15 2926.267 1
15 2981.242 2
15 2998.291 2
15 3030.255 1
15 3057.267 1
15 3081.258 1
15 3093.284 1
15 3220.281 1
15 3226.278 4
15 3274.311 2
15 3398.325 4
15 3406.239 1
15 3422.21 1
15 3474.341 1
15 3580.337 6
15 3589.338 1
15 3669.334 1
15 3680.325 1
15 3705.33 3
15 3746.34 1
15 3750.339 1
15 3785.308 2
15 3859.398 3
15 3871.385 1
15 3890.366 1
15 4006.377 5
15 4017.375 1
15 4037.389 1
15 4044.399 1
15 4056.394 1
15 4090.407 2
15 4127.394 1
15 4136.403 1
15 4196.391 2
15 4221.353 1
15 4252.359 1
15 4268.376 1
15 4318.411 2
15 4333.387 1
15 4373.514 1
15 4382.432 1
15 4427.423 3
15 4446.408 1
15 4462.535 1
15 4542.434 2
15 4602.416 1
15 4649.52 2
15 4653.458 1
15 4701.415 1
15 4712.452 1
15 4753.437 2
15 4762.411 1
15 4786.453 1
15 4833.465 1
15 4903.478 1
15 4909.478 1
15 5046.521 3
15 5091.631 1
15 5131.465 3
15 5174.461 3
15 5181.39 1
15 5196.573 1
15 5283.495 1
15 5295.486 1
15 5324.532 3
15 5330.501 1
15 5345.51 1
15 5350.543 1
15 5363.53 2
15 5380.493 1
15 5384.518 1
15 5422.54 3
15 5538.545 3
15 5662.569 2
15 5702.546 7
15 5711.566 1
15 5720.537 1
15 5776.572 1
15 5835.548 2
15 5922.563 1
15 5971.602 4
15 5985.559 2
15 6035.738 1
15 6069.594 1
15 6083.556 1
15 6147.608 2
15 6153.624 1
15 6185.615 2
15 6191.622 1
15 6211.597 2
15 6219.601 1
15 6259.619 1
15 6305.619 3
15 6311.619 1
15 6395.739 4
15 6437.634 2
15 6525.642 2
15 6537.638 1
15 6563.658 1
15 6582.643 1
15 6647.669 1
15 6681.65 1
15 6705.665 5
15 6713.647 1
15 6747.705 2
15 6753.686 1
15 6845.662 3
15 6949.709 3
15 6956.681 2
15 6978.676 4
15 6986.689 1
15 7028.694 1
15 7040.687 1
15 7178.804 2
15 7184.711 4
15 7218.762 1
15 7284.693 2
15 7314.705 1
15 7334.714 1
15 7363.717 1
15 7511.753 4
15 7520.755 1
15 7562.758 3
15 7570.742 1
15 7610.749 1
15 7706.762 2
15 7727.783 1
15 7737.755 1
15 7814.805 2
15 7821.713 1
15 7880.795 2
15 7916.797 1
15 7938.789 2
15 7944.811 1
15 8049.804 4
15 8063.768 1
15 8077.795 1
15 8093.802 1
15 8109.842 1
15 8182.826 2
15 8187.844 1
15 8240.824 3
15 8289.824 2
15 8388.82 1
15 8424.841 2
15 8429.856 1
15 8434.804 1
15 8457.857 1
15 8474.842 1
15 8494.852 1
15 8551.867 1
15 8584.835 2
15 8613.884 1
15 8647.866 1
15 8791.894 4
15 8840.896 2
15 8848.906 1
15 8869.92 2
15 8881.887 1
15 8910.918 2
15 8924.989 1
15 8976.901 1
15 8994.913 1
15 9056.917 2
15 9062.028 1
15 9115.93 1
15 9165.929 3
15 9172.942 1
15 9316.95 2
15 9350.958 4
15 9372.946 2
15 9439.965 2
15 9446.015 1
15 9478.052 1
15 9491.974 2
15 9498.976 1
15 9550.947 3
15 9555.967 1
15 9588.01 2
15 9592.893 1
15 9618.935 1
15 9650.959 1
15 9692.004 1
15 9730.887 1
15 9758.952 2
15 9765.006 1
15 9807.951 1
15 9849.999 4
15 9857.989 1
15 9867.032 1
15 9946.987 1
