ID TIME pos
4 0.099 [0, 0] [-0.4151936453729273, 0.22974086911812752]
4 5.108 [0, 0] [-0.4151936453729273, 0.22974086911812752]
4 10.113 [0, 0] [-0.4151936453729273, 0.22974086911812752]
4 15.12 [0, 0] [-0.4151936453729273, 0.22974086911812752]
4 20.126 [-0.93899, -0.036720000000000086] [-0.4151936453729273, 0.22974086911812752]
4 25.133 [-0.93899, -0.036720000000000086] [-0.4151936453729273, 0.22974086911812752]
4 30.14 [-0.93899, -0.036720000000000086] [-0.4151936453729273, 0.22974086911812752]
4 35.147 [-0.93899, -0.036720000000000086] [-0.4151936453729273, 0.22974086911812752]
4 40.154 [-0.93899, -0.036720000000000086] [-0.4151936453729273, 0.22974086911812752]
4 45.159 [-0.7688200000000001, 0.04836000000000018] [-0.4151936453729273, 0.22974086911812752]
4 50.167 [-0.72627, 0.06963000000000008] [-0.4151936453729273, 0.22974086911812752]
4 55.173 [-0.72627, 0.06963000000000008] [-0.4151936453729273, 0.22974086911812752]
4 60.176 [-0.7382, 0.1775] [-0.4151936453729273, 0.22974086911812752]
4 65.185 [-0.7382, 0.1775] [-0.4151936453729273, 0.22974086911812752]
4 70.192 [-0.7382, 0.1775] [-0.4151936453729273, 0.22974086911812752]
4 75.198 [-0.7382, 0.1775] [-0.4151936453729273, 0.22974086911812752]
4 80.203 [-0.7382, 0.1775] [-0.4151936453729273, 0.22974086911812752]
4 85.209 [-0.6733183333333331, 0.18167333333333335] [-0.4151936453729273, 0.22974086911812752]
4 90.216 [-0.663507142857143, 0.18650285714285714] [-0.4151936453729273, 0.22974086911812752]
4 95.225 [-0.65765875, 0.1858975] [-0.4151936453729273, 0.22974086911812752]
4 100.231 [-0.656145, 0.18656125] [-0.4151936453729273, 0.22974086911812752]
4 105.235 [-0.6561125000000001, 0.18657374999999998] [-0.4151936453729273, 0.22974086911812752]
4 110.239 [-0.649535, 0.18700375000000002] [-0.4151936453729273, 0.22974086911812752]
4 115.246 [-0.6486000000000001, 0.18972375000000002] [-0.4151936453729273, 0.22974086911812752]
4 120.252 [-0.6285890000000001, 0.18719900000000003] [-0.4151936453729273, 0.22974086911812752]
4 125.257 [-0.6238490909090909, 0.18623545454545454] [-0.4151936453729273, 0.22974086911812752]
4 130.265 [-0.6235063636363637, 0.18623454545454549] [-0.4151936453729273, 0.22974086911812752]
4 135.274 [-0.6232127272727271, 0.1862472727272727] [-0.4151936453729273, 0.22974086911812752]
4 140.279 [-0.6226554545454543, 0.1861790909090909] [-0.4151936453729273, 0.22974086911812752]
4 145.286 [-0.6222545454545455, 0.18619545454545455] [-0.4151936453729273, 0.22974086911812752]
4 150.29 [-0.6174116666666666, 0.18904416666666668] [-0.4151936453729273, 0.22974086911812752]
4 155.298 [-0.6159924999999999, 0.18921166666666667] [-0.4151936453729273, 0.22974086911812752]
4 160.304 [-0.6159749999999998, 0.189105] [-0.4151936453729273, 0.22974086911812752]
4 165.31 [-0.6126066666666667, 0.18842666666666671] [-0.4151936453729273, 0.22974086911812752]
4 170.317 [-0.6088333333333332, 0.188845] [-0.4151936453729273, 0.22974086911812752]
4 175.324 [-0.6080958333333334, 0.18887500000000002] [-0.4151936453729273, 0.22974086911812752]
4 180.328 [-0.6074916666666668, 0.18883750000000002] [-0.4151936453729273, 0.22974086911812752]
4 185.337 [-0.607355, 0.1888291666666667] [-0.4151936453729273, 0.22974086911812752]
4 190.344 [-0.6070383333333332, 0.18884416666666667] [-0.4151936453729273, 0.22974086911812752]
4 195.35 [-0.6070058333333334, 0.18884583333333335] [-0.4151936453729273, 0.22974086911812752]
4 200.354 [-0.60671, 0.1888725] [-0.4151936453729273, 0.22974086911812752]
4 205.363 [-0.6066949999999999, 0.1888775] [-0.4151936453729273, 0.22974086911812752]
4 210.37 [-0.6050924999999999, 0.18857] [-0.4151936453729273, 0.22974086911812752]
4 215.376 [-0.6050783333333333, 0.18856749999999997] [-0.4151936453729273, 0.22974086911812752]
4 220.383 [-0.6064933333333332, 0.18866916666666664] [-0.4151936453729273, 0.22974086911812752]
4 225.389 [-0.6064933333333332, 0.18866916666666664] [-0.4151936453729273, 0.22974086911812752]
4 230.397 [-0.6064933333333332, 0.18866916666666664] [-0.4151936453729273, 0.22974086911812752]
4 235.405 [-0.6064933333333332, 0.18866916666666664] [-0.4151936453729273, 0.22974086911812752]
4 240.411 [-0.6062333333333333, 0.18873749999999997] [-0.4151936453729273, 0.22974086911812752]
4 245.417 [-0.6062333333333333, 0.18873749999999997] [-0.4151936453729273, 0.22974086911812752]
4 250.423 [-0.5918503890845694, 0.19723231755228038] [-0.4151936453729273, 0.22974086911812752]
4 255.43 [-0.5822003890845695, 0.206707702167665] [-0.4151936453729273, 0.22974086911812752]
4 260.435 [-0.5795411583153387, 0.20727924062920344] [-0.4151936453729273, 0.22974086911812752]
4 265.442 [-0.5786750044691847, 0.20748077909074192] [-0.4151936453729273, 0.22974086911812752]
4 270.449 [-0.5786257736999539, 0.20751924062920343] [-0.4151936453729273, 0.22974086911812752]
4 275.455 [-0.5786103890845694, 0.20751770216766496] [-0.4151936453729273, 0.22974086911812752]
4 280.464 [-0.5786103890845694, 0.20751770216766496] [-0.4151936453729273, 0.22974086911812752]
4 285.469 [-0.5786103890845694, 0.20751770216766496] [-0.4151936453729273, 0.22974086911812752]
4 290.476 [-0.5786103890845694, 0.20751770216766496] [-0.4151936453729273, 0.22974086911812752]
4 295.483 [-0.5771842352384156, 0.20802154832151112] [-0.4151936453729273, 0.22974086911812752]
4 300.491 [-0.5771842352384156, 0.20802154832151112] [-0.4151936453729273, 0.22974086911812752]
4 305.493 [-0.5765619275461079, 0.20827616370612653] [-0.4151936453729273, 0.22974086911812752]
4 310.503 [-0.576621927546108, 0.2082853944753573] [-0.4151936453729273, 0.22974086911812752]
4 315.511 [-0.5766226967768772, 0.2082853944753573] [-0.4151936453729273, 0.22974086911812752]
4 320.518 [-0.5714210755785288, 0.21205000915568892] [-0.4151936453729273, 0.22974086911812752]
4 325.525 [-0.5688260755785288, 0.2123014377271175] [-0.4151936453729273, 0.22974086911812752]
4 330.531 [-0.5688210755785288, 0.21230429486997465] [-0.4151936453729273, 0.22974086911812752]
4 335.538 [-0.5688210755785288, 0.21230429486997465] [-0.4151936453729273, 0.22974086911812752]
4 340.546 [-0.5684539327213859, 0.21250429486997466] [-0.4151936453729273, 0.22974086911812752]
4 345.552 [-0.5684539327213859, 0.21250429486997466] [-0.4151936453729273, 0.22974086911812752]
4 350.558 [-0.5684539327213859, 0.21250429486997466] [-0.4151936453729273, 0.22974086911812752]
4 355.566 [-0.5684539327213859, 0.21250429486997466] [-0.4151936453729273, 0.22974086911812752]
4 360.573 [-0.5682696470071001, 0.21264358058426036] [-0.4151936453729273, 0.22974086911812752]
4 365.578 [-0.5682296470071002, 0.21266429486997465] [-0.4151936453729273, 0.22974086911812752]
4 370.585 [-0.5675753612928145, 0.21292286629854607] [-0.4151936453729273, 0.22974086911812752]
4 375.592 [-0.5675753612928145, 0.21292286629854607] [-0.4151936453729273, 0.22974086911812752]
4 380.599 [-0.5675753612928145, 0.21292286629854607] [-0.4151936453729273, 0.22974086911812752]
4 385.606 [-0.5671925041499574, 0.21285358058426035] [-0.4151936453729273, 0.22974086911812752]
4 390.613 [-0.5659860755785288, 0.2134221520128318] [-0.4151936453729273, 0.22974086911812752]
4 395.619 [-0.5655253612928146, 0.2135200091556889] [-0.4151936453729273, 0.22974086911812752]
4 400.625 [-0.5655132184356717, 0.2135250091556889] [-0.4151936453729273, 0.22974086911812752]
4 405.632 [-0.565438932721386, 0.21356500915568888] [-0.4151936453729273, 0.22974086911812752]
4 410.637 [-0.565438932721386, 0.21356500915568888] [-0.4151936453729273, 0.22974086911812752]
4 415.644 [-0.5653467898642431, 0.21358215201283176] [-0.4151936453729273, 0.22974086911812752]
4 420.651 [-0.5653467898642431, 0.21358215201283176] [-0.4151936453729273, 0.22974086911812752]
4 425.658 [-0.5653446470071003, 0.21358072344140316] [-0.4151936453729273, 0.22974086911812752]
4 430.664 [-0.5653446470071003, 0.21358072344140316] [-0.4151936453729273, 0.22974086911812752]
4 435.671 [-0.5653446470071003, 0.21358072344140316] [-0.4151936453729273, 0.22974086911812752]
4 440.68 [-0.5638117898642431, 0.21375786629854604] [-0.4151936453729273, 0.22974086911812752]
4 445.686 [-0.5638117898642431, 0.21375786629854604] [-0.4151936453729273, 0.22974086911812752]
4 450.691 [-0.5617446470071003, 0.21480429486997463] [-0.4151936453729273, 0.22974086911812752]
4 455.694 [-0.5616360755785289, 0.2148321520128318] [-0.4151936453729273, 0.22974086911812752]
4 460.704 [-0.5616060755785288, 0.21484858058426035] [-0.4151936453729273, 0.22974086911812752]
4 465.707 [-0.5615832184356716, 0.2148600091556889] [-0.4151936453729273, 0.22974086911812752]
4 470.716 [-0.5615789327213859, 0.21486143772711747] [-0.4151936453729273, 0.22974086911812752]
4 475.724 [-0.5615789327213859, 0.21486143772711747] [-0.4151936453729273, 0.22974086911812752]
4 480.733 [-0.5615789327213859, 0.21486143772711747] [-0.4151936453729273, 0.22974086911812752]
4 485.739 [-0.5615789327213859, 0.21486143772711747] [-0.4151936453729273, 0.22974086911812752]
4 490.743 [-0.5615789327213859, 0.21486143772711747] [-0.4151936453729273, 0.22974086911812752]
4 495.749 [-0.5615789327213859, 0.21486143772711747] [-0.4151936453729273, 0.22974086911812752]
4 500.756 [-0.560316789864243, 0.21462786629854608] [-0.4151936453729273, 0.22974086911812752]
4 505.765 [-0.5603160755785288, 0.21462786629854608] [-0.4151936453729273, 0.22974086911812752]
4 510.77 [-0.5603160755785288, 0.21462786629854608] [-0.4151936453729273, 0.22974086911812752]
4 515.776 [-0.5603160755785288, 0.21462786629854608] [-0.4151936453729273, 0.22974086911812752]
4 520.783 [-0.5603160755785288, 0.21462786629854608] [-0.4151936453729273, 0.22974086911812752]
4 525.79 [-0.5600139327213859, 0.2147514377271175] [-0.4151936453729273, 0.22974086911812752]
4 530.795 [-0.5598682184356717, 0.21476572344140318] [-0.4151936453729273, 0.22974086911812752]
4 535.803 [-0.559866789864243, 0.21476572344140318] [-0.4151936453729273, 0.22974086911812752]
4 540.81 [-0.559866789864243, 0.21476572344140318] [-0.4151936453729273, 0.22974086911812752]
4 545.818 [-0.559866789864243, 0.21476572344140318] [-0.4151936453729273, 0.22974086911812752]
4 550.823 [-0.5595703612928145, 0.21489858058426034] [-0.4151936453729273, 0.22974086911812752]
4 555.831 [-0.5595703612928145, 0.21489858058426034] [-0.4151936453729273, 0.22974086911812752]
4 560.835 [-0.5583582184356716, 0.2158450091556889] [-0.4151936453729273, 0.22974086911812752]
4 565.842 [-0.5583582184356716, 0.2158450091556889] [-0.4151936453729273, 0.22974086911812752]
4 570.849 [-0.5583582184356716, 0.2158450091556889] [-0.4151936453729273, 0.22974086911812752]
4 575.855 [-0.5583510755785287, 0.21584786629854605] [-0.4151936453729273, 0.22974086911812752]
4 580.862 [-0.5583503612928145, 0.21584786629854605] [-0.4151936453729273, 0.22974086911812752]
4 585.868 [-0.5583503612928145, 0.21584786629854605] [-0.4151936453729273, 0.22974086911812752]
4 590.874 [-0.558316789864243, 0.2158935805842603] [-0.4151936453729273, 0.22974086911812752]
4 595.878 [-0.5582453612928144, 0.21592786629854602] [-0.4151936453729273, 0.22974086911812752]
