ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC PENDING QUEUED
14 2.843 3.2273662090301514 1627934248 1 0xb76ccfa84624f2317c08db66bee2c728c5618bdf56b74ba42454e0d120870f88 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 1 2 610 0 0 0 0
14 41.943 27.365052700042725 1627934263 2 0x8c2609f9c454c03070d625a522f32df402090ae17134359f96940275b0d02719 0x5b663bb28605052cebf344c150a4f19422f9e8db5b165644bcff1b7782d7c9e0 1 3 610 0 0 0 0
14 42.411 12.93658447265625 1627934278 3 0xe0e0623b8161d1a5cc1765bc2f4c7d56079e428c8c6b4434d80ef7b04c55eca2 0x8c2609f9c454c03070d625a522f32df402090ae17134359f96940275b0d02719 1 4 610 0 0 0 0
14 48.106 3.5332372188568115 1627934293 4 0x5262299b82bc6fed6a5403ee5a5b6d0dba3353b0012ed3198cc07c006fbe9318 0xe0e0623b8161d1a5cc1765bc2f4c7d56079e428c8c6b4434d80ef7b04c55eca2 1 5 610 0 0 0 0
14 61.941 47.3678834438324 1627934263 2 0x4c533446e6162b7555a3457cae5946d91d71e11d6f132ba662ac34f4d362a08e 0x7e55f0a267137eac76476bac596d892ab78ce6baa53be07894f4141ef80114c5 2 5 610 0 0 0 0
14 62.401 32.95741868019104 1627934278 3 0x0094cac29d6af4668ce56dbb92914a79f78e838f5123cad8b395111820f3f450 0x4c533446e6162b7555a3457cae5946d91d71e11d6f132ba662ac34f4d362a08e 2 7 610 0 0 0 0
14 62.793 18.299148559570312 1627934293 4 0x1e63ef3b12319a80f3f8227724e56422c944f8d0de6a6a4dd3e7a1b660b37e15 0x0094cac29d6af4668ce56dbb92914a79f78e838f5123cad8b395111820f3f450 1 8 610 0 0 0 0
14 63.144 2.704063892364502 1627934309 5 0xf20da7f008777d1b64b4d090fc84eeadb492c9d28463ae3df2a1cb831a2cf8bc 0x1e63ef3b12319a80f3f8227724e56422c944f8d0de6a6a4dd3e7a1b660b37e15 1 9 610 0 0 0 0
14 83.192 7.403436183929443 1627934324 6 0x8ca88c7086ef0cefdc08353dc5b8e4145b8510e73318c3d2284660fc73bd8f68 0xf20da7f008777d1b64b4d090fc84eeadb492c9d28463ae3df2a1cb831a2cf8bc 1 10 610 0 0 0 0
14 97.025 5.449052095413208 1627934340 7 0x002b80e54887367081e3c24813e53a9a224d2ed3588a86da2ceca62a350f1d82 0xd7999d4daa640fbf2bb98bf0eda13397443859ee0e0ed5d86714e5f93f7add5a 1 11 610 0 0 0 0
14 111.028 4.52333402633667 1627934355 8 0xe4891ad2b8dbf63da32cba0df533bc46996381b3bd0f8be4d7964775f72ec516 0x002b80e54887367081e3c24813e53a9a224d2ed3588a86da2ceca62a350f1d82 1 12 610 0 0 0 0
14 144.835 40.24196767807007 1627934353 8 0xdfac887a326ddfcb4cd8cdfbfb2742b7223b99d9810714405c014d3d8a25bc5b 0xc0f1cf34f119a46a2828a37340c735962f8853cafc92158e26e1677adda08283 1 12 610 0 0 0 0
14 145.43 26.018308401107788 1627934368 9 0x1f45302fe0033013f79511cf5d1a7065dcfc080f6ab2dcb29a6166a5642d1bde 0xdfac887a326ddfcb4cd8cdfbfb2742b7223b99d9810714405c014d3d8a25bc5b 1 13 610 0 0 0 0
