ID TIME ETH
15 0.213 21
15 5.22 21
15 10.303 21
15 15.355 21
15 20.455 21
15 25.567 21
15 30.606 21
15 35.665 21
15 40.775 21
15 45.856 21
15 50.88 21
15 55.942 21
15 61.016 21
15 66.035 21
15 71.164 21
15 76.231 21
15 81.311 21
15 86.451 21
15 91.528 21
15 96.566 21
15 101.638 21
15 106.674 21
15 111.734 21
15 116.817 21
15 121.904 21
15 127.043 21
15 132.171 21
15 137.245 21
15 142.282 21
15 147.352 21
15 152.446 21
15 157.556 21
15 162.588 21
15 167.716 21
15 172.809 21
15 177.857 21
15 182.941 21
15 187.969 21
15 193.015 21
15 198.19 21
15 203.249 21
15 208.319 21
15 213.445 21
15 218.505 21
15 223.549 21
15 228.641 21
15 233.751 21
15 238.826 21
15 243.87 21
15 248.948 21
15 254.018 21
15 259.039 21
15 264.125 21
15 269.193 21
15 274.207 21
15 279.301 21
15 284.465 21
15 289.522 21
