ID TIME pos
5 0.099 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 5.109 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 10.115 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 15.12 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 20.127 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 25.132 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 30.14 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 35.147 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 40.152 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 45.159 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 50.165 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 55.171 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 60.181 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
5 65.184 [0.0653999999999999, 0.6487400000000001] [-0.0014482807622385608, 0.3194076610939437]
5 70.193 [0.0653999999999999, 0.6487400000000001] [-0.0014482807622385608, 0.3194076610939437]
5 75.196 [0.04424499999999987, 0.6187199999999999] [-0.0014482807622385608, 0.3194076610939437]
5 80.205 [0.043989999999999974, 0.6198350000000001] [-0.0014482807622385608, 0.3194076610939437]
5 85.213 [0.025473999999999997, 0.683176] [-0.0014482807622385608, 0.3194076610939437]
5 90.221 [0.02354999999999999, 0.6909257142857143] [-0.0014482807622385608, 0.3194076610939437]
5 95.23 [0.020203750000000076, 0.703225] [-0.0014482807622385608, 0.3194076610939437]
5 100.231 [0.017106000000000066, 0.7135660000000001] [-0.0014482807622385608, 0.3194076610939437]
5 105.236 [0.01724200000000007, 0.7128970000000001] [-0.0014482807622385608, 0.3194076610939437]
5 110.242 [0.017272000000000044, 0.7127890000000001] [-0.0014482807622385608, 0.3194076610939437]
5 115.25 [0.017634000000000018, 0.7114550000000002] [-0.0014482807622385608, 0.3194076610939437]
5 120.256 [0.01769500000000006, 0.7112210000000001] [-0.0014482807622385608, 0.3194076610939437]
5 125.262 [0.017731000000000073, 0.7110730000000001] [-0.0014482807622385608, 0.3194076610939437]
5 130.266 [0.01773700000000007, 0.7110480000000001] [-0.0014482807622385608, 0.3194076610939437]
5 135.274 [0.01773700000000007, 0.7110480000000001] [-0.0014482807622385608, 0.3194076610939437]
5 140.281 [0.01773700000000007, 0.7110480000000001] [-0.0014482807622385608, 0.3194076610939437]
5 145.287 [0.01773700000000007, 0.7110480000000001] [-0.0014482807622385608, 0.3194076610939437]
5 150.293 [0.01773700000000007, 0.7110480000000001] [-0.0014482807622385608, 0.3194076610939437]
5 155.301 [0.01773700000000007, 0.7110480000000001] [-0.0014482807622385608, 0.3194076610939437]
5 160.304 [0.01773700000000007, 0.7110480000000001] [-0.0014482807622385608, 0.3194076610939437]
5 165.311 [0.01773700000000007, 0.7110480000000001] [-0.0014482807622385608, 0.3194076610939437]
5 170.318 [0.01773700000000007, 0.7110480000000001] [-0.0014482807622385608, 0.3194076610939437]
5 175.326 [0.01773700000000007, 0.7110480000000001] [-0.0014482807622385608, 0.3194076610939437]
5 180.331 [0.01965100000000004, 0.698542] [-0.0014482807622385608, 0.3194076610939437]
5 185.338 [0.02616636363636368, 0.6872636363636364] [-0.0014482807622385608, 0.3194076610939437]
5 190.345 [0.026298181818181877, 0.6867763636363637] [-0.0014482807622385608, 0.3194076610939437]
5 195.352 [0.025230833333333386, 0.6882575000000001] [-0.0014482807622385608, 0.3194076610939437]
5 200.358 [0.025231666666666725, 0.6882558333333333] [-0.0014482807622385608, 0.3194076610939437]
5 205.366 [0.023108333333333397, 0.687015] [-0.0014482807622385608, 0.3194076610939437]
5 210.373 [0.023121666666666745, 0.6870008333333333] [-0.0014482807622385608, 0.3194076610939437]
5 215.38 [0.023121666666666745, 0.6870008333333333] [-0.0014482807622385608, 0.3194076610939437]
5 220.385 [0.022340000000000082, 0.6817666666666665] [-0.0014482807622385608, 0.3194076610939437]
5 225.395 [0.02339916666666673, 0.6778258333333333] [-0.0014482807622385608, 0.3194076610939437]
5 230.398 [0.023448333333333387, 0.6775424999999999] [-0.0014482807622385608, 0.3194076610939437]
5 235.405 [0.023051538461538505, 0.6776407692307692] [-0.0014482807622385608, 0.3194076610939437]
5 240.41 [0.023263846153846187, 0.680523076923077] [-0.0014482807622385608, 0.3194076610939437]
5 245.419 [0.023263846153846204, 0.6805230769230769] [-0.0014482807622385608, 0.3194076610939437]
5 250.425 [0.023263846153846204, 0.6805230769230769] [-0.0014482807622385608, 0.3194076610939437]
5 255.433 [0.02327846153846158, 0.6804892307692308] [-0.0014482807622385608, 0.3194076610939437]
5 260.434 [0.02327846153846158, 0.6804884615384617] [-0.0014482807622385608, 0.3194076610939437]
5 265.444 [0.02275928571428576, 0.6783614285714287] [-0.0014482807622385608, 0.3194076610939437]
5 270.452 [0.022799285714285737, 0.6785114285714285] [-0.0014482807622385608, 0.3194076610939437]
5 275.459 [0.022799285714285737, 0.6785114285714285] [-0.0014482807622385608, 0.3194076610939437]
5 280.464 [0.022799285714285737, 0.6785114285714285] [-0.0014482807622385608, 0.3194076610939437]
5 285.47 [0.022799285714285737, 0.6785114285714285] [-0.0014482807622385608, 0.3194076610939437]
5 290.478 [0.022799285714285737, 0.6785114285714285] [-0.0014482807622385608, 0.3194076610939437]
5 295.484 [0.022862857142857167, 0.6781864285714286] [-0.0014482807622385608, 0.3194076610939437]
5 300.491 [0.023293571428571486, 0.6770142857142858] [-0.0014482807622385608, 0.3194076610939437]
5 305.498 [0.02389357142857145, 0.6732464285714285] [-0.0014482807622385608, 0.3194076610939437]
5 310.505 [0.02400357142857144, 0.6732307142857142] [-0.0014482807622385608, 0.3194076610939437]
5 315.512 [0.022916428571428598, 0.6727471428571427] [-0.0014482807622385608, 0.3194076610939437]
5 320.519 [0.02312285714285716, 0.6695735714285717] [-0.0014482807622385608, 0.3194076610939437]
5 325.524 [0.023109999999999964, 0.6693385714285714] [-0.0014482807622385608, 0.3194076610939437]
5 330.532 [0.02309071428571428, 0.6680857142857143] [-0.0014482807622385608, 0.3194076610939437]
5 335.537 [0.023127857142857127, 0.6679764285714286] [-0.0014482807622385608, 0.3194076610939437]
5 340.544 [0.02314642857142855, 0.6678985714285713] [-0.0014482807622385608, 0.3194076610939437]
5 345.551 [0.02317357142857143, 0.6676878571428572] [-0.0014482807622385608, 0.3194076610939437]
5 350.559 [0.023935714285714265, 0.6651785714285714] [-0.0014482807622385608, 0.3194076610939437]
5 355.563 [0.023935714285714265, 0.6651785714285714] [-0.0014482807622385608, 0.3194076610939437]
5 360.57 [0.024022142857142863, 0.6650528571428571] [-0.0014482807622385608, 0.3194076610939437]
5 365.576 [0.03786917829754575, 0.6380487904098753] [-0.0014482807622385608, 0.3194076610939437]
5 370.583 [0.03822984496421241, 0.6365354570765419] [-0.0014482807622385608, 0.3194076610939437]
5 375.592 [0.03822984496421241, 0.6365354570765419] [-0.0014482807622385608, 0.3194076610939437]
5 380.597 [0.03876517829754573, 0.6348434570765419] [-0.0014482807622385608, 0.3194076610939437]
5 385.6 [0.03876517829754573, 0.6348434570765419] [-0.0014482807622385608, 0.3194076610939437]
5 390.61 [0.03885584496421239, 0.6346527904098753] [-0.0014482807622385608, 0.3194076610939437]
5 395.617 [0.03885584496421239, 0.6346527904098753] [-0.0014482807622385608, 0.3194076610939437]
5 400.623 [0.03887051163087907, 0.6345441237432087] [-0.0014482807622385608, 0.3194076610939437]
5 405.631 [0.03887051163087907, 0.6345441237432087] [-0.0014482807622385608, 0.3194076610939437]
5 410.638 [0.03895917829754572, 0.6340181237432087] [-0.0014482807622385608, 0.3194076610939437]
5 415.644 [0.03895917829754572, 0.6340181237432087] [-0.0014482807622385608, 0.3194076610939437]
5 420.649 [0.03895917829754572, 0.6340181237432087] [-0.0014482807622385608, 0.3194076610939437]
5 425.656 [0.03895917829754572, 0.6340181237432087] [-0.0014482807622385608, 0.3194076610939437]
5 430.662 [0.03899851163087905, 0.6337827904098753] [-0.0014482807622385608, 0.3194076610939437]
5 435.67 [0.03900117829754573, 0.6337721237432087] [-0.0014482807622385608, 0.3194076610939437]
5 440.676 [0.03930917829754574, 0.6322241237432087] [-0.0014482807622385608, 0.3194076610939437]
