ID TIME #BLOCKS
2 7.029 1
2 60.742 3
2 61.771 3
2 64.803 1
2 71.338 4
2 71.863 1
2 73.883 1
2 76.405 1
2 78.929 1
2 80.95 1
2 82.968 1
2 83.987 1
2 86.008 1
2 88.024 1
2 90.546 1
2 92.578 1
2 108.154 1
2 110.683 1
2 111.699 1
2 142.315 3
2 143.847 1
2 146.366 1
2 148.386 1
2 149.901 1
2 152.42 1
2 154.445 1
2 155.969 1
2 157.996 1
2 160.025 1
2 163.048 1
2 164.063 1
2 166.59 1
2 167.105 1
2 169.123 1
2 170.142 1
2 172.159 1
2 175.195 1
2 175.721 1
2 178.748 1
2 179.763 1
2 182.292 1
2 202.892 5
2 204.953 1
2 206.471 1
2 209.022 1
2 220.072 1
2 223.101 1
2 225.121 1
2 227.139 1
2 228.156 1
2 229.678 1
2 231.705 1
2 234.729 1
2 239.265 1
2 241.79 1
2 244.32 1
2 245.342 1
2 247.368 1
2 260.443 1
2 264.987 1
2 267.003 1
2 269.525 1
2 271.55 1
2 273.572 1
2 276.11 1
2 278.139 1
2 278.663 1
2 312.319 9
2 322.422 1
2 351.052 6
2 351.6 1
2 354.126 1
2 364.691 1
2 367.727 1
2 380.3 1
2 413.459 5
2 415.014 1
2 418.057 1
2 420.107 1
2 421.642 1
2 423.167 1
2 425.217 1
2 426.79 1
2 428.828 1
2 431.366 1
2 433.394 1
2 435.417 1
2 459.542 6
2 474.136 1
2 477.169 1
2 478.695 1
2 480.218 1
2 482.241 1
2 485.275 1
2 488.804 1
2 531.498 1
2 533.022 1
2 533.55 1
2 536.577 2
2 537.605 1
2 541.141 1
2 568.28 8
2 568.822 1
2 569.843 1
2 584.904 1
2 585.928 1
2 588.453 1
2 589.978 1
2 593.014 1
2 594.05 1
2 628.221 5
2 632.268 1
2 634.798 1
2 636.839 1
2 638.377 1
2 639.931 1
2 641.962 1
2 682.134 2
2 682.663 1
2 690.209 1
2 695.765 1
2 698.317 1
2 740.011 1
2 743.574 4
2 744.632 1
2 745.156 1
2 746.683 1
2 748.711 1
2 751.243 1
2 752.769 1
2 756.32 1
2 756.853 1
2 759.393 1
2 792.075 1
2 794.154 1
2 796.209 1
2 798.266 1
2 799.798 1
2 801.823 1
2 803.848 1
2 825.951 1
2 859.621 8
2 860.655 1
2 863.683 1
2 866.204 1
2 867.222 1
2 869.243 1
2 870.765 1
2 872.818 1
2 875.341 1
2 876.867 1
2 879.419 1
2 880.954 1
2 883.475 1
2 884.994 1
2 887.523 1
2 889.558 1
2 891.581 1
2 893.099 1
2 896.129 1
2 897.677 1
2 898.725 1
2 900.755 1
2 902.795 1
2 904.821 1
2 907.353 1
2 908.875 1
2 912.405 1
2 912.944 1
2 915.986 1
2 917.511 1
2 920.069 1
2 922.094 1
2 923.123 1
2 926.15 1
2 927.668 1
2 935.214 1
2 935.749 1
2 938.794 1
2 942.328 1
2 943.87 1
2 947.397 1
2 966.496 1
2 968.016 1
2 970.539 1
2 972.062 1
2 973.592 1
2 977.14 1
2 978.177 1
2 980.729 1
2 982.758 1
2 984.279 1
2 986.81 1
2 987.828 1
2 990.355 1
2 992.394 1
2 994.92 1
2 995.94 1
2 998.97 1
2 999.991 1
2 1002.013 1
2 1004.037 1
2 1006.584 1
2 1009.115 1
2 1010.655 1
2 1013.186 1
2 1015.208 1
2 1017.251 1
2 1017.774 1
2 1019.795 1
2 1022.321 1
2 1024.348 1
2 1025.896 1
2 1072.588 12
2 1074.633 1
2 1076.157 2
2 1077.692 1
2 1081.251 1
2 1084.291 1
2 1085.341 1
2 1087.364 1
2 1090.395 1
2 1091.416 1
2 1092.941 1
2 1095.47 1
2 1097.496 1
2 1099.549 1
2 1101.588 1
2 1103.618 1
2 1105.679 1
2 1106.7 1
2 1108.729 1
2 1112.261 1
2 1114.324 1
2 1115.347 1
2 1117.392 1
2 1119.417 1
2 1120.941 1
2 1123.462 1
2 1125.486 1
2 1128.012 1
2 1129.034 1
2 1131.067 1
2 1132.59 1
2 1135.114 1
2 1136.637 1
2 1138.681 1
2 1140.719 1
2 1142.765 1
2 1145.293 1
2 1147.336 1
2 1148.858 1
2 1150.89 1
2 1153.432 1
2 1154.957 1
2 1157.488 1
2 1159.009 1
2 1161.039 1
2 1162.561 1
2 1164.586 1
2 1167.112 1
2 1204.755 2
2 1206.79 1
2 1208.825 1
2 1211.362 1
2 1212.888 1
