ID TIME pos
12 5.065 [0, 0] [-0.46688828404979016, -0.4360642591606199]
12 35.462 [0, 0] [-0.46688828404979016, -0.4360642591606199]
12 65.764 [0, 0] [-0.46688828404979016, -0.4360642591606199]
12 99.968 [-0.44839706368465265, -0.28883692336938316] [-0.46688828404979016, -0.4360642591606199]
12 130.267 [-0.46382176779932444, -0.28000349668960745] [-0.46688828404979016, -0.4360642591606199]
12 160.764 [-0.4560844950720517, -0.29365622396233476] [-0.46688828404979016, -0.4360642591606199]
12 191.176 [-0.46330567469946926, -0.29244631882754873] [-0.46688828404979016, -0.4360642591606199]
12 221.764 [-0.4609912963861713, -0.2967678975723788] [-0.46688828404979016, -0.4360642591606199]
12 252.079 [-0.45988996305283797, -0.2988865642390454] [-0.46688828404979016, -0.4360642591606199]
12 282.47 [-0.4598772963861713, -0.2989078975723788] [-0.46688828404979016, -0.4360642591606199]
12 312.864 [-0.4569259630528379, -0.29881656423904546] [-0.46688828404979016, -0.4360642591606199]
12 343.463 [-0.4549006297195045, -0.30092656423904546] [-0.46688828404979016, -0.4360642591606199]
12 373.672 [-0.4548079630528379, -0.30102523090571215] [-0.46688828404979016, -0.4360642591606199]
12 403.964 [-0.45314596305283783, -0.3026445642390455] [-0.46688828404979016, -0.4360642591606199]
12 434.266 [-0.4523552963861712, -0.30353656423904546] [-0.46688828404979016, -0.4360642591606199]
