ID TIME pos
8 0.097 [0, 0] [0.05469106741684591, -0.40379182311109]
8 5.108 [0, 0] [0.05469106741684591, -0.40379182311109]
8 10.114 [0, 0] [0.05469106741684591, -0.40379182311109]
8 15.119 [0, 0] [0.05469106741684591, -0.40379182311109]
8 20.124 [0, 0] [0.05469106741684591, -0.40379182311109]
8 25.132 [0, 0] [0.05469106741684591, -0.40379182311109]
8 30.14 [0, 0] [0.05469106741684591, -0.40379182311109]
8 35.146 [0, 0] [0.05469106741684591, -0.40379182311109]
8 40.146 [0, 0] [0.05469106741684591, -0.40379182311109]
8 45.159 [0, 0] [0.05469106741684591, -0.40379182311109]
8 50.165 [0, 0] [0.05469106741684591, -0.40379182311109]
8 55.175 [0, 0] [0.05469106741684591, -0.40379182311109]
8 60.179 [0, 0] [0.05469106741684591, -0.40379182311109]
8 65.184 [0, 0] [0.05469106741684591, -0.40379182311109]
8 70.197 [0.1353399999999998, -0.44249000000000005] [0.05469106741684591, -0.40379182311109]
8 75.201 [0.1353399999999998, -0.44249000000000005] [0.05469106741684591, -0.40379182311109]
8 80.211 [0.1353399999999998, -0.44249000000000005] [0.05469106741684591, -0.40379182311109]
8 85.312 [0.1353399999999998, -0.44249000000000005] [0.05469106741684591, -0.40379182311109]
8 90.317 [0.1353399999999998, -0.44249000000000005] [0.05469106741684591, -0.40379182311109]
8 95.324 [0.1353399999999998, -0.44249000000000005] [0.05469106741684591, -0.40379182311109]
8 100.33 [0.1353399999999998, -0.44249000000000005] [0.05469106741684591, -0.40379182311109]
8 105.339 [0.12274999999999991, -0.38895500000000005] [0.05469106741684591, -0.40379182311109]
8 110.341 [0.12274999999999991, -0.38895500000000005] [0.05469106741684591, -0.40379182311109]
8 115.347 [0.12274999999999991, -0.38895500000000005] [0.05469106741684591, -0.40379182311109]
8 120.357 [0.12274999999999991, -0.38895500000000005] [0.05469106741684591, -0.40379182311109]
8 125.362 [0.12010333333333323, -0.3707133333333334] [0.05469106741684591, -0.40379182311109]
8 130.369 [0.12010333333333323, -0.3707133333333334] [0.05469106741684591, -0.40379182311109]
8 135.375 [0.12010333333333323, -0.3707133333333334] [0.05469106741684591, -0.40379182311109]
8 140.381 [0.12214249999999993, -0.34028] [0.05469106741684591, -0.40379182311109]
8 145.388 [0.12115199999999993, -0.33935600000000005] [0.05469106741684591, -0.40379182311109]
8 150.393 [0.12115199999999993, -0.33935600000000005] [0.05469106741684591, -0.40379182311109]
8 155.406 [0.12140799999999992, -0.339448] [0.05469106741684591, -0.40379182311109]
8 160.409 [0.12140799999999992, -0.339448] [0.05469106741684591, -0.40379182311109]
8 165.416 [0.12069499999999993, -0.3398016666666666] [0.05469106741684591, -0.40379182311109]
8 170.421 [0.12064333333333321, -0.33993499999999993] [0.05469106741684591, -0.40379182311109]
8 175.43 [0.11907555555555548, -0.33953555555555553] [0.05469106741684591, -0.40379182311109]
8 180.432 [0.1184559999999999, -0.340102] [0.05469106741684591, -0.40379182311109]
8 185.439 [0.11798599999999997, -0.34138499999999994] [0.05469106741684591, -0.40379182311109]
8 190.448 [0.11806399999999995, -0.34151399999999993] [0.05469106741684591, -0.40379182311109]
8 195.454 [0.11746699999999995, -0.33993599999999996] [0.05469106741684591, -0.40379182311109]
8 200.462 [0.11739099999999994, -0.33993099999999987] [0.05469106741684591, -0.40379182311109]
8 205.466 [0.117258, -0.339896] [0.05469106741684591, -0.40379182311109]
8 210.474 [0.11727100000000004, -0.34021100000000004] [0.05469106741684591, -0.40379182311109]
8 215.481 [0.11727100000000004, -0.34021100000000004] [0.05469106741684591, -0.40379182311109]
8 220.487 [0.11727100000000004, -0.34021100000000004] [0.05469106741684591, -0.40379182311109]
8 225.494 [0.11727100000000004, -0.34021100000000004] [0.05469106741684591, -0.40379182311109]
8 230.501 [0.11727100000000004, -0.34021100000000004] [0.05469106741684591, -0.40379182311109]
8 235.506 [0.116668, -0.34029699999999996] [0.05469106741684591, -0.40379182311109]
8 240.511 [0.11662200000000005, -0.34042900000000004] [0.05469106741684591, -0.40379182311109]
8 245.519 [0.11664600000000003, -0.340772] [0.05469106741684591, -0.40379182311109]
8 250.529 [0.11605909090909096, -0.3418127272727273] [0.05469106741684591, -0.40379182311109]
8 255.533 [0.11617416666666669, -0.343145] [0.05469106741684591, -0.40379182311109]
8 260.542 [0.11616, -0.34317166666666665] [0.05469106741684591, -0.40379182311109]
8 265.547 [0.11615916666666666, -0.34317166666666665] [0.05469106741684591, -0.40379182311109]
8 270.55 [0.11615916666666666, -0.34317166666666665] [0.05469106741684591, -0.40379182311109]
8 275.556 [0.11615916666666666, -0.34317166666666665] [0.05469106741684591, -0.40379182311109]
8 280.561 [0.116165, -0.3431675] [0.05469106741684591, -0.40379182311109]
8 285.569 [0.11611750000000005, -0.3431283333333333] [0.05469106741684591, -0.40379182311109]
8 290.577 [0.11616977351019157, -0.3601324645447361] [0.05469106741684591, -0.40379182311109]
8 295.584 [0.11616977351019157, -0.3601324645447361] [0.05469106741684591, -0.40379182311109]
8 300.59 [0.11649208120249929, -0.3602363106985822] [0.05469106741684591, -0.40379182311109]
8 305.599 [0.11649208120249929, -0.3602363106985822] [0.05469106741684591, -0.40379182311109]
8 310.603 [0.11649977351019161, -0.3603040030062745] [0.05469106741684591, -0.40379182311109]
8 315.608 [0.11663550397374935, -0.3594065742201121] [0.05469106741684591, -0.40379182311109]
8 320.615 [0.11662550397374935, -0.35947085993439776] [0.05469106741684591, -0.40379182311109]
8 325.622 [0.11662550397374935, -0.35947085993439776] [0.05469106741684591, -0.40379182311109]
8 330.633 [0.11663478968803506, -0.3596030027915406] [0.05469106741684591, -0.40379182311109]
8 335.64 [0.11663478968803506, -0.3596030027915406] [0.05469106741684591, -0.40379182311109]
8 340.641 [0.11663478968803506, -0.3596030027915406] [0.05469106741684591, -0.40379182311109]
8 345.648 [0.11663264683089222, -0.3596258599343978] [0.05469106741684591, -0.40379182311109]
8 350.656 [0.11663264683089222, -0.35962728850582637] [0.05469106741684591, -0.40379182311109]
8 355.66 [0.11663264683089222, -0.35962728850582637] [0.05469106741684591, -0.40379182311109]
8 360.668 [0.11663264683089222, -0.35962728850582637] [0.05469106741684591, -0.40379182311109]
8 365.678 [0.11663264683089222, -0.35962728850582637] [0.05469106741684591, -0.40379182311109]
8 370.68 [0.11663264683089222, -0.35962728850582637] [0.05469106741684591, -0.40379182311109]
8 375.693 [0.11654407540232078, -0.3599387170772549] [0.05469106741684591, -0.40379182311109]
8 380.696 [0.11654407540232078, -0.35993228850582637] [0.05469106741684591, -0.40379182311109]
8 385.703 [0.11650621825946364, -0.36010657422011205] [0.05469106741684591, -0.40379182311109]
8 390.708 [0.11647336111660647, -0.3602022885058264] [0.05469106741684591, -0.40379182311109]
8 395.715 [0.11647336111660647, -0.3602037170772549] [0.05469106741684591, -0.40379182311109]
8 400.721 [0.11647336111660647, -0.3602037170772549] [0.05469106741684591, -0.40379182311109]
8 405.728 [0.11647336111660647, -0.3602037170772549] [0.05469106741684591, -0.40379182311109]
8 410.735 [0.11647336111660647, -0.3602037170772549] [0.05469106741684591, -0.40379182311109]
8 415.742 [0.11647336111660647, -0.3602037170772549] [0.05469106741684591, -0.40379182311109]
8 420.753 [0.11647336111660647, -0.3602037170772549] [0.05469106741684591, -0.40379182311109]
8 425.85 [0.11647336111660647, -0.3602037170772549] [0.05469106741684591, -0.40379182311109]
8 430.854 [0.11647336111660647, -0.3602037170772549] [0.05469106741684591, -0.40379182311109]
8 435.865 [0.11647336111660647, -0.3601901456486835] [0.05469106741684591, -0.40379182311109]
8 440.872 [0.11647336111660647, -0.3601901456486835] [0.05469106741684591, -0.40379182311109]
8 445.878 [0.11647336111660647, -0.3601901456486835] [0.05469106741684591, -0.40379182311109]
8 450.885 [0.11647336111660647, -0.3601901456486835] [0.05469106741684591, -0.40379182311109]
8 455.895 [0.11643764683089215, -0.35971657422011205] [0.05469106741684591, -0.40379182311109]
8 460.901 [0.11643193254517789, -0.35975157422011206] [0.05469106741684591, -0.40379182311109]
8 465.906 [0.11643193254517789, -0.35975157422011206] [0.05469106741684591, -0.40379182311109]
8 470.912 [0.11643193254517789, -0.35975157422011206] [0.05469106741684591, -0.40379182311109]
8 475.922 [0.11643193254517789, -0.35975157422011206] [0.05469106741684591, -0.40379182311109]
8 480.926 [0.11643193254517789, -0.35975085993439776] [0.05469106741684591, -0.40379182311109]
8 485.933 [0.11643193254517789, -0.35975085993439776] [0.05469106741684591, -0.40379182311109]
8 490.94 [0.11643193254517789, -0.35975085993439776] [0.05469106741684591, -0.40379182311109]
8 495.945 [0.11643193254517789, -0.35975085993439776] [0.05469106741684591, -0.40379182311109]
8 500.953 [0.11642907540232073, -0.35974014564868345] [0.05469106741684591, -0.40379182311109]
8 505.958 [0.11671478968803502, -0.36055871707725495] [0.05469106741684591, -0.40379182311109]
8 510.967 [0.11675264683089218, -0.3606058599343978] [0.05469106741684591, -0.40379182311109]
8 515.971 [0.11671836111660647, -0.3604651456486835] [0.05469106741684591, -0.40379182311109]
8 520.975 [0.11671836111660647, -0.3604651456486835] [0.05469106741684591, -0.40379182311109]
8 525.982 [0.11671836111660647, -0.3604651456486835] [0.05469106741684591, -0.40379182311109]
8 530.991 [0.11672407540232073, -0.3606587170772549] [0.05469106741684591, -0.40379182311109]
8 535.997 [0.11672407540232073, -0.3606587170772549] [0.05469106741684591, -0.40379182311109]
8 541.003 [0.1167312182594636, -0.36069728850582633] [0.05469106741684591, -0.40379182311109]
8 546.011 [0.11673764683089217, -0.3606994313629692] [0.05469106741684591, -0.40379182311109]
8 551.018 [0.11673764683089217, -0.3606987170772549] [0.05469106741684591, -0.40379182311109]
8 556.024 [0.11673764683089217, -0.3606987170772549] [0.05469106741684591, -0.40379182311109]
8 561.03 [0.11673764683089217, -0.3606987170772549] [0.05469106741684591, -0.40379182311109]
8 566.036 [0.11673764683089217, -0.3606987170772549] [0.05469106741684591, -0.40379182311109]
8 571.041 [0.11705193254517789, -0.36159228850582636] [0.05469106741684591, -0.40379182311109]
8 576.052 [0.117119789688035, -0.3619301456486835] [0.05469106741684591, -0.40379182311109]
8 581.055 [0.11712121825946357, -0.36194943136296925] [0.05469106741684591, -0.40379182311109]
8 586.06 [0.11712121825946357, -0.3619501456486835] [0.05469106741684591, -0.40379182311109]
8 591.062 [0.11712907540232072, -0.36198943136296924] [0.05469106741684591, -0.40379182311109]
8 596.075 [0.11719907540232069, -0.3622744313629692] [0.05469106741684591, -0.40379182311109]
