ID TIME POS
8 0.181 -0.0355569i + -0.565738j
8 10.249 0.139243i + -0.178839j
8 20.384 0.653162i + -0.672816j
8 30.528 0.233705i + -0.129313j
8 40.546 0.206764i + 0.101446j
8 50.57 0.566219i + 0.218448j
8 60.642 0.0693255i + -0.22832j
8 70.646 0.50849i + -0.218342j
8 80.679 0.796991i + -0.237853j
8 90.69 1.02277i + -0.364874j
8 100.779 0.48151i + -0.470316j
8 110.845 -0.193577i + 0.0287354j
8 120.941 -0.897334i + 0.0355967j
8 130.944 -0.287805i + 0.464216j
8 140.981 -0.527398i + -0.0245514j
8 151.037 -0.893404i + 0.0402984j
8 161.071 -0.657906i + -0.502321j
8 171.177 -0.681366i + -1.03665j
8 181.249 -0.564175i + -0.949776j
8 191.345 -0.475917i + -0.821685j
8 201.346 -0.578045i + -0.832999j
8 211.476 -0.964547i + -0.820468j
8 221.607 -0.907155i + -0.67352j
8 231.679 -1.02848i + -0.802707j
8 241.771 -1.35798i + -0.554366j
8 251.928 -0.842922i + -0.423978j
8 261.947 -1.04109i + -0.106902j
8 272.047 -0.373864i + -0.468668j
8 282.242 -0.0962871i + -0.739114j
