ID TIME pos
13 5.312 [-0.4474316129337797, -0.2616702833160615] []
13 10.324 [-0.4474316129337797, -0.2616702833160615] []
13 15.393 [-0.4474316129337797, -0.2616702833160615] []
13 20.485 [-0.4474316129337797, -0.2616702833160615] []
13 25.549 [-0.4474316129337797, -0.2616702833160615] []
13 30.622 [-0.4474316129337797, -0.2616702833160615] []
13 35.649 [-0.4474316129337797, -0.2616702833160615] [(-61303, -21153, 1676604157, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -61303, -21153)]
13 54.423 [-0.4474316129337797, -0.2616702833160615] [(-58953, -11681, 1676604157, 0, 2, 20000000000000000000, 20000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -58953, -11681)]
13 75.043 [-0.4474316129337797, -0.2616702833160615] [(-51154, -9721, 1676604157, 0, 6, 60000000000000000000, 50000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53513, -11315), (28729, -44245, 1676604193, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245)]
13 132.55 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604249, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28404, -44156, 1676604193, 0, 4, 41250000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-32751, -36583, 1676604235, 0, 2, 21250000000000000000, 21250000000000000000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -32751, -36583)]
13 167.906 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604287, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28048, -44056, 1676604193, 0, 8, 80000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-37530, -33631, 1676604235, 0, 3, 31250000000000000000, 31250000000000000000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -37530, -33631)]
13 194.089 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604315, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-37771, -32205, 1676604235, 0, 6, 58055555555555555000, 46805555555555555000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39105, -31267)]
13 230.017 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604345, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604345, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399)]
13 235.064 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604345, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604345, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399)]
13 240.135 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604356, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604356, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-41926, -30804, 1676604349, 0, 2, 24761904761904761000, 12956349206349206000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -46319, -29172)]
13 284.67 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604402, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604402, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604402, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28435, -44035, 1676604376, 0, 2, 10000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245)]
13 315.365 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604426, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604426, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604426, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28572, -44115, 1676604376, 0, 3, 15902777777777778000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-44648, -25052, 1676604410, 0, 4, 40466269841269840000, 40466269841269840000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44648, -25052)]
13 340.112 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604458, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604458, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604458, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28709, -44543, 1676604376, 0, 7, 67025226757369616000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-44982, -25463, 1676604410, 0, 5, 45466269841269840000, 45466269841269840000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44982, -25463)]
13 360.714 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604482, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604482, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604482, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28711, -44520, 1676604376, 2, 11, 107345521541950116000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-44982, -25463, 1676604410, 0, 5, 45466269841269840000, 45466269841269840000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44982, -25463)]
13 365.737 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604482, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604482, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604482, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28711, -44520, 1676604376, 2, 11, 107345521541950116000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-44982, -25463, 1676604410, 0, 5, 45466269841269840000, 45466269841269840000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44982, -25463)]
13 370.898 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604482, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604482, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604482, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28711, -44520, 1676604376, 2, 11, 107345521541950116000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-44982, -25463, 1676604410, 0, 5, 45466269841269840000, 45466269841269840000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44982, -25463)]
13 375.916 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604482, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604482, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604482, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28711, -44520, 1676604376, 2, 11, 107345521541950116000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-44982, -25463, 1676604410, 0, 5, 45466269841269840000, 45466269841269840000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44982, -25463)]
13 380.943 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604482, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604482, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604482, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28711, -44520, 1676604376, 2, 11, 107345521541950116000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-44982, -25463, 1676604410, 0, 5, 45466269841269840000, 45466269841269840000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44982, -25463)]
13 385.98 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604482, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604482, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604482, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28711, -44520, 1676604376, 2, 11, 107345521541950116000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-44982, -25463, 1676604410, 0, 5, 45466269841269840000, 45466269841269840000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -44982, -25463)]
13 391.132 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604512, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604512, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604512, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28711, -44520, 1676604376, 2, 11, 107345521541950116000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-45720, -25488, 1676604410, 0, 6, 52852040816326530000, 52852040816326530000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -45720, -25488)]
13 396.181 [-0.4474316129337797, -0.2616702833160615] [(-52019, -13553, 1676604516, 1, 10, 100000000000000000000, 80000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -53368, -15601), (28025, -44027, 1676604193, 2, 10, 102500000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-38004, -31394, 1676604516, 1, 10, 103472222222222220000, 69861111111111110000, 0, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -39938, -29399), (-46068, -27954, 1676604516, 1, 9, 98978174603174600000, 72966269841269839000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -47509, -27239), (28711, -44520, 1676604376, 2, 11, 107345521541950116000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 28729, -44245), (-45127, -25332, 1676604410, 0, 8, 66357993197278912000, 59004818594104308000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -45174, -25207)]
