ID TIME pos
13 5.294 [-0.3504628831397831, -0.44268824330361023] []
13 10.307 [-0.3504628831397831, -0.44268824330361023] []
13 15.31 [-0.3504628831397831, -0.44268824330361023] []
13 20.335 [-0.3504628831397831, -0.44268824330361023] [(-37093, -42975, 1676638111, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -37093, -42975)]
13 59.536 [-0.3504628831397831, -0.44268824330361023] [(-44445, -42404, 1676638117, 0, 3, 30000000000000000000, 30000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -44445, -42404), (42898, 38365, 1676638138, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365)]
13 100.011 [-0.3504628831397831, -0.44268824330361023] [(-40555, -42892, 1676638186, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -39031, -43100), (42898, 38365, 1676638138, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365)]
13 209.22 [-0.3504628831397831, -0.44268824330361023] [(-40555, -42892, 1676638298, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -39031, -43100), (42246, 38426, 1676638138, 2, 9, 97857142857142852000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365), (-40416, -44877, 1676638200, 0, 6, 64285714285714284000, 64285714285714284000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -40416, -44877)]
13 255.197 [-0.3504628831397831, -0.44268824330361023] [(-40555, -42892, 1676638346, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -39031, -43100), (42246, 38426, 1676638138, 2, 9, 97857142857142852000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365), (-38847, -45357, 1676638346, 1, 9, 94821428571428568000, 94821428571428568000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -38847, -45357)]
13 260.257 [-0.3504628831397831, -0.44268824330361023] [(-40555, -42892, 1676638352, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -39031, -43100), (42246, 38426, 1676638138, 2, 9, 97857142857142852000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365), (-38847, -45357, 1676638352, 1, 9, 94821428571428568000, 94821428571428568000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -38847, -45357), (-38747, -39212, 1676638352, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -38747, -39212)]
13 364.126 [-0.3504628831397831, -0.44268824330361023] [(-40555, -42892, 1676638454, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -39031, -43100), (42246, 38426, 1676638138, 2, 9, 97857142857142852000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365), (-38847, -45357, 1676638454, 1, 9, 94821428571428568000, 94821428571428568000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -38847, -45357), (-35297, -45045, 1676638454, 1, 9, 94464285714285710000, 94464285714285710000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -35297, -45045), (42400, 38206, 1676638356, 0, 5, 53303571428571426000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365), (-38457, -43831, 1676638410, 0, 5, 51160714285714284000, 51160714285714284000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -38457, -43831)]
13 389.706 [-0.3504628831397831, -0.44268824330361023] [(-40555, -42892, 1676638484, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -39031, -43100), (42246, 38426, 1676638138, 2, 9, 97857142857142852000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365), (-38847, -45357, 1676638484, 1, 9, 94821428571428568000, 94821428571428568000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -38847, -45357), (-35297, -45045, 1676638484, 1, 9, 94464285714285710000, 94464285714285710000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -35297, -45045), (42459, 37788, 1676638356, 0, 8, 86071428571428568000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365), (-38094, -43423, 1676638410, 0, 7, 73303571428571426000, 73303571428571426000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -38094, -43423)]
13 491.072 [-0.3504628831397831, -0.44268824330361023] [(-40555, -42892, 1676638582, 1, 10, 100000000000000000000, 70000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -39031, -43100), (42246, 38426, 1676638138, 2, 9, 97857142857142852000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365), (-38847, -45357, 1676638582, 1, 9, 94821428571428568000, 94821428571428568000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -38847, -45357), (-35297, -45045, 1676638582, 1, 9, 94464285714285710000, 94464285714285710000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -35297, -45045), (42403, 37980, 1676638356, 2, 9, 98839285714285710000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 42898, 38365), (-38781, -44536, 1676638582, 1, 9, 99151785714285710000, 99151785714285710000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -38781, -44536), (-37381, -45328, 1676638544, 0, 5, 51785714285714284000, 51785714285714284000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, -37381, -45328)]
