[11 INFO main 29] Initialising Python Geth Console...
[11 INFO main 33] Initialising RandB board...
[11 INFO main 33] Initialising navigation...
[11 INFO main 33] Initialising random-walk...
[11 INFO main 33] Initialising odometry...
[11 INFO main 33] Initialising ground-sensors...
[11 INFO main 475] --//-- Starting Experiment --//--
[11 INFO main 1574] Idle.IDLE -> Scout.Query | Duration: 21.60
[11 INFO main 59458] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 69568] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 69770] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 72574] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 72876] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 73975] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 74976] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 76479] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 77084] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 78280] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 79089] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 81486] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 82182] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 82491] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 83183] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 83390] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 84189] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 84889] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 85191] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 85288] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 86295] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 88489] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 89499] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 93006] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 93505] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 93798] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 94509] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 96502] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 96610] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 100208] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 100812] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 102111] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 102918] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 103913] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 104018] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 104711] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 105118] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 108109] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 108219] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 110917] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 111412] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 112826] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 113418] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 113915] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 114420] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 114921] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 115423] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 115835] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 116523] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 118532] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 119536] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 120629] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 121632] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 123037] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 123635] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[11 INFO main 124235] Scout.GotoCenter -> Scout.Query | return to random walk
[11 INFO main 124236] Scout.Query -> Scout.Query | return to random walk
