ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
12 83.958 5 21.000000000000237029 60 0 13 0 0 0 None None False False
12 122.979 5 20.999999999999947306 60 0 10 0 0 0 None None False False
12 138.942 6 20.999999999999947306 60 0 14 0 0 0 None None False False
12 160.973 7 20.999999999999947306 60 0 14 0 2 0 None None False False
12 195.974 9 20.999999999999947306 80 0 23 0 4 0 None None False False
12 215.935 10 100.999999999999815797 0 0 23 0 9 0 None None False False
12 237.104 11 100.999999999999815797 0 0 23 0 21 0 None None False False
12 331.955 14 20.999998270579198544 0 0 23 2519509 33 23 None None False False
12 334.991 15 21.00000000000005699 0 0 23 2519509 35 23 None None False False
12 358.031 16 20.999998270579198544 20 0 24 2519509 37 23 None None False False
12 366.92 17 41.000000000000146527 0 0 24 2519509 39 23 None None False False
12 403.98 18 0.999999206068730975 0 45 24 2517098 48 44 None None False False
12 414.988 19 41.000000000000018678 0 0 24 2529900 50 44 None None False False
12 498.921 21 0.999999206068577808 0 0 24 2529900 55 44 None None False False
12 506.953 22 0.999999206068577808 0 0 24 2529900 55 44 None None False False
12 611.961 26 0.999999206068577808 0 40 24 2512697 90 68 None None False True
12 626.966 27 0.999999206068577808 0 40 24 2559251 101 92 None None False True
12 636.977 28 41.000001587863010599 0 0 24 2559251 104 92 None None False True
12 648.965 29 41.000001587863010599 0 0 24 2559251 104 92 None None False True
12 715.017 30 1.000000793931595047 0 0 24 2559251 111 92 None None False True
12 735.06 31 40.999999206068531272 0 0 24 2558640 111 92 None None False True
12 748.041 32 1.000003175725702104 20 0 24 2558640 117 92 None None False True
12 786.02 33 1.000003175725702104 20 40 24 2537868 121 116 None None False True
12 808.045 34 40.999999206068531272 20 0 24 2558640 129 92 None None True True
12 817.039 35 21.000007939314421419 0 0 24 2538757 141 116 None None False True
12 826.051 36 20.99999920606849162 0 0 24 2538757 141 116 None None False True
12 831.062 36 20.99999920606849162 0 0 24 2538757 141 116 None None False True
12 857.041 37 20.99999920606849162 0 40 24 2544770 150 140 None None False True
12 967.016 41 60.999998412136158311 0 0 24 2536789 161 140 None None False True
12 971.046 41 60.999998412136158311 0 0 24 2536789 161 140 None None False True
12 1004.977 42 20.999998412136158311 0 40 24 2544367 176 164 None None False True
12 1013.058 43 60.999998412136179529 0 0 24 2544367 176 164 None None False True
12 1038.072 44 60.999998412136179529 0 0 24 2544367 176 164 None None False True
12 1097.017 47 20.999997618204696223 0 0 24 2544367 202 164 None None True True
12 1109.014 48 20.999998412136136003 0 0 24 2543141 203 188 None None False True
12 1145.04 49 20.999997618204696223 0 0 24 2542836 209 188 None None False True
12 1161.045 50 20.999997618204696223 0 40 24 2544603 216 212 None None False True
12 1186.002 51 20.999997618204671995 0 40 24 2544603 229 212 None None False True
12 1241.088 52 60.999997618204650777 0 0 24 2544603 232 212 None None False True
